parl_session,person,speech,title,position
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e0151,"Прегласуване, колеги.
Гласували 158 народни представители: за 78, против 55, въздържали се 25.
Предложението не е прието.
Постъпили законопроекти и проекторешения за времето от 7 до 27 октомври 2015 г.:
Законопроект за изменение и допълнение на Закона за юридическите лица с нестопанска цел. Вносител – Министерският съвет. Водеща е Комисията по правни въпроси. Разпределен е и на Комисията по взаимодействието с неправителствените организации и жалбите на гражданите и Комисията по бюджет и финанси.
Законопроект за изменение и допълнение на Закона за ветераните от войните. Вносител – Михо Михов и група народни представители. Водеща е Комисията по труда, социалната и демографската политика. Разпределен е и на Комисията по здравеопазването и Комисията по бюджет и финанси.
Законопроект за изменение и допълнение на Наказателния кодекс. Вносител – Красимир Велчев и група народни представители. Водеща е Комисията по правни въпроси. Разпределен е и на Комисията по транспорт, информационни технологии и съобщения.
Законопроект за изменение и допълнение на Закона за движението по пътищата. Вносител – Красимир Велчев и група народни представители. Водеща е Комисията по транспорт, информационни технологии и съобщения. Разпределен е и на Комисията по правни въпроси.
Законопроект за допълнение на Закона за движението по пътищата. Вносители – Настимир Ананиев и Антони Тренчев. Водеща е Комисията по транспорт, информационни технологии и съобщения.
Законопроект за изменение и допълнение на Закона за корпоративното подоходно облагане. Вносител – Министерският съвет. Водеща е Комисията по бюджет и финанси. Разпределен е и на Комисията по икономическа политика и туризъм, Комисията по регионална политика, благоустройство и местно самоуправление, Комисията по европейските въпроси и контрол на европейските фондове.
Законопроект за изменение и допълнение на Закона за движението по пътищата. Вносител – Петър Славов. Водеща е Комисията по транспорт, информационни технологии и съобщения. Разпределен е и на Комисията по правни въпроси.
Законопроект за допълнение на Кодекса за социално осигуряване. Вносител – Драгомир Стойнев и група народни представители. Водеща е Комисията по труда, социалната и демографската политика. Разпределен е и на Комисията по бюджет и финанси, Комисията по въпросите на децата, младежта и спорта.
Законопроект за изменение и допълнение на Закона за Държавна агенция „Национална сигурност”. Вносител – Министерският съвет. Водеща е Комисията за контрол над службите за сигурност, прилагането и използването на специалните разузнавателни средства и достъпа до данните по Закона за електронните съобщения. Разпределен е и на Комисията по вътрешна сигурност и обществен ред, Комисията по транспорт, информационни технологии и съобщения и Комисията по европейските въпроси и контрол на европейските фондове.
Законопроект за ратифициране на Общото споразумение между Европейската банка за възстановяване и развитие и Министерството на финансите на Република България за предоставяне на консултантски услуги относно създаване на Фонд на фондовете и Мениджър на Фонда на фондовете за изпълнението на финансовите инструменти по оперативни програми на Европейския съюз за периода 2014 – 2020 г. Вносител – Министерският съвет. Водеща е Комисията по бюджет и финанси. Съпътстваща е Комисията по европейските въпроси и контрол на европейските фондове, Комисията по правни въпроси, Комисията по околната среда и водите и Комисията по външна политика.
Законопроект за ратифициране на Протокол № 15 за изменение на Конвенцията за защита на правата на човека и основните свободи, подписан на 5 ноември 2013 г. в Страсбург. Вносител – Министерският съвет. Водеща е Комисията по правни въпроси. Разпределен е и на Комисията по вероизповеданията и правата на човека и Комисията по външна политика.
Законопроект за изменение и допълнение на Административнопроцесуалния кодекс. Вносители – Найден Зеленогорски и група народни представители. Водеща е Комисията по правни въпроси. Разпределен е и на Комисията по бюджет и финанси, Комисията по икономическа политика и туризъм, Комисията по регионална политика, благоустройство и местно самоуправление.
Законопроект за изменение и допълнение на Закона за нормативните актове. Вносители – Петър Славов и Мартин Димитров. Водеща е Комисията по правни въпроси.
Законопроект за ратифициране на Изменение към  Споразумението за предоставяне на консултантски услуги за укрепване на конкурентоспособността на селското стопанство и изготвяне на проектостратегии за устойчиво управление в хидромелиоративния сектор и опазване от вредното въздействие на водите между Министерството на земеделието и храните на Република България и Международната банка за възстановяване и развитие от 20 март 2014 г., подписано на 24 юли 2015 г. Вносител – Министерският съвет. Водеща е Комисията по земеделието и храните.
Проект за Решение за изменение на Правилника за организацията и дейността на Народното събрание. Вносители –Красимир Велчев, Борислав Великов, Михо Михов и Валери Симеонов.
Проект за решение за създаване на Временна комисия по исканията на главния прокурор на Република България за даване на разрешения за възбуждане на наказателни преследвания срещу Волен Сидеров и Десислав Чуколов, народни представители в Четиридесет и третото народно събрание. Вносител – Цецка Цачева.
На основание чл. 83, ал. 1 от Правилника съобщавам на народните представители, че на 15 октомври 2015 г. е постъпил Указ № 197 на президента на Републиката по чл. 101 от Конституцията, с който приетият от Народното събрание на 1 октомври 2015 г. Закон за военното разузнаване се връща за ново обсъждане.
Възложено е на водещата комисия – Комисията за контрол над службите за сигурност, прилагането и използването на специалните разузнавателни средства и достъпа до данните по Закона за електронните съобщения, да докладва пред народните представители указа на президента и мотивите към него.
На 12 октомври 2015 г. в Народното събрание с Вх. № 527 00 5 и Вх. № 527-00-6 са постъпили искания от главния прокурор на Република България господин Сотир Цацаров за даване на разрешения за възбуждане на наказателни преследвания срещу народните представители Волен Николов Сидеров и Десислав Славов Чуколов. Същите са направени по повод досъдебно производство, № 513-ЗМК-292/2015 г., по описа на СДВР; преписка, № 18102/2015 г., по описа на Софийска градска прокуратура за извършени от тях престъпления, описани в обстоятелствените части на исканията.
Второ, на 26 октомври 2015 г. в Народното събрание с Вх. № 527-00-7 и Вх. № 527-00-8 са постъпили други искания от главния прокурор на Република България господин Сотир Цацаров за даване на разрешения за възбуждане на наказателни преследвания отново срещу народните представители Волен Николов Сидеров и Десислав Славов Чуколов. Същите са направени по повод досъдебно производство № 225-ЗМК-2926 от 2015 г. по описа на Първо РПУ – СДВР, прокурорска преписка, № 18374 от 2015 г., по описа на Софийска градска прокуратура за извършени от тях престъпления, описани в обстоятелствените части на исканията.
Във всяко от исканията са направени и предложения за даване на разрешения за задържането на народните представители по съответните наказателни производства.
На 26 октомври 2015 г. председателят на Народното събрание писмено е уведомил народните представители за постъпилите искания и възможността да се запознаят с тях и приложените материали при спазване на условията по Закона за защита на личните данни.
Всички искания са изпратени на народните представители на електронните им пощи; на парламентарните групи са предоставени и на хартиен носител, а на заинтересованите народни представители, своевременно след постъпване на исканията, им е предоставена възможност да се запознаят с тях.
С писмо № 554-00-665, от 12 октомври 2015 г., народните представители Найден Зеленогорски, Борислав Миланов, Борис Великов, Румен Христов, Корман Исмаилов, Антони Тренчев, Бойка Маринска, Настимир Ананиев, Никола Хаджийски, Борис Станимиров, Димитър Шишков ме уведомяват, че на основание чл. 82 от Правилника за организацията и дейността на Народното събрание, са оттеглили внесения на 24 септември 2015 г. от тях Законопроект за изменение и допълнение на Административнопроцесуалния кодекс с входящ № 554-01-158.
В Народното събрание е постъпил материал от Националния статистически институт, съдържащ резултати от статистически изследвания, относно индексите на потребителските цени за месец септември 2015 г. Материалът е на разположение на народните представители в Библиотеката на Народното събрание.
В Народното събрание е постъпил Окончателен одитен доклад
№ 0600200915 със Становище за извършен одит на Отчета за изпълнението на Централния бюджет и на Отчета за изпълнението на държавния бюджет на Република България за периода от 1 януари 2014 г. до 31 декември 2014 г. Докладът е предоставен на Комисията по бюджет и финанси и е на разположение на народните представители в Библиотеката на Народното събрание.
Господин Михов.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e011f,"Благодаря, уважаема госпожо Председател.
Уважаеми народни представители, моля всички, които са в залата, а те са повече от гласуващите, да заявят отношението си и по този въпрос, който, пак казвам, в никакъв случай не е само на Българската социалистическа партия. Той е отношение на Народното събрание към отглеждането на деца, особено в бедните семейства, особено когато помощите за деца са крайно недостатъчни. Нека да решим един въпрос, който наистина е важен за бъдещото на България. Благодаря.",Михаил Миков,parl-member
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e0151,"Колеги, подлагам на гласуване предложението за включване в седмичната ни програма като точка: Първо гласуване на Законопроекта за допълнение на Закона за данък върху добавената стойност. Вносители са господин Миков и група народни представители.
Моля, гласувайте.
Гласували 149 народни представители: за 72, против 52, въздържали се 25.
Предложението не е прието.
За прегласуване – заповядайте, господин Миков.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e011f,"Благодаря, уважаема госпожо Председател.
Уважаеми народни представители, над 50% от децата в България живеят в бедни семейства, бедни по смисъла на критериите, които знаете какви са в европейски и в световен план. Приходът за бюджета от данък добавена стойност върху детските храни, тъй наречените „преходни храни”, върху пособията за деца, върху памперсите, е пренебрежимо малък на фона на големите успехи от приходи в хазната от контрабандата. Пренебрежимо малък! Става въпрос за няколко десетки милиона, а и по-малко. България е изправена пред тежка демографска катастрофа в краткосрочна перспектива. Всичко това налага спешно Народното събрание и правителството да дадат знак към родителите, които в тези трудни времена отглеждат своите деца. Има откъде да се вземе. Единственият въпрос е на осъзната политика за издръжка на децата, за стимулиране отглеждането на деца. Благодаря.",Михаил Миков,parl-member
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e0151,"Налице е кворум. Откривам пленарното заседание. (Звъни.)
Уважаеми народни представители, предлагам на Вашето внимание Проект за програма за работата на Народното събрание за времето от 28 до 30 октомври 2015 г. След заседанието на Председателския съвет по-рано тази сутрин Проектът за програма изглежда така:
1. Проект за решение за създаване на Временна комисия по исканията на Главния прокурор на Република България за даване на разрешения за възбуждане на наказателни преследвания срещу Волен Николов Сидеров и Десислав Славов Чуколов, народни представители в 43-то Народно събрание. Вносител – Цецка Цачева, председател на Народното събрание.
2. Първо гласуване на Законопроект за обществените поръчки. Вносител е Министерският съвет.
3.  Първо гласуване на Законопроект за изменение и допълнение на Закона за изпълнение на наказанията и задържането под стража. Вносител е Министерският съвет.
4. Първо гласуване на Законопроект за изменение и допълнение на Закона за защита на животните. Вносител е Министерският съвет.
5. Първо гласуване на Законопроект за изменение и допълнение на Закона за пътищата. Вносител е Министерският съвет.
6. Законопроект за ратифициране на Спогодбата между правителството на Република България и правителството на Република Австрия за сътрудничество в областта на културата, образованието, науката и младежта. Вносител е Министерският съвет.
7. Отчет за дейността на Съвета за електронни медии за периода 1 януари - 30 юни 2014 г. и Отчет за дейността на Съвета за електронни медии за периода 1 юли – 31 декември 2014 г. Вносител е Съветът за електронни медии.
8. Отчет за дейността на Българската телеграфна агенция, включително и финансов отчет за месеците януари - декември 2014 г. Вносител е Генералния директор на Българската телеграфна агенция.
9. Ново обсъждане на Закона за военното разузнаване, приет от Народното събрание на 1 октомври 2015 г. и върнат за ново обсъждане с Указ № 197 от 14 октомври 2015 г. на Президента на Републиката по чл. 101 от Конституцията на Република България.
Моля, режим на гласуване.
Гласували 149 народни представители: за 122, против 9, въздържали се 18.
Предложението е прието.
По реда на чл. 50, ал. 3 от Правилника, в сроковете по Правилника е постъпило предложение от господин Михаил Миков – председател на ПГ на „БСП лява България“, който предлага от името на парламентарната група като точка в дневния ред на Народното събрание за тази седмица да бъде включено Първо гласуване на Законопроект за допълнение на Закона за данък върху добавената стойност, № 5554-01-130 от 8 юли 2015 г., с вносители Михаил Миков и група народни представители.
Имате думата, господин Миков.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e01eb,"Да, благодаря.
Предлагам т. 1 от дневния ред да стане част от програмата на Народното събрание за следващата седмица. Имам предвид следните съображения, които тази сутрин изложих по време на Председателския съвет и които се отнасят до редакционна неяснота до степен, която опорочава разглеждането и приемането на каквото и да било решение в рамките, които ни предлага седмичната програма.
Обръщам внимание на редакцията на т. 1. Трябва да приемем решение за създаване на Временна комисия по исканията на главния прокурор за даване на разрешения за възбуждане на наказателни преследвания срещу Волен Сидеров и Десислав Чуколов – даване разрешения по принцип, даване разрешения по искания, които не са определени и индивидуализирани.
Какво означава това, колеги? Да вземем решения и оттук нататък такива производства да могат да се образуват без оглед на техния предмет и без оглед на обсъждане на конкретните материали. Вярно е, че в предложените материали за разглеждане и запознаване на народните представители се говори за две групи искания, които са разделени в т. 1 и
т. 2. Твърдя категорично, че искането по т. 2 е със срок от 26-и – днес сме 28 октомври, за който срок трябва да се съгласим съвсем обективно, че 14-те дни, за които народният представител може да вземе отношение, не са изтекли. (Председателят дава сигнал, че времето е изтекло.)
Категорично този въпрос трябва да бъде поставен на обсъждане в Правната комисия. Материята е специфична, материята изисква прецизиране, изисква решение, което да не погазва Правилника и Конституцията.
Моля да отложим разглеждането на точката. Благодаря Ви.",Явор Нотев,parl-member
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e0151,"Колеги, ако тишината в залата е такава, че да се уважаваме и да чуваме народния представител, който говори на трибуната, ще имат възможност всички да чуят. Моля Ви и Вас малко по-високо.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e01eb,"Благодаря, госпожо Председател.
Дами и господа народни представители, правя предложение за отлагане разглеждането на т. 1 от предложения дневен ред с включването... (Възгласи: „По-високо!”.)",Явор Нотев,parl-member
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e0151,"Обратно становище? Няма.
Подлагам на гласуване предложението на господин Михов. По същество то е за отпадане на точката от седмичната програма и включването й в програмата за идната седмица.
Гласуваме.
Гласували 140 народни представители: за 139, против няма, въздържал се 1.
Предложението е прието.
Господин Нотев.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb856d4,60d4cc59c4ced20a9c9e00c7,"Уважаема госпожо Председател, дами и господа народни представители! Предлагам т. 9, която е последна от приетия дневен ред, да се препланира за идущата седмица. Тя касае ново обсъждане на Закона за военното разузнаване във връзка с Указ № 197 на президента на Републиката.
Мотиви и аргументи. Аз присъствах на 20-и – в нормалния срок на обсъждането на Указа на Президента, в Комисията за контрол над службите. Проведе се едно задълбочено, но мъчително заседание в отсъствието на много народни представители. Такава е и сегашната седмица, сравнително предизборна. Освен това президентът си позволи да прави квалификации в предизборен период на военни от военновъздушни, военносухопътни и други видове въоръжени сили по отношение на техните способности. Смятам, че идущата седмица Народното събрание ще ферментира малко по-добре тази тема и ще бъде по-добре да го приемем и обсъдим. Благодаря.",Михо Михов,parl-member
