parl_session,person,speech,title,position
61042a807ba645282cb84ef0,60d4cc58c4ced20a9c9dfec2,"Има процедурно предложение за допускане в пленарната зала.
Моля, гласувайте направеното предложение.
гласували 168 народни представители: за 168, против и въздържали се няма.
Моля да поканите господата в пленарната зала.
Заповядайте, господин Овчаров.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84ef0,60d4cc58c4ced20a9c9dff15,"Уважаеми господин председател, уважаеми господин министър-председател, уважаеми господа министри, господа народни представители! Първо, позволете ми да направя процедурно предложение в пленарната зала да бъдат допуснати господата Кирил Ананиев, Любомир Дацов, Кирил Желев, Димитър Иванов и Атанас Кънчев – заместник-министри на финансите, също така господин Иван Колев – член на Висшия съдебен съвет, и господин Йордан Христосков – управител на Националния осигурителен институт.",Докладчик Румен Овчаров,rapporteur
61042a807ba645282cb84ef0,60d4cc58c4ced20a9c9dfec2,"Благодаря Ви, госпожо Манолова.
Има две процедурни предложения, уважаеми колеги, ще ги подложа на гласуване последователно.
Първото предложение е за пряко предаване на днешното пленарно заседание по Българската национална телевизия и Българското национално радио.
Моля, гласувайте това предложение.
Гласували 166 народни представители: за 161, против няма, въздържали се 5.
Предложението е прието.
Подлагам на гласуване предложението гласуването на първо четене на Законопроекта за държавния бюджет за 2008 г. да бъде днес в края на заседанието след приключване на обсъжданията по законопроекта.
Гласували 176 народни представители: за 158, против 14, въздържали се 4.
Предложението е прието.
Това означава, уважаеми колеги, че при отсъствие на други предложения, срокът за внасяне на предложения между първо и второ четене е 7-дневен, тоест до края на деня другата сряда.
Преминаваме към представяне на доклада на водещата Комисия по бюджет и финанси по внесения законопроект.
Давам думата на председателя на Комисията по бюджет и финанси господин Румен Овчаров. Вносителят ще има възможност да направи своето изложение по законопроекта, а след това са становищата на другите комисии.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84ef0,60d4cc59c4ced20a9c9e0112,"Уважаеми колеги, правя предложение по два процедурни въпроса. Първият касае прякото предаване на днешното пленарно заседание по Българското национално радио и Българската национална телевизия с оглед значимостта на разглеждания въпрос, а именно първо четене на Законопроекта за държавния бюджет на Република България за 2008 г. Предвид обществения интерес към тази тема, предлагам обсъждането и гласуването на бюджета за 2008 г. да бъде пряко предавано по БНТ и БНР.
Второто ми процедурно предложение касае начина на гласуване. Предлагам ви с оглед важността на разглеждания законопроект, гласуването на първо четене на бюджета на Република България за 2008 г. да бъде днес след приключване на дебатите по този въпрос.",Мая Манолова,parl-member
61042a807ba645282cb84ef0,60d4cc58c4ced20a9c9dfec2,"Имаме необходимия кворум. Откривам заседанието.
Уважаеми колеги, преди всичко да ви представя проекта за програма за заседанията на Народното събрание за периода 21-23 ноември т.г., така както беше съгласуван на заседанието на Председателския съвет:
1. Първо четене на Законопроекта за държавния бюджет на Република България за 2008 г. Вносител е Министерският съвет на 31.10.2007 г.
2. Първо четене на законопроекти за изменение и допълнение на Закона за данъците върху доходите на физическите лица – има няколко законопроекта.
3. Първо четене на Законопроекта за изменение и допълнение на Закона за местните данъци и такси.
4. Първо четене на Законопроекта за изменение и допълнение на Закона за общинските бюджети.
5. Първо четене на Законопроекта за бюджета на Националната здравноосигурителна каса за 2008 г.
6. Второ четене на Законопроекта за изменение и допълнение на Търговския закон.
7. Първо четене на законопроекти за изменение и допълнение на Наказателния кодекс.
8. Законопроект за ратифициране на Договора между правителството на Република България и правителството на Султанат Оман за насърчаване и взаимна защита на инвестициите.
9. Второ четене на Законопроекта за защита на животните.
10. Второ четене на Законопроекта за изменение и допълнение на Закона за задължителните запаси от нефт и нефтопродукти.
11. Второ четене на Законопроекта за изменение и допълнение на Закона за отнемане в полза на държавата на имущество, придобито от престъпна дейност.
12. Парламентарен контрол.
Това е проектът за програма.
Моля, гласувайте този проект.
Гласували 163 народни представители: за 157, против 5, въздържал се 1.
Програмата за седмицата е приета.
Позволете да ви направя и съобщения, които правилникът предполага.
Първото съобщение е за оттегляне на законопроект. Народните представители Христина Христова, Нина Чилова, Весела Драганова и Олимпи Кътев с писмо от 20 ноември 2007 г. поради допусната техническа грешка оттеглят внесения на 19 ноември проект на Закон за изменение и допълнение на Закона за бюджета на държавното обществено осигуряване с № 754-01-157. Същият текст е внесен с уточнено заглавие. Става дума за техническа грешка, допусната в заглавието на законопроекта.
Постъпили законопроекти и проекторешения за периода от 14 до 20 ноември 2007 г.
Законопроект за обявяване за недействителни резултатите от изборите за кметове и общински съветници, проведени на 28 октомври и 4 ноември 2007 г. Вносител е народният представител Волен Сидеров и група народни представители. Законопроектът е насочен към Комисията по правни въпроси.
Законопроект за изменение и допълнение на Наказателния кодекс с вносители Владимир Кузов и Ваню Хърков. Водеща е Комисията по правни въпроси. Разпределен е и на Комисията по здравеопазване.
Законопроект за изменение и допълнение на Закона за движение по пътищата с вносители Владимир Кузов и Ваню Хърков. Разпределен е на Комисията по транспорт и съобщения.
Проект за решение за одобряване на допълнителни бюджетни кредити по републиканския бюджет за 2007 г. Вносител е Министерският съвет, разпределен е на Комисията по бюджет и финанси, на Комисията по труда и социалната политика, на Комисията по европейските въпроси, на Комисията по местно самоуправление, регионална политика и благоустройство.
Законопроект за изменение и допълнение на Наказателния кодекс с вносител Владимир  Кузов, разпределен е на Комисията по правни въпроси като комисия, която да подготви доклад.
Това са съобщенията, които имам да ви направя, уважаеми колеги.
Други предварителни въпроси, които да отлагат преминаването към т. 1, нямам пред себе си.

Преминаваме към точка първа от дневния ред:
ПЪРВО ЧЕТЕНЕ НА ЗАКОНОПРОЕКТА ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2008 Г.
Има думата госпожа Мая Манолова за процедурно предложение.
",Председател Георги Пирински,house-speaker
61042a807ba645282cb84ef0,60d4cc58c4ced20a9c9dff39,"Уважаеми господин председател, уважаеми дами и господа народни представители, уважаеми господин министър-председател, уважаеми дами и господа министри! На мен се падна нелеката задача да представя доклада за проектобюджета на съдебната власт. Трудността произтича от липсата на традиция  и неяснотата за обема на този доклад. По тази причина ние сме подготвили два варианта: кратък и по-обширен. За да не ви губя времето и да не ви отегчавам, ще прочета краткия вариант, а в комисиите и тези народни представители, които пожелаят, ще им предоставим по-обширния вариант.
И така

„ДОКЛАД
за проекта на бюджет на съдебната власт за 2008 г.

Висшият съдебен съвет на заседанието си на 5 септември 2007 г. обсъди и одобри проекта на бюджет на съдебната власт за 2008 г. Проектът е изготвен по функции и политики, по стойностни и натурални показатели по бюджетните параметри.
Съобразен е със следните обстоятелства и показатели:
- Действащата нормативна уредба и мониторинговият доклад на Европейската комисия за България.
- Решенията на Конституционния съд по разпоредби на Закона за съдебната власт и други влезли в действие разпоредби на НПК, АПК, Закона за търговския регистър и други закони, свързани с бюджета на съдебната власт.
- Основни прогнозни разчети и показатели, определящи приоритетите и разпределението на бюджетните ресурси за функциониране на българската съдебна система през периода 2008-2010 г., съобразени с макроикономическите показатели, предоставени от Министерството на финансите.
- Стратегията за съдебна реформа, приета с Решение № 672 на Министерския съвет от 1.10.2001 г. и актуализирана през 2003 г. с Решение № 260 от 21.04.2003 г.
При изготвянето на бюджета на съдебната власт за 2008 г. са взети предвид изискванията на новоприетия Закон за съдебната власт. Разчетите за 2008 г. са изградени при ясна и конкретна организационно-икономическа и финансова база. Базата за изграждане на разчетите за 2008 г. са разходите през 2007 г., коригирани с промените в законодателството, нови структури, еднократни разходи за съответната година по натурални и стойностни показатели, както по функции и политики програми.
Целите, задачите и приоритетите в областта на съдебната власт за 2008 г. са свързани с оптимално бюджетно финансиране и осигуряване на материални условия за провеждане на следните политики:
Първо – „Щатно комплектоване на цялостната дейност на органите на съдебната власт във връзка с изискванията на Закона за съдебната власт, както и за създаване на механизми на достъп до информация с цел повишаване на общественото доверие в съдебната власт”.
Конкретните задачи, изискващи бюджетно финансиране на практическото реализиране на тези политики, са следните: назначаване на съдебни администратори, съдебни и прокурорски помощници; назначаване на специалисти за работа с класифицирана информация; назначаване на системни администратори и служители за връзка с обществеността; назначаване на нови служители в Националния институт на правосъдието във връзка с предстоящо извършване на изследователска и издателска дейност за нуждите на съдебната система, както и във връзка с изграждането на звено за проучване и изследване на практиката и администрирането на правораздаването; осигуряване на участието на съдебни експерти, вещи лица и съдебни заседатели чрез нормализиране на заплащането на техния труд на основата на законоустановените критерии. Предвидените средства за изпълнение на тези програми са общо в размер на 387 млн. 769 хил. 500 лв.
Второ – „Подобряване на инфраструктурата и сигурността в съдебната система”.
Основната цел на Висшия съдебен съвет в тази политика е насочена към подобряване на материалните условия на работещите в органите на съдебната власт, създаване на съвременни условия за гражданите, включително за обвиняемите, за провеждане на съдебния процес, създаване на условия за опазване на класифицираната информация.
Конкретните задачи, изискващи бюджетно финансиране за практическото реализиране на тази политика, са следните: осигуряване на минимално необходимите условия за нормален съдебен процес – съдебни зали и информационно-озвучителни инсталации, помещения за охранителния състав, за свидетелите и за другите участници в наказателните производства, защитни приспособления; съвременно оборудване и обзавеждане на кабинетите на магистратите и специализирано оборудване на помещенията на съдебната администрация – архиви, съдебни деловодства и др. Предвидените средства за решаване на задачите са общо в размер на 15 млн. 373 хил. 300 лв.
Трето – „Усъвършенстване на информационните технологии в работата на съдебната власт и разширяване на автоматизирания обем  на специализирана информация между съдебните институции и държавната администрация”.
Стратегическата цел на Висшия съдебен съвет в областта на тази политика е дооборудване на системите за събиране на данни и за поддържане на стратегически масиви, повсеместно внедряване на системи за управление на делата и разширяване на техническите възможности за връзка между отделните органи на съдебната власт, целù и осигуряването на автоматизиран достъп до публичните съдебни регистри.
За реализирането на тази политика е предвидено изпълнението на следните задачи: цялостна компютризация на съдебната система; внедряване на единна система за издаване на свидетелства за съдимост; оборудване на компютърна библиотека в Националния институт на правосъдието; въвеждане на стандарти за обмен на информация между отделните подсистеми в съдебната власт; създаване и внедряване на стандартен софтуер за публичните регистри и достъп до информация за работата на съдебните институции; внедряване на единен счетоводен продукт във всички органи на съдебната власт. Предвидените средства за решаване на задачите са общо в размер на 5 млн. 435  хил. 700 лв.
Четвърто – „Укрепване на професионалната квалификация на правоприлагащите органи”.
Стратегическа цел на Висшия съдебен съвет в областта на тази политика е организиране професионалната квалификация на правоприлагащите органи във връзка с промените в законодателството и въвеждане на европейските стандарти в правораздаването, както и повишаване качеството и ефективността на работата на работещите в органите на съдебната власт като гаранция за реални и бързи резултати в правораздаването в Република България. Потенциалните фактори, въздействащи върху постигане целите на тази политика, са квалификацията и правната помощ от страна на специализирани органи на Европейския съюз и други развити държави в провеждането на съдебната реформа в Република България.
Стратегическа цел на Висшия съдебен съвет се явява също така повишаване ефективността и качеството на работата на администрацията на Висшия съдебен съвет. Ползата от изпълнението на политиката е подобряване работата на администрацията на Висшия съдебен съвет, повишаване ефективността и подпомагане на дейността му и отделните органи на съдебната власт. Тази политика на административно укрепване на самия Висш съдебен съвет бе заложена и като съществен ангажимент на стратегията за реформа на съдебната система с оглед изпълнението на функциите му, свързани със стратегическото управление на съдебната власт.
Бързото и качествено правораздаване, довеждането до ефективен край на реформата в съдебната система съгласно критериите и изискванията за членство на страната ни в Европейския съюз са основните цели на всички магистрати и съдебни служители в тяхната ежедневна работа.
За реализирането на тези политики е предвидено изпълнението на следните задачи: на основание приетия от Висшия съдебен съвет Правилник за организация на дейността на Висшия съдебен съвет и неговата администрация ще продължи осъществяването на програмите за поддържане и повишаване квалификацията на магистратите и служителите; въвеждане на европейските стандарти в правораздаването; обучение на административните ръководители по въпросите за съставяне и управление на бюджета на органите на съдебната власт; подготовка на административния персонал за прилагане на стандарти за професионално обслужване на гражданите; обучение по теми, свързани с приемането на новите Наказателнопроцесуален кодекс, Гражданскопроцесуален кодекс и Административнопроцесуален кодекс; семинари по европейско право и защита правата на човека; обучение на магистрати и служители за ползване на стандартен и специализиран софтуер; начално обучение на младши магистрати. Предвидените бюджетни средства за учебната дейност са в размер на 1 млн. 450 хил. 700 лв.
Оттеглянето на USAID – един от основните донори на текущото обучение и обучение на съдебната администрация, изисква тези дейности да преминат изцяло на бюджетна издръжка.
Пета програма – “Дейност на специализирани съдебни институции в съответствие със законодателни промени и създаване на нови такива”.
От 1 март 2007 г. стартира дейността на 28-те административни съдилища. За нормалното функциониране на съдиите са предвидени разходи в размер на 32 млн. 963 хил. 700 лв. След създаването на новите административни съдилища се предвиждат и съответни промени в прокуратурата, които следва да бъдат обезпечени с необходимите средства. На основание чл. 136, ал. 2 от Закона за съдебната власт в окръжните прокуратури се създават административни отдели, прокурорите от които участват в производствата по административни дела. За тази цел в проекта на бюджет за 2008 г. са предвидени средства за щатното окомплектоване, за обучение по промените в Административнопроцесуалния кодекс, за заплащане на възнаграждения на участници в съдебния процес общо в размер на 10 млн. 932 хил. 600 лв.
Шесто – “Контрол на органите на съдебната власт, основаващ се на принципите на законосъобразност, обективност и публичност”.
На основание чл. 132а от Конституцията на Република България и Закона за съдебната власт се създава Инспекторат към Висшия съдебен съвет, чиито правомощия са да проверява организацията на административната дейност на съдилищата, прокуратурите и следствените органи, образуването и движението на делата им, както и тяхното приключване в установените срокове. Инспекторатът осъществява дейността си чрез проверки, предвидени в годишната му програма, или по сигнали, като за функционирането му са предвидени разходи общо в размер на 3 млн. 373 хил. 300 лв.
Основните показатели за бюджета на съдебната власт за 2008 г. са следните: общ размер на разходите – 457,3 млн. лв.; численост – 15 437 щатни бройки, в това число магистрати – 5 554  щатни бройки, включително административните съдилища при численост към 31 юли 2007 г. 13 684 щатни бройки, в това число магистрати – 5 160 щатни бройки.
Размер на съответните приходи: 47,6 млн. лв., в това число от съдебни такси – 45,8 млн. лв.; размер на субсидията от републиканския бюджет – 409,7 млн. лв.
Проектът на бюджет на съдебната власт за 2008 г. по отношение на приходите от дейността на органите на съдебната власт е съобразен с политиката за поетапно извеждане от съдебната система на дейности, осигуряващи относително по-голям размер на собствени приходи. Например само от прехвърлянето на търговския регистър към несъдебен орган собствените приходи се очаква да намалеят с 20-25%. Приходи от наеми на имущество също не се предвиждат по бюджета на съдебната власт.
Друго съобразено обстоятелство е продължаващото действие на Тарифа № 1 за съдебните такси, в която размерът на таксите е неоснователно нисък на базата на динамиката на обществено-икономическите условия и параметри. При това положение бюджетът на съдебната власт става изцяло зависим от субсидията от централния републикански бюджет. Очаква се собствените приходи за 2008 г. да са около 10 на сто от общия размер на разходите.
Очакваният средногодишен ръст на съдебните производства е 6,8% без очакваното увеличение във връзка с прилагането на правото на Европейския съюз.
Смятаме, че при обсъждането на бюджета на съдебната власт следва да се има предвид, че за разлика от други функционални сфери, от които държавата може постепенно да се оттегля и които могат да се управляват по-ефективно от частни структури или намален състав, в съдебната система има точно определени разходи, които следва да се осигурят от републиканския бюджет. Така например разходите за екстрадиция, както и тези за извършване на експертизи с чуждестранни институти, отчитат ръст след присъединяването на Република България към Европейския съюз. Част от проблемите, свързани със съдебната реформа по отношение на човешките ресурси, численост и обучение, компютризация и материалните условия не могат да се финализират до края на 2007 г.
Не на последно място, бих искал да кажа, че отново не са ясни съображенията на Министерския съвет да не приеме предложението на Висшия съдебен съвет редакциите на ал. 3 и ал. 5 към чл. 2 от проекта на Закона за държавния бюджет за 2008 г. Това обстоятелство за поредна година ще ограничи възможността за ползване на преходния остатък по бюджета на съдебната власт, с което се нарушава чл. 361, ал. 3 от Закона за съдебната власт, както и правото на Висшия съдебен съвет да изменя показателите на бюджетните разходи по органи на съдебната власт. Тази ограничителна норма е създадена единствено за бюджета на съдебната власт.
В заключение, доколкото членството в Европейския съюз изисква да бъде доведена докрай реформата в съдебната система, предлагаме с бюджета за 2008 г. да бъдат осигурени достатъчно средства, осигуряващи нормално функциониране на органите на съдебната власт. Смятам, че одобреният от Висшия съдебен съвет проект на бюджет на съдебната власт за 2008 г. е разработен в рамките на разумния минимум и е едва 0,78% от брутния вътрешен продукт, докато в страните – членки на Европейския съюз, той е над 2%. Благодаря ви за вниманието.",Иван Колев,parl-member
61042a807ba645282cb84ef0,60d4cc58c4ced20a9c9dfec2,"Благодаря на министъра на финансите.
Уважаеми колеги, съгласно промените, направени в Закона за съдебната власт, валидни от 7 август т.г., след публикацията в “Държавен вестник”, по силата на чл. 364, ал. 2 се предвижда при приемането на държавния бюджет Народното събрание да изслуша доклад на Висшия съдебен съвет, представен от негов  представител, непосредствено след доклада на Министерския съвет.
В съответствие с тази норма предлагам да дадем думата на господин Иван Колев – член на Висшия съдебен съвет, който беше допуснат до пленарната зала, съгласно гласуваното от нас процедурно предложение на господин Овчаров, за да представи доклада на Висшия съдебен съвет.
Заповядайте, господин Колев. Имате думата.
",Председател Георги Пирински,house-speaker
61042a807ba645282cb84ef0,60d4cc58c4ced20a9c9dff88,"Уважаеми господин председател на Народното събрание, уважаеми дами и господа народни представители, уважаеми господа министри!  За мен е удоволствие да представя проектобюджета за следващата година в съответствие с чл. 22 от Закона за устройството на държавния бюджет. Представям на вашето внимание за обсъждане Проекта на Закон за държавния бюджет на Република България за 2008 г.
Избрахме за ключови послания на Проекта за бюджет 2008 устойчивостта и развитието – вечните теми на всяка фискална политика. Разшифровани на конкретния етап на нашето социално-икономическо развитие тези послания намират съдържанието си в поддържането на макроикономическата стабилност на фона на прекалено силното вътрешно търсене, колебанията на глобалните финансови пазари, създаването на предпоставки за продължаващ, сравнително висок икономически растеж, повишаване конкурентноспособността на българската икономика и крайната цел на нашата икономическа и фискална политика – подобряване качеството на живот на българските граждани.
Извели сме няколко водещи приоритети:
- противодействие на икономическите диспропорции и нарастващия дефицит по текущата сметка чрез залагане на фискална цел за положително бюджетно салдо в размер на 3% от брутния вътрешен продукт;
- ускорено модернизиране на публичната инфраструктура чрез сериозен ръст на публичните инвестиции, подкрепян от достъпа на страната до структурните фондове на Общността;
- продължаване на реформите в ключови социални сектори като образование и здравеопазване, по-нататъшно функционално и институционално рационализиране на целия публичен сектор;
- финансово обезпечаване на програмите за научноизследователската и развойна дейност в съответствие с обновената Лисабонска стратегия.
Планираме икономическият растеж да се запази на сравнително високото си ниво от настоящата си година – 6,4%. Залагаме намаляващ инфлационен натиск в сравнение с настоящата година до нива от 4,  5% в края на периода и 6,9% средногодишно. Прогнозираме да продължи притока на преки чуждестранни инвестиции в размери около 4,7 млрд. евро.
В същото време очакваме външноикономическите дисбаланси, респективно дефицитът по текущата сметка да продължи негативния си тренд и да достигне до нива малко под 22%. Подобен дефицит е предизвикателство и сигнал за внимание пред макроикономическата, а в случая и пред фискалната политика.
Провежданата фискална политика, базирана на положително бюджетно салдо е съобразена, както вече бе подчертано, с нарастващия негативен баланс по текущата сметка, натиска върху вътрешното търсене вследствие притока на преки чуждестранни инвестиции и очакваните ресурси от структурните фондове, както и с цикличното развитие на икономиката. Провеждането на антициклична фискална политика е една от ключовите препоръки на Европейската комисия и Международния валутен фонд за дългосрочна стабилност на публичните финанси. Тя напълно отговаря на изискванията на ревизирания Пакт за стабилност и растеж.
През следващата година възнамеряваме да продължим политиката на сравнително облекчаване на преките данъци с цел насърчаване на стопанската активност,  свиване на дела на сивата икономика и увеличаване на събираемостта на данъците. Планираме приходи на консолидирана основа малко над 27 млрд. лв., което представлява ръст от 27% спрямо предходната година, тоест спрямо настоящата година. На този фон всички анализатори вече оцениха приходната част на проектобюджета като реалистична, дори напрегната.
Предстоящото въвеждане на единна 10-процентна пропорционална ставка върху доходите на физическите лица изравнява режимите на облагане на персоналния с корпоративния данъци. В същото време в последните месеци бяхме свидетели на несполучливи и в определена степен странни критики по отношение на перспективата да имаме най-ниското ниво на персоналния подоходен данък между страните членки. При пределно ниската данъчна ставка се пледира за запазване на съществуващи преференции без да се отчита обстоятелството, че самата ставка е обща преференция за всички данъкоплатци. Би могло и така да се интерпретира. При 10-процентно облагане на доходите преотстъпването на данък за отглеждане на деца или за спонсорство вече е пренебрежимо малка сума – съответната политика е прехвърлена към разходната част, където бюджета ще разходва двойно по-голяма сума за увеличение на детските надбавки в сравнение с ефективно приспаданите данъци през настоящата година.
Разчетите за приходите от косвени данъци, в частност от ДДС, са изготвени при ставка от 20% и отразяване на ефектите от присъединяването на Република България към Европейския съюз и хармонизирането на българското данъчно законодателство с изискванията на европейските директиви в областта на косвеното облагане. Прогнозата за приходи от ДДС през 2008 г. в размер на над 8 млрд. лв. ще бъде постигната при ефективна събираемост на данъка от около 92%. За сравнение  ще кажа, че този индикатор за средноевропейски стойности е около 80%.
По отношение на Закона за акцизите и данъчните складове ще продължи хармонизацията на българското законодателство с това в Европейския съюз. Очакваният общ размер на приходите от акцизи за 2008 г. е около 3 млрд. 800 млн. лв.
В разходната част на проектобюджета се открояват на първо място публичните инвестиции с ръст от над 50% спрямо настоящата финансова година с акцент, разбира се върху управлението на европейските фондове, сериозен номинален ръст за сфери като образование и здравеопазване, рязко увеличаване на средствата за финансиране на наука и научни изследвания, умерен ръст на доходите, подсилен с въвеждането на ниско пропорционално данъчно облагане, финансово обезпечаване на пенсиите чрез предвиден ръст от около 900 млн. лв. спрямо настоящата година – това са някои от ключовите акценти, които дават облика на разходната част на бюджета за 2008 г.
Очевиден е ръстът на публичните инвестиции. Подчертах го като най-голям в разходната част. В последните няколко години публичните инвестиции са политиката, която заема най-големи ръстове в разходната част на проектобюджетите.
За следващата фискална година, доколкото значим дял в публичните инвестиции имат европейските фондове, ви предлагам един общ поглед върху прогнозата за усвояване на фондовете. За следващата фискална година сме предвидили реализация на проекти, финансирани по линия на европейските фондове, в общ размер малко над 3 млрд. лв., разпределени по източници. Създаването условия за оптимално разпределение и ефективно усвояване на средствата от фондовете на Европейския съюз ще бъде един от ключовите приоритети на фискалната политика.
Бюджет 2008 г., както е разработен, създава необходимите финансови предпоставки за цялостно прилагане на децентрализирания модел за управление на средното образование – една  дълго отлагана реформа на базата на актуализиране на единните стандарти за издръжка на един ученик. По-високото заплащане на учителския труд е обвързано с ефективното уплътняване на нормативите на часове и пълняемост на паралелките в отделните училища. Предвидени са също средства за подобряване на материално-техническата база и обслужващите звена, както и проектно насърчаване оптимизацията на училищната мрежа. Планира се повишаване на обхвата и улесняване на равния достъп до средното и висшето образование в България. Сумарно разходите за образование нарастват с над 470 млн. лв., което представлява ръст от 22% спрямо настоящата година.
Разходите за здравеопазване общо са в размер на 2 млрд. 570 млн. лв., ръст от 350 млн. лв. или 16 на сто спрямо настоящата година. Предвижда се през 2008 г. да продължи тенденцията лечебните заведения за болнична помощ да се финансират основно от един източник – Националната здравноосигурителна каса. Чрез бюджета на Министерството на здравеопазването за 2008 г. ще се финансират над 20 приоритетни национални програми, като част от националната здравна политика.
За осигуряване на скъпо струващи лекарства и консумативи, включително и по националните програми, са предвидени общо 160 млн. лв., което представлява ръст от 23 на сто спрямо настоящата година.
Отчитайки приоритетите на правителството, свързани с повишаване на жизненото равнище на българските граждани, в средносрочен план и въвеждане на 10-процентния пропорционален данък от 1 януари 2008 г., предвиждаме увеличение на доходите от работна заплата през 2008 г. на две стъпки. От 1 януари нарастване на минималната заплата от 180 на 220 лв. И еднократно коригиране на работните заплати до 430 лв. за заетите по трудово правоотношение и до 375 лв. на заетите по служебно правоотношение на всички от публичния сектор, заради въвеждането на пропорционалното подоходно облагане. Косвено, в резултат на въвеждане на данъка, нарастват и разполагаемите доходи от работни заплати на всички заети не само в  публичния сектор със заплати над 430 лв. за лица по трудово правоотношение и на 375 лв. за лица по служебно правоотношение.
От 1 юли предвиждаме индексация на всички работни заплати на заетите в публичния сектор с до 10%.
За оптимизиране числеността на публичния сектор е предвидено до 30 юни 2008 г. всички бюджетни структури да намалят числеността си с не по-малко от 12% с изключение на дейностите, които се финансират на база на единни разходни стандарти и нормативи.
Във функционален разрез на публичните разходи най-висок относителен дял заемат социалните разходи. През 2008 г. техният размер на консолидирано равнище е 13,4% повече финансови средства спрямо предходната година и общо възлиза на 7 млрд. 600 млн. лв. През 2008 г. политиката по социално подпомагане ще продължи да се развива в посока на гарантиране на социалната защита на уязвимите групи от населението чрез по-добра насоченост на социалните помощи и повишаване ефективността на социалните програми.
Тазгодишното двукратно актуализиране на пенсиите покачи дела на разходите за пенсии от 8,2 на 8,7% от брутния вътрешен продукт. Бюджетно съотношение, което ни нарежда на първо място в Европа с всички позитивни и негативни аспекти на тази позиция. За 2008 г. сме предвидили осъвременяване на пенсиите с около 9,5% от 1 юли по така нареченото швейцарско правило, тоест 50 на сто от нарастването на осигурителния доход и 50 на сто от индекса на потребителските цени. Максималният размер на пенсиите се запазва на 490 лв., а от 1 юли 2008 г. ще увеличим минималния размер на пенсията за осигурителен стаж и възраст от 102 на малко над 112 лв.
Пропускам илюстрацията за държавния дълг. Може би тя красноречиво показва тенденциите на намаление на дълга и на разходите за обслужване на дълга. Съотношения, по които понастоящем сме на едно от първите места в Европа в сравнение с 90-те години. Фактически сме сменили позицията си от едно от последните места.
По отношение на протичащата фискална децентрализация, следващите стъпки са разширяване на правомощията на общините при определяне на местните данъци и такси, промени в механизма на финансиране на делегираните от държавата дейности чрез пълно субсидиране от държавния бюджет, прехвърляне на приходи от патентния данък на общините. Осигурили сме и национално съфинансиране по всички общински проекти, които ще се финансират от структурните фондове на Общността.
Фискалната устойчивост не е достатъчно, но е абсолютно необходимо условие за реализация на маркираните малка част от политиките, които предстои да бъдат изпълнявани през следващата финансова година. За целта ще продължим да спазваме изискванията на Пакта за стабилност и растеж, насочен към постигане на стабилни публични финанси. Вече подчертах, че е предвидено превишение на бюджетните приходи над разходите в размер на 3 на сто. Заложили сме резерв за фискална устойчивост в размер на 0,5% от брутния вътрешен продукт. Този резерв ще замести 90-процентното правило и ще осигури по-голяма гъвкавост за реализиране на секторните политики. Ще положим усилия за повишаване ефективността на публичните разходи чрез по-нататъшно развитие на програмното бюджетиране.
В заключение бих искал да изразя своята увереност, че положителният сценарий за развитието на българската икономика в условия на фискална устойчивост и стабилна макроикономическа среда, минава през одобрение на представения проект на Закон за държавния бюджет.
Уважаеми дами  и господа народни представители, пожелавам ви ползотворна работа по обсъждането на проектобюджета за следващата финансова година. Благодаря ви. (Ръкопляскания от КБ.)",Министър Пламен Орешарски,minister
