parl_session,person,speech,title,position
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e0151,Господин Атанасов – втора реплика.,Председател Цецка Цачева,house-speaker
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e0168,"Уважаема госпожо Председател, уважаеми колеги! Това беше изключително манипулативно изказване на човек, който сам казва, че произхожда от комунистически род. Затова ще обясня за какво става дума. Става дума не просто да вземем едни пари от ДАТО и да ги дадем на някаква си агенция, а вземаме пари от ДАТО и ги даваме на „Военно разузнаване“ и на „Военна информация“.
Първо на първо, „Военна информация“ работи извън територията на Република България и има особено чувствителни източници, а именно от там, откъдето е емигрантският поток.
А за ДАТО – това, което ние казваме, е, че се бори с тежка престъпност. Нека да дадат един резултат от тяхната дейност, да видим като им даваме 48 млн. лв. бюджет за 2017 г., какво са върнали на държавата като приход? Защото „Военна информация“, която има сграда, строеж и работи, както в случая имаше един филм „Топло“ – в такива условия работят тези хора, тоест „Военна информация“, която трябва да пази нашата национална сигурност, има 44 млн. лв. бюджет! Ето това е манипулативното! Ние не ги даваме на някакви други, ние ги даваме точно на онази служба, която гарантира нашата национална сигурност, а не зарежда с информация различни библиотекарски и други сарайски кръгове!",Методи Андреев,parl-member
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e0151,"Първа реплика – господин Методи Андреев, втора реплика – господин Атанасов.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb85824,60d4cc58c4ced20a9c9dff30,"Благодаря Ви, уважаема госпожо Председател.
Излизам да се изкажа, защо направеното предложение от господин Андреев не трябва да бъде прието, като в кратце ще разкажа и това, което е в Комисията. Господин Андреев е направил едно сложно изчисление от типа на: „Разделяме 100 лв. на три по 50 и казваме на кой ще стигнат най-много“, в смисъл, вземаме от три специални служби парите и ги разпределяме между тях. Донорът в случая трябва да бъде Държавна агенция „Технически операции“.
Само да обясня за колегите – това е службата, която се занимава с външното наблюдение и в случай, че има направени текстове – заснети, записани, ги сваля на технически носител, за да бъдат като годни доказателствени средства за съдопроизводство. Говорим за елементи на националната сигурност, която трябва да участва, дори когато са престъпления от тежък характер – тоест за тях се искат над пет години, за да може да се прилагат.
Каква е целта? Ще ги вземем от едното ведомство и ще ги дадем на другото ведомство. Проблемът обаче е, че тази „Техническа агенция“ освен разходите по собствената си издръжка има големи разходи за осъществяване на своята дейност – наем на съоръжения, коли, бензин, разходи, технически канали за свръзка. И всъщност, ако ние вземем парите от тях и ги дадем на другите ведомства на другия ден, когато те тръгнат да осъществяват своята дейност, ще трябва да заплатят на първото ведомство за така извършената услуга.
Или МВР идва със съответно разписани документи да се осъществява такова наблюдение, освен изискваните в момента по закон документи, и трябва да се направи наблюдение на този и този обект, ще трябва да приложи и план-сметка: това ще ни струва еди-колко си и ние сме длъжни да го заплатим. Ако в момента ще извадим пари от агенция, за да ги дадем на друга, а тя на другия ден ще трябва да ги върне на първата агенция, заплащайки за услугата – само въртим едни пари между агенциите и осъществяваме една голяма бюрократична дейност, която на никого няма да помогне и ще затрудни всички.
Установеният до момента ред – да се изготвят само документи, които се следват за прилагане на тези СРС-та, са достатъчна гаранция, че парите остават във ведомствата и се ползват по предназначение.
Независимо кой е заявителят на материала, Държавна агенция „Технически операции“ изпълнява обема задачи, които са възложени само със съдебното решение. Те се представят на компетентните органи, за да се прецени дали са годни доказателствени средства и размерът на извършените разходи по тези събрани доказателства няма отношение към агенциите заявители. Така че този текст предлагам да не бъде приет, парите да бъдат оставени по начина, по който са разпределени между тези специални служби, защото в противен случай ще създадем бюрокрация и надпреварване кой колко трябва, или е трябвало, да плати за извършената дейност. Благодаря Ви.",Емил Димитров,parl-member
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e0151,"Добър ден, колеги!
Моля да се регистрираме. Има кворум – откривам пленарното заседанието. (Звъни.)
Уважаеми народни представители, днес продължаваме с второто гласуване на Законопроекта за държавния бюджет на Република България за 2017 г.
Припомням, че във вчерашния ден на второ гласуване са приети: заглавието и от чл. 1 до чл. 10 включително, докладван е чл. 11 и предложенията към него, направено е изказване от господин Методи Андреев, като вносител на неподкрепено изказване, и сме в режим на разисквания по чл. 11.
За изказване думата има господин Емил Димитров.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e00c7,"Уважаема госпожо Председател, уважаеми министри, дами и господа народни представители! Вземам отношение по неподкрепено наше предложение от Парламентарната група на АБВ, касаещо Раздел І – „Приходи“. Може би е неприемливо като традиция, но Министерството на отбраната вече няколко години има приходи 44 милиона. Ние предлагаме те да бъдат увеличени на петдесет и два, защото тази закостенялост и вътрешна незагриженост за боеспособността на армията вече дразни. Във всички случаи Министерството на отбраната има няколко търговски дружества в областта на икономиката, на лечебното дело, институти, които трябва да произвеждат и да попълват приходната част.
Второ, в Раздел ІІ по отношение на разходите. Аз гласувах „въздържал се“ при първото обсъждане на Законопроекта, но във всички случаи смея да кажа, че преструктурирането не решава проблемите на боеспособността на армията, тъй като 78,8 милиона увеличение на бюджета на Въоръжените сили отива действително за покриване на задължителните плащания при увеличението от 46 на 66 на осигурителните вноски, както и за увеличаването на минималната работна заплата и фонд „Пенсии“. Ето защо тук ние предлагаме увеличението, което Ви е известно и, най-важното, знаем, че армията е непопълнена с 5500 души. Тази година се планира попълване с 500 души, но отпуснатите средства в бюджета дават възможност да се назначат не повече от 200 – 250 военнослужещи. Необходими са 11 милиона за 500 души, за да бъдат оборудвани, стъкмени и да бъдат осигурени със заплати.
Накрая, по отношение на военните ВУЗ-ове. Няма армия без команден състав. Ако няма командири, това е сбор от военнослужещи, които не могат да решават бойни задачи. Тази година Военният университет прие увеличение на курсантите от 260 планирани на 160, но трансферът за тяхното обучение е недостатъчен. Единственото добро, което направихме ние в тази зала, е в Закона за отбраната и въоръжените сили, където решихме много почтено статута на бъдещите офицери, тоест приемането на курсантите. Така че пледирам това неподкрепено наше предложение да бъде преосмислено. Благодаря за вниманието.",Михо Михов,parl-member
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e0151,"Други народни представители желаят ли да вземат отношение?
Заповядайте, господин Михов.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb85824,60d4cc58c4ced20a9c9dff30,"Благодаря, уважаема госпожо Председател.
Декларирам, че детската ми мечта не е била да работя в специалните служби, както не е била и да бъда машинист, който после да стане шеф на Националната служба за сигурност. Декларирам, че и това не ми е било детска мечта. (Оживление, смях.) За разлика от много хора, които сме завършили полицейски академии, други само са гледали филма за тях. За разлика от много, на които званията ни вървят с годините и са били много преди 10 ноември, други са ги получили за 15 минути след 10 ноември. И за разлика от много хора, които са били в ДОИ и в ДОТИ – макар и финансови ревизии, са се занимавали с други глупости.
Аз лично искам да кажа, че бюджетът трябва да остане такъв, какъвто е, а това, какъв ще е резултатът от работата на тези служби, го решава съдебната власт, които преценяват, че събраните материали могат, годни са или не са годни за доказателствени средства. Това е малката разлика, но съществена. Резултатът от техния труд се преценява от съдебната власт, а не от политическите причини или от депутатите и парламентарните групи тук. Благодаря Ви.",Емил Димитров,parl-member
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e0151,"Трета реплика?
Дуплика – господин Димитров.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e02d1,"Благодаря Ви, госпожо Председател.
Не искам да съм груб, но явно на господин „ревизор“ детската му мечта е била да бъде служител на службите за сигурност, ама не се е осъществила. Само че никак не е добре човек да се изказва по тематика, която не разбира.
Между другото, секторът за сигурност е тежко недофинансиран и никак необичан от финансовия министър, който беше някъде тук и излезе. Това е голям проблем за баланса на бюджета. Изобщо за страната секторът за сигурност е тежко неофинансиран като цяло. Недопустимо е разузнавателните ни служби да работят с такава оскъдица! Вчера тук бяха извадени определени цифри и трябва да сте ги чули какви са.
Но специално за въпросното ДАТО – Държавна агенция „Технически операции“. Когато тази Агенция се състоеше от две служби, които бяха в МВР, общият им бюджет беше 24 хил. лв., а сега на събраните служби в ДАТО е 48 милиона. Кажете ми: за какво са тези пари?
Между другото, много тежки скандали има в тази скрита служба. Там председатели с антуража си в администрацията ежемесечно си правят тиймбилдинги в най-скъпите хотели в България, а нямат пари за гориво за проследяващите автомобили. Да не говорим за кадровата политика, че там бяха назначени основно хора от Велинградско, които да правят проследяване в София, а те не знаят улиците в София.
И последно да Ви кажа. Бях го казал веднъж в тази зала и пълна тишина навсякъде – съгласно Закона за специалните разузнавателни средства председателят на ДАТО се назначава с указ на президента, по предложение на правителството. Днешният председател – една година и половина след промяна на Закона няма указ за назначаване! Давате ли си сметка, че всичките специални разузнавателни средства, които се прилагат с подписа на този човек, са незаконни? Но това всичко е благодарение на господин Бойко Борисов, защото шефът на ДАТО му бил студент, което се оказа, че не е вярно. Благодаря Ви.",Атанас Атанасов,parl-member
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e02dc,"Изказвания? Няма.
Подлагам на гласуване подкрепения от Комисията текст на вносителя за чл. 13 и редактиран от същата, съгласно доклада й.
Гласуваме чл. 13 по доклада на Комисията.
Гласували 95 народни представители: за 63, против 14, въздържали се 18.
Член 13 по доклада на Комисията е приет.",Председател Димитър Главчев,house-speaker
61042a827ba645282cb85824,60d4cc59c4ced20a9c9e020a,"Член 13.
Комисията подкрепя текста на вносителя за чл. 13 със следната редакция на ал. 4:
„(4) В разходите по ал. 1 са включени средства за персонал за увеличаване на персонала на Агенцията по вписванията с осемнадесет щатни бройки за обезпечаване на възложените й със закон функции. Разпоредбите на § 16, ал. 1 и 2 от Преходните и заключителните разпоредби към Закона за изменение и допълнение на Закона за администрацията не се прилагат при увеличението на числеността на персонала на агенцията.”",Докладчик Диана Йорданова,rapporteur
