parl_session,person,speech,title,position
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff1f,"Благодаря Ви, госпожо Михайлова.
Поне аз останах с такова впечатление вчера и днес сутринта, разбира се, когато разговаряхме за дневния ред, че има известна степен на съгласуваност между парламентарните групи за срока за правене на предложения... (Реплики от народния представител Иван Костов.)
Спокойно, господин Костов!",Председател Любен Корнезов,house-speaker
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff28,"Уважаеми колеги, правя възражение по начина на водене и по процедурите, които предстои отново да бъдат нарушени от българския парламент в края на мандата.
Моят въпрос от място, но сега искам да го задам от трибуната, беше: първо, кой определи тези срокове и защо тези срокове изтичат на 19-ти и откъде накъде тези срокове ни се съобщават по този начин?
Известно е, че сроковете текат според законите, които са приети. Има процедури, по които те също се реализират, има Правилник за организацията и дейността на Народното събрание. Изведнъж днес сутринта, в петък, ни беше направено съобщение, че във вторник изтичат сроковете за правене на предложения за попълване състава на изключително важни държавни институции в България.
Това, което мога да направя като извод сега, е, че явно има договаряне между БСП и ДПС – незнам дали участва НДСВ, но от реакцията им разбирам, че не участва – накрая на мандата каквото могат да спазарят и да си раздадат на заслужили свои другари. Само че това не е правова държава. Това е, което искам да кажа.
Искам да кажа, че няма такава процедура и не можете да го направите по тоя начин.
Искам да кажа още нещо. Чух, че ще се попълват дори органи, за които законите още не са влезли в сила. Просто театърът на абсурда продължава. Държа да остане в стенограмите на Народното събрание това, което казвам, за да има реакция на всички абсурдности, които предприемате. Все пак, ако предприемете такива действия, когато ги атакуваме, да има и реакцията, която е записана като позиция и в пленарната зала.",Екатерина Михайлова,parl-member
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff1f,"Съобщение. На 14 май 2009 г., вчера, е постъпил и днес е раздаден на народните представители общ проект на законопроектите за изменение и допълнение на Закона за гарантиране на влоговете в банките, приети на първо четене вчера, 14 май 2009 г. Проектът е изготвен от Комисията по бюджет и финанси на основание чл. 68, ал. 2 от нашия правилник. Съобщението се прави с оглед срока за писмените предложения за второ четене.
Още едно съобщение. Вчера, 14 май 2009 г., е постъпил и е раздаден на народните представители общ проект на законопроектите за изменение и допълнение на Гражданския процесуален кодекс, приети на първо четене на 30 април 2009 г. Проектът е изготвен от Комисията по правни въпроси на основание чл. 68, ал. 2 от нашия правилник. Съобщението се прави с оглед срока за писмените предложения за второ четене.
Госпожо Михайлова, заповядайте за процедура.
",Председател Любен Корнезов,house-speaker
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff28,Кой определи тази дата?,Екатерина Михайлова,parl-member
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff1f,"Имаме необходимия кворум. Откривам днешното пленарно заседание.
Уважаеми народни представители, както ви е известно, в седмичната ни програма днес няма парламентарен контрол, но след почивката ще бъдат раздадени писмените отговори на министрите на зададените около 20 въпроса и питания от народни представители.
Днес ни предстоят гласувания, включително и на Законопроекта за изменение и допълнение на Закона за здравето. Моля всички народни представители да бъдат в пленарната зала, за да можем да гласуваме законите, които ни предстоят.
След съгласуване на основание чл. 40, ал. 5 от правилника правя предложение: да преминем към т. 9 – Проект за решение за изменение и допълнение на Правилника за организацията и дейността на Народното събрание. Смятам, че въпросът е безспорен и би могъл да мине бързо.
След това да преминем към Отчет за изпълнението на бюджета на Народното събрание за 2008 г. – т. 12 от седмичната ни програма.
На основание чл. 40, ал. 5 предлагам да разгледаме на първо четене, понеже има съответните доклади, Законопроект за изменение и допълнение на Закона за насърчаване на инвестициите; Законопроект за допълнение на Закона за приватизация и следприватизационен контрол; Законопроект за допълнение на Закона за администрацията; Проект на решение за даване съгласие за водене на преговори за сключване на Заемно споразумение между Република България и Нордик банк за държавен заем за финансиране на Третия етап от проекта „Изграждане на интегрирана комуникационна инфраструктура на МВР”; Проект на решение за определяне статута на Регионалния секретариат за регионално сътрудничество в Югоизточна Европа към Народното събрание на Република България; Законопроект за преброяване на населението и жилищния фонд на Република България през 2011 г. и Проект за решение за удължаване срока на действие на Временната комисия за изясняване обстоятелствата по престоя в Република България на Сретен Йосич – гражданин на бивша Югославия.
Моля, гласувайте.
Гласували 169 народни представители: за 158, против 5, въздържали се 6.
Предложението се приема.
Преди да преминем към днешния парламентарен ден, ще направя няколко съобщения.
Във връзка с предстоящите избори на органи, конституирани изцяло или частично от Народното събрание, информирам народните представители и парламентарните групи, че могат да внасят своите предложения до 19 май 2009 г., вторник, до 18,00 ч. Внесените предложения трябва да бъдат придружени с изискваните от съответните  закони документи и предложените кандидатури да отговарят на изискванията на закона.
Предстоят избори, а оттук - могат да се правят и предложения до 19 май 2009 г. до 18,00 ч. за следните органи:
1. Комисия за защита на конкуренцията – изцяло: един председател, двама заместник-председатели и четирима членове. Мандатът на комисията е изтекъл.
2. Комисия за финансов надзор – изцяло: един председател, трима заместник-председатели и трима членове. Мандатът на комисията e изтекъл.
3. Управител и подуправител на Националния осигурителен институт. Мандатът е изтекъл.
4. Член на Надзорния съвет по приватизация за попълване състава на Надзорния съвет на мястото на починалия господин Никола Койчев.
5. Член на Сметната палата за попълване на Сметната палата на мястото на починалия Кадир Кадир. Изборът ще се проведе след постъпване на предложения от председателя на Сметната палата. По силата на закона председателят на Сметната палата прави това предложение.
6. Членове на Комисията за регулиране на съобщенията – трима членове. Изборът ще се проведе след обнародване на Закона за публичното радиоразпръскване. Към този момент законът е приет от Народното събрание, но не е публикуван.
7. Национално бюро за контрол на специалните разузнавателни средства – председател, зам.-председател и трима членове. Срокът за предложенията е изтекъл. В ход е процедурата по проучване на предложените кандидати. Изборът ще бъде проведен след приключването на процедурата по чл. 34г от Закона за специалните разузнавателни средства.
Още веднъж се обръщам към всички народни представители и парламентарни групи: предложенията могат да бъдат правени до 19 май 2009 г., вторник, до 18,00 ч.",Председател Любен Корнезов,house-speaker
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff19,"Изтичането на сроковете е ваша грешка, че не сте си попълнили съставите навреме. Така или иначе сте го допуснали, това е свършен случай.
Господин Корнезов, няма какво да гласуваме.",Веселин Методиев,parl-member
61042a817ba645282cb85196,60d4cc5ac4ced20a9c9e0359,Изтекли са срокове.,Йордан Цонев,parl-member
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff19,"Благодаря, господин председателю.
Уважаеми колеги, първо, за да гласуваме решение, то трябва да е внесено. Има ред в правилника, по който се внасят решения и пленарната зала ги приема.
Господин Корнезов, такова решение няма и няма какво да гласуваме. Затова имам обратно процедурно предложение, от една страна.
От друга страна, всичко това, за което Вие говорихте като съобщение, означава, че съответните предложения трябва да постъпват в парламентарните комисии на Народното събрание – по ресорите, те да казват своето мнение и със съответния доклад вече да се гласува тук, в пленарната зала.
Сам си давате сметка, че в следващите шест работни дни това е фактически невъзможно, освен ако не работим от сутрин до вечер, за да назначаваме хора. Това е повече от абсурд. Незнам, такова нещо може би е правено само в ЦК на БКП, предполагам  –  денонощно да назначават хора. Това е абсурд! Това е наистина невъзможно.
Освен това, уважаеми колеги от мнозинството, давате изключително много аргументи на Четиридесет и първото Народно събрание, където вие няма да сте мнозинство, тези решения да паднат веднага. Те ще паднат просто за секунди, защото сте нарушили всички правила, всички процедури и следващото мнозинство с много ясни аргументи ще освободи тези хора още в началото на м. август, преди да е излязло във ваканция. Защо правим това нещо? Какъв е смисълът някой да отиде в една институция, да постои там през юни и юли и през август да си тръгне? Какъв е смисълът, при условие че го правите срещу правилата, срещу всичко онова, което сме наредили дотук в тия двадесет години все пак като някакви процедури?",Веселин Методиев,parl-member
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff1f,"Е, съдба!
...но се оказа, че няма такава степен на съгласуваност. Но на редица комисии, аз съвсем добросъвестно ви казах къде са изтекли сроковете по силата на закона и, разбира се,  че парламентът трябва да избере съответните членове на тези комисии. Добросъвестно ви съобщих, че примерно за Комисията за регулиране на съобщенията законът още не е публикуван.
Идеята е, за да могат да се направят предложенията, евентуално другата седмица да се разискват и да се гласуват. Но след като няма такова съгласуване и общо мнение в парламента, ще подложа на гласуване предложението до 19 май 2009 г., вторник, до 18,00 часа всяка парламентарна група, всеки един народен представител може да направи предложение. Това да бъде решение на парламента, а не съобщение. (Шум и  реплики от ДСБ.)
Има закон, изтекли са сроковете. Кажете какво трябва да се направи? Остават ни максимум две седмици.
Заповядайте за обратно процедурно предложение, господин Методиев.",Председател Любен Корнезов,house-speaker
61042a817ba645282cb85196,60d4cc58c4ced20a9c9dff13,Защо все Вас Ви карат да правите тия работи?,Иван Костов,parl-member
