parl_session,person,speech,title,position
6159b1150c2ffb2f4e71b2ff,60d4cc59c4ced20a9c9e02df,"Да, благодаря Ви, заповядайте.
Искате допуск на директора на Националната здравноосигурителна каса? (Шум и реплики.) Добре.
Моля, гласувайте допуск на директора на Националната здравноосигурителна каса.
Гласували 172 народни представители: за 171, против 1, въздържали се няма.
Предложението е прието.
Моля да поканите директора на Националната здравноосигурителна каса.
Моля за представяне на Доклада на водещата Комисия.
Заповядайте.",Председател Ива Митева,house-speaker
6159b1150c2ffb2f4e71b2ff,60d4cc5ac4ced20a9c9e0349,Ето го министъра – тук е.,Любомир Каримански,parl-member
6159b1150c2ffb2f4e71b2ff,60d4cc59c4ced20a9c9e02df,"Господин Каримански, съгласно Правилника обаче, когато Законопроектът е внесен от Министерския съвет, се представя от член на Министерския съвет. За съжаление...",Председател Ива Митева,house-speaker
6159b1150c2ffb2f4e71b2ff,60d4cc5ac4ced20a9c9e0349,"Уважаема госпожо Председател, уважаеми народни представители! Правя процедура да поканим изпълнителния директор на Националната здравноосигурителна каса – професор Салчев, който е навън.
Моля да бъде поканен. (Шум и реплики от ГЕРБ.)
Не, ние ще представим бюджета, но да бъде поканен вътре.",Любомир Каримански,parl-member
6159b1150c2ffb2f4e71b2ff,60d4cc59c4ced20a9c9e02df,"Има кворум. Откривам заседанието.

Започваме с точка първа за днес:
ПЪРВО ГЛАСУВАНЕ НА ЗАКОНОПРОЕКТА ЗА ИЗМЕНЕНИЕ И ДОПЪЛНЕНИЕ НА ЗАКОНА ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2021 Г.
Вносител – Министерският съвет.
От вносителя не виждам никого. (Шум и реплики от ГЕРБ.)
Моля? (Шум и реплики.) Точно това казвам, че не виждам никого от Министерския съвет, не виждам представител, не виждам член на Министерския съвет, който да представи евентуално внесения законопроект. (Шум и реплики от ГЕРБ: „Еее!“)
Моля, председателя на водещата Комисия за Доклад.
Да изчакаме членовете на Министерския съвет ли, какво искате, господин Каримански?
Моля за процедура.",Председател Ива Митева,house-speaker
6159b1150c2ffb2f4e71b2ff,60d4cc5ac4ced20a9c9e0361,"„ДОКЛАД
относно Законопроект за изменение и допълнение на Закона за бюджета на Националната здравноосигурителна каса за 2021 г., № 46-102-01-1, внесен от Министерския съвет на 30 юли  2021 г.
На заседание, проведено на 24 август 2021 г., Комисията по бюджет и финанси обсъди посочения законопроект.
На заседанието присъстваха: доктор Стойчо Кацаров – министър на здравеопазването, Виолета Лорер – заместник-министър на финансите; професор доктор Петко Салчев – управител на НЗОК; представители на съсловните и пациентските организации.
Законопроектът беше представен от доктор Стойчо Кацаров.
Със Законопроекта за изменение и допълнение на Закона за бюджета на Националната здравноосигурителна каса за 2021 г. се предвиждат постъпления в размер на 134 млн. 500 хил. лв. от здравноосигурителни приходи, в това число от здравноосигурителни вноски 105 млн. лв. и от трансфери за здравното осигуряване – 29 млн. 500 хил. лв.
Със Законопроекта се предлага текущите разходи да се увеличат със 130 млн. 465 хил. лв., като те се преразпределят, както следва:
1. Предвиждат се средства в размер на 10 млн. лв. за издръжка на административни дейности. Тези средства следва да покрият до края на 2021 г. финансови ангажименти, които не могат да бъдат изпълнени, по сключените договори на НЗОК за предоставяне на услуги за поддръжка на електронните системи за сигурност в обектите на НЗОК, за услугите, необходими за функциониране на дейността на НЗОК и извънгаранционна поддръжка и лицензи за системата EESSI, както и за извънгаранционна поддръжка и лицензи за „Система за сигурност на информацията – DLP“.
В допълнителните средства по този показател „издръжка на административните дейности“ се включват и средствата за изработка и доставка на заявени количества европейски здравноосигурителни карти, както и средствата за гарантиране заплащането на съдебните разноски по съдебни дела, както и лихвите върху главниците по постъпили изпълнителни листове в размер на 3 млн. 873,7 хил. лв. основно от дела, свързани с изплащане на надлимитната дейност през 2015 – 2018 г., по която няма сключени споразумения според изискванията на Закона за бюджета на НЗОК за 2021.
2. Предвиждат се средства в размер на 120 млн. 465 хил. лв. в създадения нов ред 1.1.3.9., като в условията на обявена епидемична обстановка те се разпределят и заплащат по решение на Надзорния съвет на НЗОК по следните дейности: първична извънболнична помощ; специализирана извънболнична медицинска помощ – включително за комплексно диспансерно (амбулаторно) наблюдение; дентална помощ; медико-диагностична дейност; лекарствени продукти, медицински изделия и диетични храни за специални медицински цели за домашно лечение на територията на страната, за лекарствени продукти за лечение на злокачествени заболявания и лекарствени продукти при животозастрашаващи кръвоизливи и спешни оперативни и инвазивни интервенции при пациенти с вродени коагулопатии, включени в пакета здравни дейности, гарантиран от бюджета на НЗОК, и прилагани в условията на болничната медицинска помощ, които НЗОК заплаща извън стойността на оказваните медицински услуги; медицински изделия, прилагани в болничната медицинска помощ; здравноосигурителни плащания за болнична медицинска помощ; поставяне на ваксини срещу COVID-19 за здравноосигурените лица.
Предвид непредвидимостта и възможните обрати в хода на заболяването на четвъртата вълна на епидемията, както и нейното отражение върху извършваните дейности, съответно различните плащания към изпълнителите в извънболничната медицинска и дентална помощ, средствата не са разпределени и заложени по видовете здравноосигурителни плащания, а са обединени в създаден отделен ред: „1.1.3.9. здравноосигурителни плащания по ред 1.1.3.1, 1.1.3.2, 1.1.3.3, 1.1.3.4, 1.1.3.5, 1.1.3.6, 1.1.3.7 в условията на обявената епидемична обстановка“ в размер на 120 млн. 465 хил. лв. В тези средства се планират средства за поставяне на ваксини срещу COVID-19 за здравноосигурените лица в размер до 14 млн. лв. По този начин ще се гарантира потребление на средствата единствено за посрещане на допълнителните разходи по дейностите за лечение на COVID-19 и сумите по „Методика за определяне на размера на сумите, заплащани от НЗОК на изпълнители на медицинска помощ, на дентална помощ и на медико-диагностични дейности за работа при неблагоприятни условия по повод на обявена епидемична обстановка“, както и новите дейности, свързани с COVID-19.
Съгласно чл. 26, ал. 1, т. 1 от Закона за здравното осигуряване на база на постъпилите приходи се заделя 3% „Резерв, включително за непредвидени и неотложни разходи“ в размер на 4 млн. 035 хил. лв.
За прилагане на реда на § 8, ал. 1 и 2 от средствата по ред 1.3. „Резерв, включително за непредвидени и неотложни разходи“ са предвидени 20 млн. лв. за здравноосигурителни плащания за здравни грижи, като от тях се определят 2 млн. 500 хил. лв. за изпълнение на дейността по здравни грижи, осъществявани в дома от медицински сестри, акушерки или лекарски асистенти.
С предлаганите промени в Законопроекта за изменение и допълнение на Закона за бюджета на Националната здравноосигурителна каса за 2021 г. се постига балансирано бюджетно салдо.
Представителите на съсловните и синдикалните организации изразиха принципна подкрепа за актуализацията на бюджета на Националната здравноосигурителна каса за 2021 г.
След обсъждането се проведе гласуване, което приключи при следните резултати: „за“ – 17 народни представители, без „против“  и 5 „въздържал се“.
Въз основа на гореизложеното и резултатите от гласуването Комисията по бюджет и финанси предлага на Народното събрание да приеме на първо гласуване Законопроект за изменение и допълнение на Закона за бюджета на Националната здравноосигурителна каса за 2021 г., № 46-102-01-1, внесен от Министерския съвет на 30 юли 2021 г.“ Благодаря Ви.",Докладчик Деляна Пешева,rapporteur
6159b1150c2ffb2f4e71b2ff,60d4cc59c4ced20a9c9e02df,"Благодаря Ви.
Моля режим на гласуване за така направеното предложение.
Гласували 160 народни представители: за 157, против няма, въздържали се 3.
Предложението е прието.
Моля за пряко предаване по БНТ и БНР.
Господин Каримански, заповядайте да представите Доклада на Комисията по бюджет и финанси. (Реплика от народния представител Любомир Каримански.)
Заповядайте, госпожо Пешева, щом господин Каримански се отказва да го представи.",Председател Ива Митева,house-speaker
6159b1150c2ffb2f4e71b2ff,60d4cc59c4ced20a9c9e02e1,"Благодаря, уважаема госпожо Председател.
Уважаеми колеги народни представители, уважаеми господа министри! Мисля, че днес гледаме три важни законопроекта, които касаят следващите месеци, а може би и година. От тази гледна точка предлагам заседанието да се предава пряко по Българската национална телевизия – Канал 1, и Българското национално радио. Благодаря Ви.",Георги Свиленски,parl-member
6159b1150c2ffb2f4e71b2ff,60d4cc59c4ced20a9c9e02df,"Благодаря Ви, господин Кирилов.
Заповядайте, господин Свиленски.",Председател Ива Митева,house-speaker
6159b1150c2ffb2f4e71b2ff,60d4cc5ac4ced20a9c9e0319,"Уважаема госпожо Председател, уважаеми колеги!
„ДОКЛАД
за първо гласуване относно Законопроект за изменение и допълнение на Закона за бюджета на Националната здравноосигурителна каса за 2021 г., № 46-102-01-1, внесен от Министерския съвет на 30 юли 2021 г.
На свое заседание, проведено на 24 август 2021 г., Комисията по здравеопазването разгледа и обсъди Законопроект за изменение и допълнение на Закона за бюджета на Националната здравноосигурителна каса за 2021 г., № 46-102-01-1, внесен от Министерския съвет на 30 юли 2021 г.
На заседанието присъстваха министърът на здравеопазването, доктор Стойчо Кацаров, управителят на Националната здравноосигурителна каса (НЗОК), професор доктор Петко Салчев, представители на Министерството на здравеопазването, съсловните организации в сферата на здравеопазването, синдикатите и на пациентските организации.
Законопроектът и мотивите към него бяха представени от управителя на НЗОК професор доктор Петко Салчев, който запозна народните представители с основните финансови параметри, заложени в измененията и допълненията на бюджета на Националната здравноосигурителна каса за 2021 г. Той уточни, че се предвиждат постъпления в размер на 134 500 000 лв. от здравноосигурителни приходи, в това число от здравноосигурителни вноски 105 000 000 лв. и от трансфери за здравното осигуряване – 29 500 000 лв.
В разходната част се предлага да бъдат допълнително разпределени 10 000 000 лв. за издръжка на административни дейности, като с тези средства ще бъде обезпечено финансирането на сключените договори на НЗОК за предоставяне на услуги за поддръжка на електронните системи за сигурност в обектите на НЗОК, за комплексно обслужване и системна експертна помощ за информационно-техническата инфраструктура на НЗОК, на услугите, необходими за функциониране на дейността на НЗОК и извънгаранционна поддръжка и лицензи за системата EESSI, както и за извънгаранционна поддръжка и лицензи за „Система за сигурност на информацията – DLP“. В допълнителните средства по показател „Издръжка на административните дейности“ се включват и средствата за изработка и доставка на заявени количества европейски здравноосигурителни карти. Той допълни, че по този начин ще се гарантира и заплащането до края на 2021 г. на съдебните разноски по постъпили изпълнителни искове в НЗОК, както и лихвите върху главниците по постъпили изпълнителни листове в размер на 3 873 700 хил. лв. – моля тук вместо числото 3 873 700 хил. лв. да се чете числото 3 млн. 873 хил. 700 лв., основно от дела, свързани с изплащане на дейността за периода 2015 – 2018 г. и по които няма сключени споразумения според изискванията на Закона за бюджета на Националната здравноосигурителна каса за 2021 г.
Предлага се в частта „Здравноосигурителни разходи“ да се създаде нов ред 1.1.3.9 в размер на 120 465 000 лв., като средствата ще бъдат разпределени за първична извънболнична медицинска помощ, специализирана извънболнична медицинска помощ, включително за комплексно диспансерно (амбулаторно) наблюдение, дентална помощ, медико-диагностична дейност, лекарствени продукти, медицински изделия и диетични храни за специални медицински цели за домашно лечение на територията на страната, за лекарствени продукти за лечение на злокачествени заболявания и лекарствени продукти при животозастрашаващи кръвоизливи и спешни оперативни и инвазивни интервенции при пациенти с вродени коагулопатии, включени в пакета здравни дейности, гарантиран от бюджета на НЗОК, и прилагани в условията на болничната медицинска помощ, които НЗОК заплаща извън стойността на оказваните медицински услуги, за медицински изделия, прилагани в болничната медицинска помощ, здравноосигурителни плащания за болнична медицинска помощ и за поставяне на ваксини срещу COVID-19 за здравноосигурените лица.
С Преходните и заключителните разпоредби на Законопроекта се предлага допълнителните средства да се разпределят по решение на Надзорния съвет на НЗОК, като по този начин се дава възможност за своевременното вземане на решения за финансово обезпечаване на възникналите потребности от средства в съответните направления на разходите за здравноосигурителни плащания по време на обявена извънредна епидемична обстановка.
Резервът, включително за непредвидени и неотложни разходи, съгласно чл. 26, ал. 1 от Закона за здравното осигуряване, е три на сто от събраните приходи от здравноосигурителни вноски и трансферите за здравно осигуряване от други бюджети и е в размер на 4 035 000 лв.
С предлагания законопроект се предвиждат средства в размер на 2 500 000 лв. за изпълнение на дейността по здравни грижи, осъществявана в дома от медицински сестри, акушерки или лекарски асистенти.
Предвижда се и удължаване на срока за заплащането на помощните средства, приспособленията, съоръженията и медицинските изделия за хората с увреждания по досегашния ред до 31 декември 2021 г., като се запазват и размерите на стойността им, определени към 31 декември 2019 г.
Становището на Българския лекарски съюз (БЛС) беше представено от доктор Николай Брънзалов, който изрази принципна подкрепа за предлаганите изменения и допълнения, но възрази срещу предвидената възможност допълнителните средства по бюджета на НЗОК да се разпределят и заплащат по решение на Надзорния съвет. Той подчерта, че при разпределението на допълнителния финансов ресурс трябва да има яснота, прозрачност и предвидимост. Според съсловната организация именно законодателят следва да определи конкретните параметри на отделните здравноосигурителни плащания по бюджета на НЗОК. Доктор Брънзалов уточни, че БЛС категорично се противопоставя на осигуряването на средства за финансирането на дейността по здравни грижи, тъй като към настоящия момент не съществува правно основание за извършване, отчитане и заплащане на тази дейност през 2021 г.
Председателят на Българския зъболекарски съюз, доктор Николай Шарков, също възрази срещу едноличното разпределение на средствата от Надзорния съвет на НЗОК и подчерта, че в този процес би следвало да се вземе предвид и становището на съсловните организации на лекарите и на лекарите по дентална медицина. Той изрази надежда, че Народното събрание ще вземе предвид становището на представляваната от него съсловна организация при второ гласуване на Законопроекта.
Професор Асена Сербезова запозна народните представители със становището на Българския фармацевтичен съюз (БФС), в което се посочва, че е налице неравно третиране в действащото законодателство на магистър-фармацевтите, които работят в лечебни заведения за болнична помощ. Тя призова при второ гласуване на Законопроекта да се създаде правно основание тези магистър-фармацевти също да получават допълнително месечно възнаграждение, тъй като са пряко ангажирани с дейности, свързани с COVID-19.
В становището на Българската асоциация на зъботехниците се изразява подкрепа за разглежданите нормативни промени, като се отправя молба да се обсъдят възможностите медицинското изделие „тотална зъбна протеза“ да бъде финансирано от бюджета на НЗОК.
Председателят на Българската асоциация за закрила на пациентите господин Пламен Таушанов заяви, че принципно подкрепя разпределението на допълнителни средства по бюджета на НЗОК. Той уточни, че средствата за здравноосигурителни плащания трябва да бъдат детайлно разписани в тялото на Закона, тъй като именно по този начин ясно ще бъде изразена волята на законодателя.
Българската болнична асоциация подкрепя предлагания законопроект, като предлага да се предвиди увеличение на цените на клиничните пътеки за лечение на COVID-19.
Представителите на Асоциацията на научноизследователските фармацевтични производители в България и на Българската генерична фармацевтична асоциация посочиха, че част от допълнителните средства би следвало да бъдат предвидени за увеличение на средствата за 2021 г. за здравноосигурителни плащания за лекарствени продукти, което ще ограничи нарастващата тежест на компенсациите и отстъпките, заплащани от фармацевтични компании към НЗОК, тъй като това е основно предизвикателство за устойчивото функциониране на системата на заплащане на медикаменти от НЗОК.
Те подчертаха, че е налице тревожна тенденция за прекомерно увеличение на размера на средствата за възстановяване, която може да засегне негативно пациентите поради намаляване на икономическите стимули за доставка на лекарства на българския пазар. Съществува риск при липса на актуализация на бюджетните разходи за лекарствени продукти за 2021 г. от достигане на критично ниво, при което фармацевтичните компании няма да могат да изпълняват ангажиментите си за доставка на някои лекарствени продукти, чиято стойност се заплаща напълно или частично от НЗОК, тъй като ефективната цена за доставка на някои лекарствени продукти след заплащане на компенсации и отстъпки е отрицателна величина, което води до икономическа невъзможност за предоставяне на лекарствени продукти без загуба. Беше обърнато внимание, че сигурността на лекарственото снабдяване в България до голяма степен зависи от гарантирането на правната сигурност и предвидимост, която да дава възможност фармацевтичните компании да планират дейността си в страната и да изпълняват задълженията си за задоволяване на здравните потребности на българските граждани.
В хода на дискусията членовете на Комисията по здравеопазването обсъдиха предлаганите в Законопроекта финансови параметри и отправиха конкретни въпроси във връзка с конкретния размер на допълнителните средства по отделните здравноосигурителни плащания, амбулаторната процедура за лечение на COVID-19 в условията на извънболничната медицинска помощ, дейността по здравни грижи, осъществявана в дома от медицински сестри, акушерки или лекарски асистенти и относно възможността за подобряване на баланса между извънболничната и болничната медицинска помощ. Беше подчертано, че между първо и второ гласуване на Законопроекта следва да се обсъдят основните проблеми и да се потърсят възможностите за тяхното разрешаване в полза на всички български граждани и на участниците в системата на здравеопазването.
Въз основа на проведеното обсъждане и извършеното гласуване при следните резултати: „за“  – 11, без „против“ и „въздържали се“ – 5, Комисията по здравеопазването предлага на Народното събрание да приеме на първо гласуване Законопроект за изменение и допълнение на Закона за бюджета на Националната здравноосигурителна каса за 2021 г., № 46-102-01-1, внесен от Министерския съвет на 30 юли 2021 г.“ Благодаря.",Докладчик Силви Кирилов,rapporteur
