parl_session,person,speech,title,position
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e00dc,"Благодаря Ви, господин Стоилов.
Вашето предложение беше редакционно.
Реплики?
Заповядайте, господин Кирилов.",Председател Иван Кирилов Иванов,house-speaker
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e013e,"Господин Председател, госпожи и господа народни представители, предлаганият Проект за правила до голяма степен е стандартизиран и за други избори, които се правят от Народното събрание. Смятам, че не се налагат съществени изменения в това, което предлага Комисията по правни въпроси.
Аз обаче имам едно предложение: в Раздел І, т. 1, 10-дневният срок да бъде заменен с 14-дневен. Тези 10 дни са твърде кратко време и то не от публикуването на правилата в „Държавен вестник”, а от приемането им на днешното заседание. Недостатъчни са, защото е необходимо парламентарните групи да разполагат с достатъчно време, за да могат да се отнесат сериозно към този въпрос и ако решат да правят предложения, да могат наистина да анализират възможните предложения.
Освен това самите кандидати трябва да подготвят редица документи, а издаването на част от тях или попълването им, също изисква отделяне на такова време, забележете: свидетелство за съдимост, което не се получава в деня на подаването на заявлението, удостоверение от Националната следствена служба, да съставят концепция за работата си като инспектори и декларация за имотното състояние, особено ако са настъпили промени от последните, които те подават за публичността на доходите за определени длъжностни лица.
В конкретната ситуация от този срок трябва да извадим и предстоящите четири почивни дни. Не смятам, че някой сериозно може да твърди, че в тези четири дни могат да се планират действия, които решават различни делови въпроси.
Препоръчвам също, когато занапред се предлагат такива правила, срокът да тече от публикуване на решението. Въпреки че самите заседания на Народното събрание са публични, ние адресираме тези решения не към себе си – това не са решения примерно за сроковете за предложения между първо и второ четене, които засягат само Народното събрание, това са решения, които потенциално се отнасят към широк кръг адресати. Тук публичността на Народното събрание също трябва да бъде реално защитена и да се разчита, че повече хора ще получат тази информация, а не само тези, на които предварително е обещано евентуалното участие в една или друга държавна институция.
Подобна беше ситуацията наскоро, когато се приемаха Правилата за предложение за член на Конституционния съд. Виждам, че тези срокове са компресирани и освен изтичането на определени мандати, мисля, че тези кратки срокове имат и други цели. Едната е, да няма достатъчно време, за да постъпят повече предложения от различни инициатори, втората, времето да бъде кратко, за да не се даде възможност за публична професионална дискусия върху кандидатурите, които ще бъдат предложени. В рамките на три, четири или пет дни не е достатъчно дори понякога професионални среди, които имат отношение към темата, да могат достатъчно сериозно да анализират дейността на кандидатите, определени прояви от техния професионален или обществен живот.
Мисля, че тези мотиви са достатъчни и ако искаме да се отнесем възможно най-сериозно към предстоящия избор, особено в контекста на широко прокламираните промени на съдебната власт, включително на конституционно ниво, смятам, че това мое предложение трябва да бъде подкрепено. Не виждам никакви основания да не се уважи този непродължителен, но все пак по-добър срок, който се предлага – вместо 10, 14 дни. Благодаря.",Янаки Стоилов,parl-member
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e00dc,"И аз Ви благодаря, господин Кирилов.
Уважаеми колеги, преминаваме в режим на дебати по Проекта за решение. Напомням Ви, че дебатите са като за законопроект на първо четене. Имате лимита на парламентарните групи.
Моля, изказвания.
Господин Стоилов, заповядайте.",Председател Иван Кирилов Иванов,house-speaker
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e01be,"Благодаря, госпожо Председател.
Уважаеми народни представители, представям на Вашето внимание:
„ДОКЛАД
относно приемане на процедурни правила за условията и реда за предлагане на кандидати, представяне и публично оповестяване на документите, изслушване на кандидатите и за избор на инспектори в Инспектората към Висшия съдебен съвет.

На свое заседание, проведено на 9 септември 2015 г., Комисията по правни въпроси обсъди въпроса за приемане на процедурни правила за провеждане на публична процедура по чл. 89 от Правилника за организацията и дейността на Народното събрание за избор на инспектори в Инспектората към Висшия съдебен съвет.
Необходимостта от провеждането на публичната процедура произтича от изтичането на мандата на инспекторите в Инспектората към Висшия съдебен съвет, на основание чл. 44, ал. 1 от Закона за съдебната власт. С оглед изпълнението на разпоредбата на чл. 132а, ал. 3 от Конституцията на Република България, Комисията по правни въпроси, на основание чл. 89,
ал. 7 от Правилника за организацията и дейността на Народното събрание предлага да се приемат процедурни правила за избор на инспектори в Инспектората към Висшия съдебен съвет.
След проведеното гласуване Комисията по правни въпроси с 12 гласа „за”, без „против” и „въздържали се” предлага на Народното събрание да разгледа и приеме следния Проект на решение:
„Проект!
РЕШЕНИЕ
за приемане на процедурни правила за условията и реда за предлагане на кандидати, представяне и публично оповестяване на документите, изслушване на кандидатите и за избор на инспектори в Инспектората към Висшия съдебен съвет

Народното събрание на основание чл. 86, ал. 1 във връзка с чл. 132а, ал. 3 от Конституцията на Република България и чл. 89, ал. 7 от Правилника за организацията и дейността на Народното събрание

РЕШИ:
Приема процедурни правила за условията и реда за предлагане на кандидати, представяне и публично оповестяване на документите, изслушване на кандидатите и за избор на инспектори в Инспектората към Висшия съдебен съвет:
I. Предлагане на кандидати и представяне на документите на кандидатите за инспектори в Инспектората към Висшия съдебен съвет
1. Предложенията за кандидати за инспектори в Инспектората към Висшия съдебен съвет се правят от народни представители в писмена форма чрез деловодството на Народното събрание до Комисията по правни въпроси в 10-дневен срок от приемането на тези правила от Народното събрание. Юридически лица с нестопанска цел, регистрирани за осъществяване на общественополезна дейност, висши училища и научни организации могат да предлагат кандидати за инспектори в Инспектората към Висшия съдебен съвет на народните представители.
2. Предложенията съдържат писмени мотиви, в които се обосновават високите професионални и нравствени качества на съответния кандидат. Към предложенията се прилагат следните документи:
- писмено съгласие на кандидата по образец – Приложение № 1 към решението;
- подробна автобиография;
- копие от диплома за завършено висше юридическо образование;
- декларация по образец – Приложение № 2 към решението, че не са налице обстоятелствата по чл. 18, ал. 1 от Закона за съдебната власт;
- документи, удостоверяващи, че кандидатът отговаря на изискванията за стаж съгласно чл. 42, ал. 3 от Закона за съдебната власт;
- свидетелство за съдимост;
- удостоверение от Националната следствена служба.
3. Всеки кандидат представя на Комисията по правни въпроси:
- концепция за работата си като инспектор в Инспектората към Висшия съдебен съвет на хартиен и електронен носител;
- декларация за имотното си състояние и произхода на средствата за придобиването на имуществото си по образец, утвърден от министъра на правосъдието.
II. Публично оповестяване на документите
1. Предложенията заедно с документите по раздел I се публикуват на специалната секция на интернет страницата на Народното събрание. Публикуват се и името, и мотивите на народния представител, предложил съответния кандидат.
2. Публикуването на предложенията и документите се извършва в съответствие със Закона за защита на личните данни и Закона за защита на класифицираната информация.
3. Юридически лица с нестопанска цел, регистрирани за осъществяване на общественополезна дейност, висши училища и научни организации могат да представят на Комисията по правни въпроси становища за кандидата, включващи и въпроси, които да му бъдат поставени. Становищата и въпросите се изпращат по пощата на адрес: гр. София, пл. „Княз Александър I” № 1, Комисия по правни въпроси, или по електронен път на електронна поща: kpv1@parliament.bg не по-късно от три дни преди изслушването на кандидатите. Анонимни становища и сигнали не се разглеждат.
4. Становищата и въпросите се публикуват на специалната секция на интернет страницата на Народното събрание и на интернет страницата на Инспектората към Висшия съдебен съвет. Не се публикуват конкретни данни, съставляващи класифицирана информация, както и факти от интимния живот на лицата.
ІІІ. Проверка за допускане на кандидатите до изслушване
1. Комисията по правни въпроси на отделно заседание, предхождащо изслушването, проверява дали са представени всички необходими документи и дали предложените кандидати отговарят на изискванията за заемане на длъжността инспектор в Инспектората към Висшия съдебен съвет.
2. Когато Комисията по правни въпроси установи, че кандидат не е представил всички необходими документи, тя го уведомява, че може да ги представи в срок от пет дни от уведомяването.
3. До изслушване не се допускат кандидати, които не са представили документите по Раздел І или не отговарят на изискванията по чл. 42, ал. 3 от Закона за съдебната власт.
4. След извършване на проверката Комисията по правни въпроси изготвя списък на кандидатите, които са допуснати до изслушване. Списъкът се изготвя по азбучен ред на собствените имена на кандидатите и се публикува на специалната секция на интернет страницата на Народното събрание.
ІV. Изслушване на допуснатите кандидати за инспектори в Инспектората към Висшия съдебен съвет
1. Изслушването се провежда на открито заседание на Комисията по правни въпроси, което се излъчва в реално време чрез интернет страницата на Народното събрание.
2. Комисията по правни въпроси изслушва само допуснатите кандидати по поредността им в списъка.
3. Вносител на предложението представя кандидата в изложение до две минути.
4. На кандидата се дава възможност да допълни данни от професионалната си биография и да представи концепцията си за работа като инспектор в Инспектората към Висшия съдебен съвет в изложение до 10 минути за всеки кандидат.
5. Народните представители могат да задават въпроси към кандидата, включително и такива от становищата, постъпили от юридически лица с нестопанска цел, регистрирани за осъществяване на общественополезна дейност, висши училища и научни организации. Времето за изложение на въпросите е до 2 минути.
6. На всеки кандидат се предоставя право на отговор след задаването на въпрос към него. Времето за отговор на всеки въпрос е до 2 минути.
7. Комисията по правни въпроси внася в Народното събрание доклад от изслушването, към който се прилага списък на кандидатите, участвали в изслушването, подреден по азбучен ред на собствените им имена. Към доклада се прилага и проект на решение за избор на инспектор в Инспектората към Висшия съдебен съвет.
V. Избор на инспектори в Инспектората към Висшия съдебен съвет.
1. Заседанието се излъчва в реално време чрез интернет страницата на Народното събрание. С решение на Народното събрание на заседанието може да присъстват допуснатите кандидати.
2. Кандидатите се представят от вносител на предложението по поредността им, определена в списък, изготвен по азбучен ред на собствените имена, в изложение до 2 минути.
3. Комисията по правни въпроси представя доклад за проведеното изслушване.
4. След представянето на доклада Народното събрание провежда разисквания по представените кандидатури по реда на Правилника за организацията и дейността на Народното събрание.
5. Гласуването се извършва поотделно за всеки кандидат по поредността, определена в списъка на кандидатите.
6. Избрани са кандидатите, които са получили най-много гласове при спазване на изискването за мнозинството, определено в чл. 132а, ал. 2 от Конституцията на Република България.
7. В случай че повече от десет кандидати получат необходимия брой гласове съгласно изискванията на чл. 132а, ал. 3 от Конституцията на Република България и на чл. 46 от Закона за съдебната власт, то измежду кандидатите, получили необходимия, но най-малък равен брой гласове, се провежда балотаж и за избран се смята този, който е получил най-много гласове, но не по-малко от две трети от общия брой народни представители.
Към решението са приложени Приложение № 1 – декларация и Приложение № 2 – декларация.” Благодаря Ви.",Докладчик Данаил Кирилов,rapporteur
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e0151,"Налице е кворум. Откривам пленарното заседание. (Звъни.)
Уважаеми колеги, съгласно седмичната ни програма като точка първа за днес е предвиден:

ПРОЕКТ ЗА РЕШЕНИЕ ЗА ПРИЕМАНЕ НА ПРОЦЕДУРНИ ПРАВИЛА ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДЛАГАНЕ НА КАНДИДАТИ, ПРЕДСТАВЯНЕ И ПУБЛИЧНО ОПОВЕСТЯВАНЕ НА ДОКУМЕНТИТЕ, ИЗСЛУШВАНЕ НА КАНДИДАТИТЕ И ЗА ИЗБОР НА ИНСПЕКТОРИ В ИНСПЕКТОРАТА КЪМ ВИСШИЯ СЪДЕБЕН СЪВЕТ.
Постъпил е доклад на Комисията по правни въпроси ведно с Проект за решение и приложения към него.
Господин Кирилов, слушаме доклада на Комисията с Проекта на решението и приложенията.",Председател Цецка Цачева,house-speaker
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e009d,"Благодаря, господин Председател.
Ние от Реформаторския блок също имахме намерение първоначално да предложим срокът да се удължи на 14 дни, колеги, защото ще Ви припомня как беше избран главният инспектор към Висшия съдебен съвет след доста неуспехи. Всъщност с помощта от неправителствения сектор това Народно събрание успяхме да изберем главен инспектор към Висшия съдебен съвет. Тук очевидно помощта на неправителствия сектор, на всички тези авторитетни неправителствени организации, които и тогава предложиха кандидат, като Съюзът на съдиите, като Съюзът на юристите, като Българският институт за правни инициативи – да не изброявам всички, мисля, че тогава бяха 22, очевидно ще имат нужда от малко време, за да могат да проведат заседания, да излъчат евентуално съвместни кандидатури. Не забравяйте, че трябва да изберем 10 души и всеки един от тях трябва да получи две трети мнозинство в пленарната зала. Тоест това е една нелека задача и ми се струва, че наистина да оставим само 10 дни, от които шест почивни, предварително поставя въпросителни дали задачата ще бъде доведена до успешен край.
Искам да Ви кажа още нещо важно и то е по отношение на самите критерии към кандидатите. Не знам дали Ви е направило впечатление, но в така наречения „Закон за досиетата” една категория длъжности са пропуснати – това е именно длъжността, висшата публична длъжност на главния съдебен инспектор и на съдебните инспектори към Висшия съдебен съвет. Тоест за тях не е предвидена последваща проверка по смисъла на Закона, след като бъдат избрани. За да не останат неясноти и съмнения от какъвто и да било характер към хората, които ще бъдат избрани, предлагам да се възползваме от възможността, която ни дава чл. 27 от този Закон, в своята ал. 1, т. 2 – той дава възможност на органа, който ще извърши даден избор, предварително да извърши такава проверка като поиска от така наречената „Комисия по досиетата“ да извърши тази проверка.
Предлагам Ви в Раздел ІІ, т. 4 да добавим едно ново изречение – ще го представя и на председателството, със следния текст: “Комисията прави искане до така наречената „Комисия по досиетата“ по чл. 27, ал. 1, т. 2 от Закона за установяване на евентуална принадлежност на кандидатите към Държавна сигурност и разузнавателните служби на Българската народна армия и обявява на страницата си резултатите от проверката”. Благодаря. (Дава текста с предложението на председателя.)",Петър Славов,parl-member
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e00dc,"Благодаря.
Народният представител Петър Славов има думата.",Председател Иван Кирилов Иванов,house-speaker
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e013e,"Господин Председател, госпожи и господа народни представители! Господин Кирилов, Вие сте представител на мнозинството и можеше да настоявате тези Правила да бъдат включени в дневния ред миналата седмица, защото едва ли ще отнемат повече от половин час за обсъждане и гласуване. Тогава аргументът Ви отпада. Но дори и на днешна дата фактът, че сроковете изтичат по време на Коледа, не виждам да е фатален, защото ваканцията на парламента е в първите дни след Нова година и е възможно на едно от първите заседания след прекъсването – към датата 19 януари да приключи фазата в рамките на пленарно заседание, където се провежда изборът.
Смятам, че дори и при тези условия с нищо няма да се наруши приемствеността в съставите на Инспектората – веднага след приключването на мандата на сегашния състав ще могат да встъпят новите членове, когато бъдат гласувани от Народното събрание. Пак казвам, дори и веднага след Коледната ваканция, при първите пленарни заседания от Новата година. Благодаря Ви.",Янаки Стоилов,parl-member
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e00dc,"Благодаря.
Втора реплика?
Дуплика, господин Стоилов.",Председател Иван Кирилов Иванов,house-speaker
61042a827ba645282cb857be,60d4cc59c4ced20a9c9e01be,"Уважаеми господин Председател, уважаеми народни представители! Уважаеми господин Стоилов, изцяло подкрепям аргументите, които представихте. Те бяха дискутирани в Правната комисия. Имаше предложение за 14 дневен срок.
Отхвърлям обаче всички други предположения за съкращаването на срока. Единствената причина е следната: по времевият график, така както разписваме процедурата, ако срокът е 14-дневен, това означава на 26 декември в залата да се произведе изборът, което е невъзможно, защото е по Коледа. Парламентът няма да работи по Коледните и Новогодишните празници, а мандатът изтича на 19 януари. Единствено това биха били проблемът и причината в тази връзка.
Както представих в доклада, Правната комисия е разгледала и е приела Правилата на 9 септември. Виждате, че ги разглеждаме в залата 10 дни след това приемане и без малко нямаше да влязат и в тази седмична програма, в интерес на истината.
Апелирам към всички водачи на парламентарните групи, при съставяне на Програмата за пленарните заседания, когато имаме предстояща публична процедура, просто Правилата да влизат за обсъждане с приоритет.
Принципно ще подкрепим този срок, но казвам: блокираме и саботираме най-последната дата в тази процедура. Благодаря Ви.",Данаил Кирилов,parl-member
