parl_session,person,speech,title,position
61042a807ba645282cb84f04,60d4cc58c4ced20a9c9dfec2,"Гласувайте направеното предложение.
Гласували 139 народни представители: за 16, против 85, въздържали се 38.
Предложението не се приема.
Уважаеми колеги, преди да ви направя съобщенията, които са ми приложени тук, моля да чуете едно предложение за допълнение в дневния ред по реда на ал. 5, което си позволявам да направя във връзка с искания, които ми бяха поставени от колеги народни представители.
Става дума за законопроекти за изменение и допълнение на Закона за висшето образование. Знаете, че този въпрос е актуален в момента във връзка с процедури, които текат във висшите училища. Има два внесени законопроекта – единият е от народния представител Лъчезар Иванов, другият – от народния представител Христо Величков и група народни представители.
Предлагам тези два законопроекта да бъдат включени като точка от дневния ред, евентуално за днешното заседание. Ако не успеем днес – утре, до края на сесията. Не виждам възражения.
Подлагам на гласуване включването на тези два законопроекта в програмата на работата ни за днешния и утрешния ден – законопроекти за изменение и допълнение на Закона за висшето образование.
Междувременно ще помоля водещата комисия, ако все още не е представила своя доклад, да го представи.
Гласували 152 народни представители: за 131, против 14, въздържали се 7.
Тази точка е включена в програмата, по нея ще се гледат два законопроекта. Ако няма депозиран доклад на водещата комисия, моля това да стане възможно най-бързо.
Съобщения:
На 15 декември 2007 г. от Министерския съвет на основание чл. 7 от Закона за бюджета на Националната здравноосигурителна каса за 2007 г. в Народното събрание е внесен отчет за изпълнението на бюджета на Националната здравноосигурителна каса за 9-месечието на 2007 г.
С писмо на председателя на Народното събрание отчетът е изпратен на Комисията по бюджет и финанси и на Комисията по здравеопазването. Отчетът е на разположение на народните представители в библиотеката на Народното събрание.
Постъпили законопроекти и проекти за решения в периода от 12 до 18 декември 2007 г.:
Законопроект за допълнение на Закона за собствеността. Вносители са народните представители Мая Манолова и Иван Гороломов. Водеща е Комисията по правни въпроси.
Проект за решение за избиране на председател и членове на Комисията за защита на личните данни. Вносител е Министерският съвет.
Законопроект за частната охранителна дейност. Вносител е Министерският съвет. Водеща е Комисията по вътрешна сигурност и обществен ред.
Законопроект за агенциите за временна заетост. Вносители са народния представител Йордан Бакалов и група народни представители. Водеща е Комисията по труда и социалната политика. Законопроектът е разпределен и на Комисията по европейските въпроси.
Проект за решение за разрешаване изпращането на български военен контингент за продължаване участието в хуманитарна мисия по охрана на Центъра за временно задържане и закрила в лагера “Ашраф” в Ирак. Вносител е Министерският съвет. Проекта за решение е разпределен на Комисията по отбраната и на Комисията по външна политика.
Законопроект за ратифициране на Споразумението за изменение на Договора за заем (проект “Развитие на летище София”) между Република България и Кувейтския фонд за арабско икономическо развитие и на приложенията към него. Вносител е Министерският съвет. Водеща е Комисията по бюджет и финанси. Законопроектът е разпределен на Комисията по транспорт и съобщения и на Комисията по външна политика.
Законопроект за изменение и допълнение на Закона за рибарството и аквакултурите. Вносител е Министерският съвет. Водеща е Комисията по земеделието и горите. Законопроектът е разпределен и на Комисията по европейските въпроси.
Преминаваме към точка първа:
ИЗБОР НА ИНСПЕКТОРАТ КЪМ ВИСШИЯ СЪДЕБЕН СЪВЕТ.
Уважаеми колеги, онова, което предстои в крайна сметка да приеме Народното събрание, са два проекта за решения. Единият е за избор на главен инспектор в Инспектората към Висшият съдебен съвет, другият е решение за избиране на инспектори в Инспектората към Висшият съдебен съвет. Би следвало тези проекти, доколкото те са с технически характер, може би не са ви раздадени, но ще бъдат изчетени. Те са всъщност с позовавания на съответните текстове от Конституцията и Закона за съдебната власт и фактически назоваването на имената на избраните – главен инспектор и инспектори.
Има подготвена процедура за избиране на главен инспектор и инспектори. Ще ви я прочета, за да е ясно по какъв начин процедираме.
За главен инспектор се изисква 5-годишен мандат, изискуемо мнозинство от две трети от всички народни представители. Законово изискване е 15-годишен юридически стаж. За 10-те инспектори се предвижда 4-годишен мандат, пак с мнозинство от две трети от всички народни представители, със законово изискване за 12 годишен юридически стаж, като за пет от тях изискването е и за 8-годишен магистърски стаж от окръжно ниво нагоре.
При положение, че предвиждаме обсъждане и гласуване на едно пленарно заседание, процедурата е следната:
Първо, председателят обявява точката от дневния ред. Тоест, това което вече извърших.
Следва с гласуване да решим на това пленарно заседание, след приключване на съответните обсъждания, да бъде извършено и самото гласуване.
Гласуване на процедурно предложение за допускане в пленарната зала, ако има такива.
След това председателят на Комисията по правни въпроси ще представи доклада на комисията и в доклада се очаква да бъде предложена и процедура на самите обсъждания и гласуването. Господин Стоилов ще направи тези предложения.
След това се дава думата на вносителя на предложението на съответната кандидатура да представи кандидата за главен инспектор. Извършват се разисквания по предложената кандидатура. След приключването на изказванията се обявява дискусията по този въпрос за приключена. Гласуването се извършва, както казах, с необходимото мнозинство от две трети, за да бъде избран, и се огласява съответното решение.
След това предложенията от вносителите за инспектори, разисквания по предложенията, обявяване на разискванията за приключени, след изчерпване на изказванията, и вече изчитане на списъка и извършване на гласуванията.
Това е процедурата, която се предвижда по тази т. 1.
Предлагам да пристъпим към изпълнението на тази процедура.
Има процедурно предложение от господин Агов.
Заповядайте, господин Агов.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84f04,60d4cc57c4ced20a9c9dfcb6,"Благодаря, господин председател.
Уважаеми колеги, въпросът е изключително актуален, тъй като вчера получихме предложението на правителството за удължаване на срока на действието на нашия контингент в Ирак. Решението, което предлагам на вашето внимание, е за възлагане на българското правителство да започне процедурите по незабавното изтегляне на българския военен контингент от Ирак. Предложението е внесено на 29 март 2006 г., броени дни след изпращането на нашия контингент.
Ще ви спомена част от мотивите. Изпращането на български военен контингент с цел да охранява лагера на бивши ирански муджахидини от групировката “Муджахидин Халк” създава сериозни опасности за живота и здравето на българските военнослужещи там. Евентуалното нарастване на напрежението между Иран и САЩ допълнително ще увеличи риска за българските военнослужещи. Вече имаше заявление, колеги, че първият обект на нападение ще бъде именно този лагер.
Присъствието на български военен контингент в Ирак ще засили опасността от терористични актове срещу военни и цивилни обекти на територията на Република България.
Колеги, и това, което ви прочетох, е напълно достатъчно да гласувате за това предложение. На парламента са необходими десетина минути, за да го приеме. Няма да говоря за прахосването на огромни средства, които ние затриваме в иракската пустиня, докато тук няма пари за пенсии, за заплати, за животоспасяващи лекарства.
Това са колеги, моите мотиви. Мисля, че те са разумни и искрено се надявам да подкрепите това предложение.",Минчо Христов,parl-member
61042a807ba645282cb84f04,60d4cc58c4ced20a9c9dfec2,"Госпожо Банкова, аз ще подложа на гласуване Вашето предложение, но обърнете внимание, че след 2004 г. бяха направени промени в Закона за устройството на държавния бюджет, по силата на които именно Народното събрание разгледа и гласува решение. Така че Вашата аналогия с 2004 г. е изцяло неуместна.
Моля, гласувайте направеното предложение.
Гласували 142 народни представители: за 22, против 90, въздържали се 30.
Предложението не се приема.
Предложение на народния представител Минчо Христов по въпроса за изтегляне на военния контингент от Ирак.
Имате думата, господин Христов.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84f04,60d4cc58c4ced20a9c9dfd68,"Уважаеми колеги, това, което предлагам, е изключително актуално, защото в момента разглеждаме бюджета на Република България. Предлагам Министерският съвет да внесе Закон за изменение и допълнение на Закона за държавния бюджет и до приемането на този закон Министерският съвет да не се разпорежда със средствата над предвидените по Закона за държавния бюджет.
Мотивите за това предложение са следните. В края на годината всички видяхме, че над 2 млрд. и 600 млн. лв. се оказаха бюджетен излишък. Този бюджетен излишък е взет от всеки български гражданин. Оказа се, че от всеки гражданин са взети около 350 лв. Този бюджетен излишък се разпределя изключително непрозрачно, скрито от българските граждани. Този бюджетен излишък не отдели пари за най-чувствителните и кризисни сфери в съвременна България – здравеопазването и социалната сфера. Аз бих искала да ви кажа, колеги, че е изключително наложително парламентът да приеме решение, според което именно Народното събрание да може да се разпорежда с бюджетния излишък. И за да опресня паметта на колегите от БСП, ще им кажа, че през 2004 г. колегите от цялата Парламентарната група на БСП са внесли проект за решение, което е идентично с това, което предлагаме с колегата Христов. Впрочем, аз съм актуализирала това предложение.
Колегите от БСП в 2004 г. предлагат Народното събрание да се разпорежда и то да разпределя бюджетния излишък. Това предложение е подписано от Сергей Станишев, Румен Овчаров, Георги Пирински, Емилия Масларова, Ангел Найденов, Янаки Стоилов, Асен Гагаузов, Любен Корнезов и така нататък.
Уважаеми колеги, изключително важно е да бъдете последователни във вашата позиция, да преосмислите сегашната си позиция и да приемете, че бюджетният излишък трябва да се разпределя от българския парламент, а не както става сега – да се разпределя за партийни цели, да се разпределя на близки до властта фирми, на партийни обръчи, за които цялото общество знае.
Призовавам колегите да допуснат нашето предложение за разглеждане в залата. Базирам се на предишната позиция на колегите от БСП – в 2004 г. цялата парламентарна група е подписала това, което сега предлагам. Това е тест, с който вие ще покажете дали сте последователни в политическата си позиция. Благодаря.",Стела Банкова,parl-member
61042a807ba645282cb84f04,60d4cc58c4ced20a9c9dfec2,"Имаме необходимия кворум.
Уважаеми колеги, предстои ни да приемем проекта за програма за последната пленарна седмица на тази сесия на Народното събрание, както беше уточнен на заседанието на Председателския съвет.
“Проект
ПРОГРАМА
за работата на Народното събрание за
19 и 20 декември 2007 г.
1. Избор на Инспекторат към Висшия съдебен съвет.
2. Избор на Комисия за защита на личните данни.
3. Първо четене на Законопроекта за допълнение на Закона за собствеността.
4. Второ четене на Законопроекта за държавния бюджет на Република България за 2008 г., продължение.
5. Първо четене на Законопроекта за изменение и допълнение на Закона за паричните преводи, електронните платежни инструменти и платежните системи.
6. Първо четене на Законопроекта за изменение и допълнение на Закона за Националния център за аграрни науки.
7. Второ четене на Законопроекта за признаване на професионални квалификации.”
Това е проектът за програма.
Гласувайте този проект.
Гласували 166 народни представители: за 146, против 10, въздържали се 10.
Програмата е приета.
Ще ви представя предложенията по реда на ал. 3.
Първото предложение е на госпожа Банкова за проект за решение по Закона за бюджета за 2007 г.
Заповядайте, госпожо Банкова.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84f04,60d4cc59c4ced20a9c9e00d1,"Благодаря, господин председател.
Уважаеми господин председател, дами и господа народни представители! Ще ми позволите освен кандидатурата за главен инспектор, която предлагаме от Парламентарната група на Коалиция за България, да представя и останалите кандидати за инспектори в Инспектората към Висшия съдебен съвет.
На основание чл. 132а от Конституцията на Република България и членове от 42 до 53 § 7 от Закона за съдебната власт, предлагаме да бъдат избрани следните кандидати:
За главен инспектор – Ана Иванова Караиванова-Давидова, родена на 14 август 1949 г., висше юридическо образование, магистър по право от Софийския университет. Към момента е заместник-министър на правосъдието с дългогодишен стаж в структурите на съдебната власт и Народното събрание.
Следващите предложения са на господин Александър Божидаров Мумджиев, роден на 27 юни 1969 г. Има висше юридическо образование, магистър по право от Софийския университет. Към момента е ръководител на отдел в Столичната следствена служба с ранг следовател от Националната следствена служба.
Следващото предложение е за госпожа Донка Димитрова Тодорова, родена на 7 юли 1947 г. Има висше юридическо образование, магистър е по право. В момента е експерт в Комисията по противодействие на корупцията към Народното събрание.
Следващото предложение е за госпожа Елка Христова Пенчева, родена на 25 май 1955 г. Има висше юридическо образование. Магистър е по право. В момента е съдия в Софийския градски съд с ранг член-съдия на Върховния касационен съд.
Следващото предложение е за господин Кръстьо Иванов Яначков, роден на 10 октомври 1942. Има висше юридическо образование – завършва право в Софийския университет. В момента е съдия от Върховния касационен съд.
Следващото предложение е за госпожа Олга Зафирова Керелска, родена на 25 август 1958 г. Има висше юридическо образование. Завършила е право в Софийския университет. В момента е съдия в Софийския Апелативен съд, председател е на Трети състав в Търговското отделение с ранг председател на отделение във Върховния касационен съд и Върховния административен съд.
Следващото предложение е за господин Петър Кирилов Михайлов, роден на 22 октомври 1951 г. Има висше юридическо образование от Софийския университет. В момента е председател на Пернишкия окръжен съд с ранг съдия във Върховния касационен съд.
Последното предложение е за Светлин Емилов Стефанов, роден на 12 декември 1965 г., с образование право от Висшия институт на МВР. В момента е съдия в Окръжния съд в Шумен с ранг член-съдия във Върховния касационен съд и Върховния административен съд.
Уважаеми дами и господа народни представители, освен че предложенията, които правим от името на групата народни представители, отговарящи на изискванията и на Конституцията, и на закона, убедени сме, че това са кандидатури на хора, които се ползват с авторитет, с доверие и в професионалните среди, и в обществото, хора, осъзнаващи отговорността, която биха поели с избора им за главен инспектор, и за членове на Инспектората към Висшия съдебен съвет, хора с решимост да осъществяват дейността си по начин, който би довел до осъществяване на намеренията, заложени от Народното събрание с идеята за създаване на Инспекторат, хора, с решимост да осъществят промените, очаквани от българските граждани.
Призовавам ви да подкрепите кандидатурата на госпожа Ана Караиванова за главен инспектор и на кандидатите, които предложихме за членове на Инспектората.",Ангел Найденов,parl-member
61042a807ba645282cb84f04,60d4cc58c4ced20a9c9dfec2,"Благодаря Ви, господин Стоилов.
Уважаеми колеги, следва да утвърдим процедурата, която предлага Комисията по правни въпроси. В заключителната част на доклада си господин Стоилов предложи процедурата, която да се следва. За да сме наясно, че точно така процедираме, предлагам да я гласуваме.
Напомням, че той предложи изборът на главен инспектор да бъде съгласно чл. 132а, ал. 2 от Конституцията, след това пет инспектори, отговарящи на изискването на чл. 42 по азбучен ред, след това избор на пет инспектори, които отговарят на общите изисквания, като в списъка се включат неизбраните по т. 2, които са били предложени за кандидати. Това е процедурата, която предложи господин Стоилов. Има ли по нея съображения?
Възниква въпросът, че по т. 2 навярно ще бъдат предложени повече от пет имена за тази квота със стаж над определен минимум в магистратурата, от които ще бъдат избрани първите пет, като се гласува за всички. Ако са 10, ще бъде извършено гласуване за всички 10 и ще бъдат избрани първите пет с най-много подадени гласове. Остават вторите пет, да речем, които се включват във втория списък. Това е, както разбирам хипотезата. Вторият списък е за общото изискване в което ще се включат и неизбраните по по-строгото изискване.
Не виждам желаещи да вземат отношение по предложената процедура.
Подлагам на гласуване процедурата за избор на главен инспектор и инспектори в Инспектората към Висшия съдебен съвет, както бе предложено от господин Стоилов.
Моля, гласувайте тази процедура.
Гласували 128 народни представители: за 115, против 10, въздържали се 3.
Процедурата е приета.
Следва да бъдат представени кандидатурите.
Заповядайте, господин Найденов, да представите кандидатурата за главен инспектор.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84f04,60d4cc59c4ced20a9c9e013e,"Господин председател, господа министри, господа народни представители!
“Комисията по правни въпроси проведе заседания на 17, 18, 23 октомври и на 7 ноември т.г. На тези заседания последователно тя прие правила и проведе изслушване и обсъждане на предложения за главен инспектор и инспектори в Инспектората към Висшия съдебен съвет.
В заседанията взеха участие министърът на правосъдието Миглена Тачева, заместник-министрите Ана Караиванова и Сабрие Сапунджиева, председателят на Върховния административен съд Константин Пенчев и от Висшият съдебен съвет – Георги Шопов.
За осигуряване на обективност и прозрачност на изслушването, Комисията по правни въпроси прие Процедурни правила за неговото провеждане. Според тях комисията проведе изслушването последователно на кандидатите за главен инспектор и за инспектори в поредност, определена по азбучен ред според собствените им имена. В обсъждането участваха и кандидатите, предложенията за които са направени в срока по § 7, ал. 1 от Преходните и заключителните разпоредби на Закона за съдебната власт и които отговарят на условията на чл. 42, ал. 2 и 3 от същия закон. На две заседания се изслушаха един кандидат за главен инспектор и 17 кандидати за инспектори, както следва: Ана Караиванова – кандидат за главен инспектор, и кандидатите за инспектори в Инспектората към Висшия съдебен съвет – Александър Мумджиев, Анета Соколова, Анита Михайлова, Васил Петров, Виолета Млеканова, Донка Димитрова, Елка Пенчева, Кръстьо Яначков, Мария Кузманова, Милка Варнова-Итова, Минчо Спасов, Незабравка Стоева, Олга Керелска, Петър Михайлов, Светлин Стефанов, Светлина Йолчева и Ясен Тодоров.
Представянето на всеки кандидат включва представяне от вносителя на предложението за него и лично представяне на кандидата, в което се допълват данни от професионалната му биография. Всеки от кандидатите разполагаше с възможност да представи вижданията си за дейността на Инспектората.
От приложените биографични данни на кандидатите и представянето им от вносителите на предложенията за тях е видно, че 12 от кандидатите за инспектори отговарят на изискването по чл. 42, ал. 4 от Закона за съдебната власт в рамките на общия юридически стаж да имат най-малко осем години стаж като съдии, прокурори или следователи в звена на съдебната власт на нива окръжен или апелативен съд, върховни съдилища или съответните им прокуратури, както и в окръжна или Националната следствена служба.
В изложението си госпожа Ана Караиванова в качеството на кандидат за главен инспектор акцентира върху намерението си организацията на дейността на Инспектората да се създаде в кратки срокове. Според нея времето до края на годината дава възможност да се постави стабилна основа за работата на Инспектората чрез приемането на правилника за дейността му, провеждането на необходимите конкурси за експерти, изграждането на администрация и материално осигуряване на този орган.
В изложенията на кандидатите, включително и на кандидата за главен инспектор, се поставиха следните важни въпроси.
Повечето от кандидатите посочиха като съществен недостатък в работата на съдебната власт бавността на производствата. Според тях неспазването на предвидените в процесуалните закони срокове в много случаи се дължи не само на натовареност с дела, но и на недобра организация на работата и ниска взискателност. Правомощието на Инспектората към Висшия съдебен съвет да проверява реда за образуването, движението и приключването на делата позволява да се повлияе положително за преодоляването на този проблем. Съчетаването на това правомощие с предоставената от закона възможност при констатирани нарушения Инспекторатът да сигнализира административните ръководители и Висшия съдебен съвет за предприемане на необходимите мерки по отношение на съдиите, прокурорите и следователите, които са допуснали нарушения, ще доведе до подобряване на цялостната дейност на органите на съдебната власт и повишаване на доверието на гражданите към тях.
Като не по-малко съществен проблем в работата на органите на съдебната власт кандидатите посочиха и противоречивата съдебна практика не само в рамките на отделните инстанции, но дори и в рамките на един и същи орган на съдебната власт. Според тях ролята на Инспектората за решаването на този проблем може да се прояви в упражняването на правомощието му по анализ на свършените дела и иницииране на постановяване на тълкувателно решение за уеднаквяването на практиката. Кандидатите подчертаха, че тази дейност на Инспектората няма да засегне независимостта на магистратите, тъй като тя не обхваща проверка на правилността и законосъобразността на постановените актове.
В изложенията на по-голяма част от кандидатите се отдели внимание и на необходимостта от ефективно и тясно взаимодействие на Инспектората с Висшия съдебен съвет и административните ръководители на всички нива в органите на съдебната власт. Необходимо е също добро взаимодействие с министъра на правосъдието, особено в случаите, когато забавянето на работата в съда, прокуратурата и следствието е поради лоши материални условия – недостиг на сгради, техника и др.
Според приетите Процедурни правила след представянето на отделния кандидат народните представители – членове на Комисията по правни въпроси, имаха възможност да поставят свои въпроси. Наред с конкретните въпроси към отделните кандидати, за да се осигури равнопоставеност между кандидатите и сравнимост на техните отговори, бяха поставени няколко общи въпроса в следните насоки:
- Каква според кандидатите е ролята на Инспектората към Висшия съдебен съвет за повишаването на прозрачността и отговорността на съдебната власт и какви конкретни действия би следвало да се предприемат по отношение на съдии, прокурори и следователи, за които има сигнали, че злоупотребяват с правомощията си на магистрати?
- Смятат ли кандидатите, че в съдебната система има корупция и при кои нейни органи тя е повече разпространена?
- По отношение на кандидатите адвокати се постави и допълнителен въпрос: какво поведение биха имали в случаите, когато по отношение на тях в качеството им на инспектори има опит за оказване на въздействие от страна на техни настоящи, особено корпоративни, клиенти?
На всеки от кандидатите се предостави възможност за отговор на поставените му въпроси. По общите за кандидатите въпроси дадените отговори могат да се обобщят в следните насоки:
- Законът за съдебната власт определя правомощията на Инспектората към Висшия съдебен съвет изчерпателно и дейността му по отношение на сигналите за злоупотреба с правомощия от страна на магистрати би следвало да се изразят в активност за своевременно уведомяване на административните ръководители на органите на съдебната власт на съответното ниво и Висшия съдебен съвет за направените от инспекторите констатации. Сама по себе си дейността на Инспектората няма да може да постигне желания ефект, ако не е последвана от решителни действия от страна на административните ръководители и Висшия съдебен съвет, които имат правомощия за осъществяване на дисциплинарната отговорност на магистратите. Само по този начин – чрез съвместни усилия – може да се постигне повишаване на доверието на гражданите към съдебната власт и нейните органи.
- Наличието на прояви на корупция в съдебната власт се признава от част от кандидатите, но то винаги се нуждае от конкретни доказателства. Почти всички кандидати заявиха, че ако в качеството си на инспектори получат сигнали с такива данни, не биха се колебали да сезират с тях компетентните органи – Висш съдебен съвет, прокуратура, за да бъдат проучени и при доказването им да се реализира отговорност по отношение на съответния съдия, прокурор или следовател.
- Кандидатите за инспектори, които към момента на провеждане на изслушването практикуват адвокатска професия, декларираха, че не биха позволили каквато и да е намеса от страна на техни досегашни клиенти в дейността им като инспектори.
В обсъждането на кандидатурите за главен инспектор и инспектори и за начина на тяхното определяне участие взеха народните представители Четин Казак, Иглика Иванова, Борислав Ралчев, Елеонора Николова, Елиана Масева, Борислав Българинов и Янаки Стоилов.
Според Елеонора Николова при обсъждането на кандидатите за инспектори следва да се има предвид, че измежду тях съдиите са показали задълбочено познаване на правомощията на Инспектората към Висшия съдебен съвет, което показва сериозното им отношение към бъдещата му работа. Тя изрази подкрепата си за кандидатурите на Виолета Млеканова и Кръстьо Яначков, които според нея са показали много добро познаване на работата на съда, което се дължи на дългогодишната им професионална кариера. Елеонора Николова подкрепи и кандидатурата на Анита Михайлова с аргумента, че в хода на изслушването е показала сериозното си отношение към дейността и проблемите на съдебната власт.
В хода на дискусията народните представители обсъдиха въпроса за необходимостта от въвеждане на допълнителни критерии за преценка на кандидатурите при окончателния избор на инспекторите.
Иглика Иванова предложи при формирането на становищата по конкретните предложения да се имат предвид и органите, и сферите на съдебната власт, в които се е развила професионалната кариера на конкретния кандидат, както и неговата възраст. Според нея кандидатите, които са работили както в следствието, така и в прокуратурата и съда, познават работата на всяко едно от звената и биха отговаряли в най-голяма степен на идеята на закона за членове на Инспектората.
Според Борислав Ралчев и Елеонора Николова смяната на попрището не е добър белег за стабилен професионализъм. Елеонора Николова допълни, че работата като съдия дава възможност за формиране на мнение и за работата на прокурорите и следователите, както и на адвокатите. Борислав Ралчев обърна внимание, че с оглед предвиденото в Закона за съдебната власт правомощие на Инспектората да анализира и обобщава делата, които са приключени с влязъл в сила съдебен акт, както и приключените преписки и дела на прокурорите и следователите, от съществено значение за инспекторите е способността им в хода на проверката да установят онези факти и обстоятелства, които са предизвикали противоречива съдебна практика.
Според Елиана Масева като допълнителен критерий може да се въведе само изискването кандидатите да не са били сътрудници на Държавна сигурност.
Янаки Стоилов отбеляза, че Законът за съдебната власт не поставя това изискване по отношение на кандидатите и изрази мнение, че такива въпроси е трябвало да се поставят в рамките на изслушването, а не в стадия на финализиране на процедурата по избора. Според него при формиране на становище по отделните кандидатури, освен тяхната професионална биография, следва да се имат предвид отговорите, които кандидатите са дали на поставените им въпроси в хода на изслушването – относно проявите на корупция в органите на съдебната власт, възможността за противодействие на външен натиск и показаната воля да се реагира на сигналите за нарушения в съдебната власт.
Според народните представители от Комисията по правни въпроси с оглед изискванията на чл. 46 от Закона за съдебната власт Народното събрание следва да проведе поотделно избор за главен инспектор и за инспектори. В обсъждането на процедурата за избор се поставиха следните дискусионни въпроси:
1. Относно поредността при изготвянето на списъка на кандидатите се обсъдиха предложения за подреждането им по поредността на внасяне на предложенията, продължителността на професионалния им стаж или по азбучен ред.
След проведеното гласуване, с 8 гласа “за” и 2 “въздържали се” Комисията по правни въпроси прие предложението подреждането на списъка и гласуването на кандидатите да е по азбучен ред.
2. Относно съобразяването с изискването на закона поне половината от инспекторите да имат специализиран стаж като магистрати.
След проведеното гласуване със 7 гласа “за”, 2 “против” и 2 “въздържали се” Комисията по правни въпроси прие предложението да се проведе гласуване на всички кандидатури, а за избрани да се смятат кандидатите, които са получили най-много гласове при спазване изискването по чл. 132а, ал. 3 от Конституцията за необходимото мнозинство.
Въз основа на проведеното гласуване Комисията по правни въпроси предлага на Народното събрание следната процедура за провеждане на избора за главен инспектор и инспектори в Инспектората към Висшия съдебен съвет:
1. Избор на главен инспектор, съгласно чл. 132а, ал. 2 от Конституцията.
2. Избор на пет инспектори, които отговарят и на изискването по чл. 42, ал. 4 от Закона за съдебната власт. Списъкът на кандидатите, които отговарят на това изискване, се подрежда по азбучен ред. За избрани се смятат кандидатите, които са получили най-много гласове при спазване на изискването по чл. 132а, ал. 3 от Конституцията за необходимото мнозинство.
3. Избор на пет инспектори, които отговарят на общите изисквания по чл. 42, ал. 3 от Закона за съдебната власт по списък, подреден по азбучен ред, който включва както кандидатите, които не са били избрани по т. 2, така и кандидатите, които отговарят само на общите изисквания по чл. 42, ал. 3.
За избрани се смятат кандидатите, които са получили най-много гласове при спазване на изискванията по чл. 132а, ал. 3 от Конституцията за необходимото мнозинство.”
Господин председател, предлагам сега да не чета тези два списъка, да направим това в хода на самата процедура по избора. Мисля, че тези списъци са на разположението на народните представители и сега можем да пристъпим към следващите действия, които обявихте. Благодаря.",Докладчик Янаки Стоилов,rapporteur
