parl_session,person,speech,title,position
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dff1f,"Благодаря Ви, господин Червеняков.
Откривам дискусията по този законопроект.
Имате думата, уважаеми народни представители.
Господин Моллов, заповядайте.",Председател Любен Корнезов,house-speaker
61042a817ba645282cb8515a,60d4cc59c4ced20a9c9e0037,"Благодаря Ви, господин председател.
Уважаеми народни представители,  представям на вашето внимание становище на Комисията по европейските въпроси относно проект на Закон за ратифициране на Споразумението между Република България и Комисията на Европейските общности от името на Европейската общност, изменящо Годишното финансово споразумение от 2006 г. по Програма САПАРД (Специална присъединителна програма за развитие на земеделието и селските райони в Република България), № 902-02-10, внесен от Министерския съвет на 6 март 2009 г.
На свое заседание, проведено на 12 март 2009 г., Комисията по европейските въпроси разгледа Законопроекта за ратифициране на Споразумението между Република България и Комисията на Европейските общности от името на Европейската общност, изменящо Годишното финансово споразумение от 2006 г. по Програма САПАРД (Специална присъединителна програма за развитие на земеделието и селските райони в Република България), внесен от Министерския съвет.
В заседанието взеха участие господин Димитър Пейчев - заместник-министър на земеделието и храните, и госпожа Кремена Йорданова – експерт в Дирекция „Национален фонд” в Министерството на финансите.
І. Специалната присъединителна програма за развитие на земеделието и селските райони е създадена съгласно Регламент на Съвета на Европейските общности № 1268 от 1999 г. и е в сила за периода 2000-2006 г. Съкратеното наименованието САПАРД е превод на български на абревиатурата на името на програмата от английски SAPARD.
Финансовата помощ на Европейския съюз се отпуска на нашата страна на базата на представен от Република България и одобрен от Европейската комисия Национален план за развитие на земеделието и селските райони 2003-2006 г. и въз основа на подписаното на 20.04.2001 г. Многогодишно финансово споразумение по САПАРД между Европейската комисия от името на Европейската общност и Република България.
Съгласно чл. 2 от Многогодишното финансово споразумение по САПАРД, инструменти, които определят ежегодните финансови ангажименти на Европейския съюз се посочват в годишни финансови споразумения.
ІІ. Последното влязло в сила Годишно финансово споразумение по САПАРД е от 2006 г. Съгласно чл. 3 от това споразумение, комисията автоматично намалява всяка част от поетото финансово задължение на Общността за 2006 г., която е останала неуредена чрез плащане по сметки, за които не е получена приемлива заявка за плащане най-късно до 31 декември 2008 г.
Настоящото споразумение допълва периода на валидност на финансовото задължение на Общността към Република България с една година, като Европейската комисия поема задължение да изплати всяка получена, но не по-късно от 31 декември 2009 г., приемлива заявка за плащане. Удължаването на периода за валидност на финансовия ангажимент по Годишното финансово споразумение от 2006 г. с една година е продиктувано от констатациите на Одитната комисия на Европейската комисия през м. март 2008 г.
ІІІ. Предлаганото за ратифициране споразумение е важно и полезно за развитието на аграрния сектор и икономиката на селските райони. Решението за удължаване на срока на валидност на финансовия ангажимент не противоречи на решението на Европейската комисия за възобновяване възстановяването на европейското съфинансиране. То дава възможност да се финансират някои вече одобрени, но замразени за изпълнение селскостопански проекти.
С оглед на гореизложеното Комисията по европейските въпроси предлага с 15 гласа “за”, без “против” и “въздържали се” на Народното събрание да бъде приет на първо гласуване проект на Закон за ратификация на Споразумението между Република България и Комисията на Европейските общности от името на Европейската общност, променящо Годишното финансово споразумение от 2006 г. по Програма САПАРД (Специална присъединителна програма за развитие на земеделието и селските райони в Република България), № 902-02-10, внесен от Министерския съвет на 6 март 2009 г.”",Докладчик Младен Червеняков,rapporteur
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dff1f,"Благодаря Ви, господин Овчаров.
Моля председателя на Комисията по европейските въпроси господин Червеняков да запознае народните представители със становището на водената от Вас комисия.",Председател Любен Корнезов,house-speaker
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dff15,"
„ДОКЛАД
по Законопроект за ратифициране на Споразумението между Република България и Комисията на Европейските общности от името на Европейската общност, изменящо Годишното финансово споразумение от 2006 г. по програма САПАРД (Специална присъединителна програма за развитие на земеделието и селските райони в Република България), внесен от Министерския съвет на 6 март 2009 г.
На редовно заседание на Комисията по бюджет и финанси, проведено на 12 март 2009 г., беше разгледан Законопроектът за ратифициране на Споразумението между Република България и Комисията на Европейските общности от името на Европейската общност, изменящо Годишното финансово споразумение от 2006 г. по Програма САПАРД.
На заседанието присъстваха от Министерството на земеделието и храните господин Димитър Пейчев – заместник-министър, акад. Атанас Атанасов – съветник, госпожа Мирослава Георгиева – директор на дирекция „Развитие на селските райони”, и господин Иван Боянов – началник-сектор „Правен”.
Законопроектът беше представен от господин Димитър Пейчев.
Споразумението е сключено на 22 декември 2008 г., въз основа на решение по т. 37 от Протокол № 47 от заседание на Министерския съвет от 4 декември 2008 г., на което е одобрен проектът на Споразумение, изменящо Годишното финансово споразумение от 2006 г. между Република България и Комисията на Европейските общности от името на Европейската общност по Програма САПАРД, като основа за водене на преговори и упълномощи министъра на финансите и министъра на земеделието и храните да го подпишат от името на Република България.
Споразумението е подписано от страна на Европейската комисия от Жан-Люк Демарти – генерален директор за селско стопанство и развитие на селските райони, и Мариан Фишер Боел – член на комисията, като текстът на сключеното споразумение отговаря изцяло на одобрения от Министерския съвет проект.
Със споразумението се изменя периодът на валидност на финансовото задължение на Общността към Република България, като двете страни се споразумяха, че и през 2009 г. ще се продължи действието на Годишното финансово споразумение от 2006 г. по Специалната присъединителна програма за развитието на земеделието и селските райони в Република България. Европейската комисия поема задължение да изплати всяка получена не по-късно от 31 декември 2009 г. приемлива заявка за плащане.
След приключване на обсъждането се проведе гласуване, което приключи със следните резултати: 10 гласа “за”, без “против” и “въздържали се”.
Въз основа на проведеното обсъждане Комисията по бюджет и финанси приема за основателни мотивите на правителството и предлага на Народното събрание да приеме Законопроекта на Споразумението между Република България и Комисията на Европейските общности от името на Европейската общност, изменящо Годишното финансово споразумение от 2006 г. по Програма САПАРД, № 902-02-10, внесен от Министерския съвет на 6 март 2009 г.”",Докладчик Румен Овчаров,rapporteur
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dff1f,"Има необходимия кворум, откривам днешното пленарно заседание.
Уважаеми народни представители, вчера избрахме Временна комисия за промени в изборното законодателство, която има за задача да обобщи избирателните закони и да ни представи становището си. Мисля, че законопроектите вече станаха 16. Гласувахме съставът на комисията да се състои от 15 членове, включително и поименно. Остана само един член на комисията, който трябваше да бъде предложен от Парламентарната група на „Атака”. Преди малко ми беше съобщено, че Парламентарната група на „Атака” няма да посочи член в тази комисия. Така че комисията трябва да работи в малко намален състав.
Уважаеми народни представители, позволете ми на основание чл. 40, ал. 5 от Правилника за организацията и дейността на Народното събрание да ви направя предложение за днес да бъде включен като точка Законопроект за ратифициране на Споразумението между Република България и Комисията на Европейските общности от името на Европейската общност, изменящо Годишното финансово споразумение от 2006 г. по Програма САПАРД, внесен от Министерския съвет на 6 март 2009 г.
Има становище на водещата Комисията по бюджет и финанси, което е раздадено на народните представители. Всеки момент ще ви бъде раздадено становището и на Комисията по европейските въпроси.
Моля, гласувайте предложението за включване в дневния ред на тази точка.
Гласували 172 народни представители: за 170, против 2, въздържали се няма.
Процедурното предложение е прието.
Едно съобщение:
На 12 март 2009 г. е постъпил и днес, на 13 март 2009 г., е раздаден на народните представители общ проект на Законопроекта за изменение и допълнение на Закона за контрол над взривните вещества, огнестрелните оръжия и боеприпасите, приет на първо четене на 6 март 2009 г. Проектът е изготвен от Комисията по вътрешна сигурност и обществен ред, на основание чл. 68, ал. 2 от Правилника за организацията и дейността на Народното събрание. Съобщението се прави с оглед срока за писмените предложения за второ четене.
Уважаеми народни представители, трябва да съобщя, че Законопроектът за изменение и допълнение на Закона за акцизите и данъчните складове, който е включен в  седмичната ни програма и даже беше гласувано днес да започнем с него - имаме доклад на Комисията по бюджет и финанси, но стриктно погледнато, на основание чл. 66 от нашия правилник, не е изтекъл срокът от 24 часа, тъй като днес бяха раздадени докладите на Комисията по бюджет и финанси и на Комисията по европейските въпроси. Така че, ако няма съгласие, няма да го гледаме и ще остане за следващата седмица.
Становището на Комисията по европейските въпроси по законопроекта за ратифициране е раздадено, така че преминаваме към:
ЗАКОНОПРОЕКТ ЗА РАТИФИЦИРАНЕ НА СПОРАЗУМЕНИЕТО МЕЖДУ РЕПУБЛИКА БЪЛГАРИЯ И КОМИСИЯТА НА ЕВРОПЕЙСКИТЕ ОБЩНОСТИ ОТ ИМЕТО НА ЕВРОПЕЙСКАТА ОБЩНОСТ, ИЗМЕНЯЩО ГОДИШНОТО ФИНАНСОВО СПОРАЗУМЕНИЕ ОТ 2006 Г. ПО ПРОГРАМА САПАРД.
Вносител е Министерският съвет.
Моля председателят на водещата Комисия по бюджет и финанси господин Румен Овчаров да представи доклада.",Председател Любен Корнезов,house-speaker
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dfdeb,"Благодаря, господин председател.
Този дебат сме водили с ексминистър и настоящ колега Нихат Кабил. Сега той е от другата страна на вземането на решения и добре знае как се формират решенията в тази зала.
Напълно споделям Вашето мнение, господин Кабил, че има много обезверени потенциални бенефициенти днес, че сериозно сте обезпокоен, че много от тях вече девети месец не получават своите пари, след като коректно са изпълнили своите ангажименти към програмата, коректно са реализирали съответните проекти.
Не приемам обаче Вашата теза, че проблемът с удължаването на програмата трябва да се разглежда в контекста на невзето решение в парламента, което беше изключително спорно. Искам да Ви напомня какво предложихте тогава всъщност. Предложихте парламентът да Ви даде картбланш да договаряте проекти по САПАРД без да има финансово обезпечение. Ако проектите бяха реализирани и Брюксел беше спрял парите, тези пари трябваше да бъдат платени от всички останали български данъкоплатци, тоест от бюджета. Това е нещо, което българският парламент не прие тогава, защото забавянето на усвояването на средствата и стигането до подобно предложение не е вина на парламента. Забавянето на усвояването на средствата беше вина на самата администрация.
Преди малко в своето изказване казах и мисля, че това е същественото – с тази програма получихме много уроци и в крайна сметка днес администрацията е обучена, но към онзи период от време администрацията, която Вие ръководехте, не беше готова. Ако тогава бяха се случили проверките, които се случиха впоследствие, и бяха спрени парите, тогава щяхме да стигнем до конфузната ситуация да плащаме с национални средства.  Благодаря.",Пламен Моллов,parl-member
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dff1f,"Има ли реплики?
Първа реплика, господин Моллов.",Председател Любен Корнезов,house-speaker
61042a817ba645282cb8515a,60d4cc57c4ced20a9c9dfc63,"Благодаря.
Уважаеми господин председател, уважаеми колеги! Трябва ли да сме доволни от това, че Европейският съюз, Европейската комисия ни дава право и удължава програмата ни? Отговорът е: да, трябва да сме доволни. Трябваше ли обаче да стигнем дотук? Отговорът ми е: не, не трябваше. Защото това, което ще гласуваме и парламентарната ни група ще подкрепи днес, е един много добър урок за всички, които по-нататък напред във времето ще бъдат в тази зала. Защото искам да припомня на всички, които страдат от къса памет в тази зала, че като министър аз внесох една ратификация, но с обединените усилия на много политически сили, с изключение на моята, тук Програма САПАРД, която беше набрала скорост, по която бяха договорени над 60% от средствата, буквално беше спряна. Ефектът беше все едно една кола с висока скорост да бъде спряна едновременно на ръчна и крачна спирачка. Година и половина време, уважаеми колеги, ни трябваше, за да рестартираме програмата. Година и половина! Ако върнем от този момент, в който ние сега ще гласуваме с голяма радост &quot;удължаването&quot; от Европейската комисия на срока на програмата, ще видим, че през лятото на 2006 г., преди присъединяването към Европейския съюз, целият ресурс щеше да бъде договорен, ако тогава парламентът не беше извършил този много груб антидържавен акт. И може би в 2007 г. поне до средата на годината, още в началото на нашето присъединяване, всички средства по САПАРД щяха да бъдат разплатени.
Това, което беше натрупано като капацитет, като знания по Програма САПАРД по най-нормален начин трябва да се прехвърли в усвояването на средствата от Програмата за развитие на селските райони 2007-2013 г. Най-значителният ресурс по всички европейски програми към нашата страна като член на Съюза. Искам да припомня, че с националното съфинансиране събраната сума по Програмата за селските райони  е 3 млрд. 609 млн. евро. Но това, което последствие с Програма САПАРД, това, което продължава в момента, доведе до това, което ще регистрирам само с един факт  –  в Програмата за развитие на селските райони, като продължение на САПАРД, в мярката за инвестиции в преработката, уважаеми дами и господа, вече трета година сме в Европейския съюз, има не повече, даже са по-малко от 50 проекта за преработка, за добавена стойност към земеделските и горските продукти. И знаете ли защо? Отговорът е много прост. Бизнесът в момента не иска. Отказва да ползва европейски средства по тази програма. Защото всеки предприемчив бизнесмен, предприемчив български гражданин в земеделското производство, в хранителната промишленост мина през Програма САПАРД. Почти всеки от тях, след като повтори проектите за развитие и разширяване, попадна в капана на безконечните проверки, безконечните прокуратури, специални служби, ОЛАФ, обръщане на проектите с хастара на обратно, търсене под вола теле и т.н., и т.н. Изпаднахме в просрочие. В момента има бенефициенти, на които 6, 7, 8, 9 месеца не им се плащат проектите по Програма САПАРД. Аз не знам кой трябва да дойде да провери. Аз не знам какво трябва да се направи, за да им се платят тези средства.
Това е жалката истина и можеше да не се случи, ако през м. май 2005 г. от конюнктурни съображения в тази зала не беше отхвърлена т. 2 от законопроект, с който Народното събрание да даде право на Държавен фонд „Земеделие” да договори сумата за 2005-2006 г. – последните две години от тази програма, а разплащането да бъде направено след последваща ратификация с цел да не се изгуби скоростта. Тогава общата теза беше против мен и моята партия. Не, няколко месеца преди изборите вие ще договорите целия ресурс, ще злоупотребите с тези пари. Просто нямаше как това нещо да стане и никой в тази зала не си направи труда да вникне в тези елементарни неща. Вследствие на това закъсняхме с 1,5 година, почти две години, а сега в момента се радваме едва ли не на благословията, благоволението на Европейската комисия, на комисаря, че ни е удължил програмата с една година.
Уважаеми колеги, нека това да ни е за урок!  Благодаря.",Нихат Кабил,parl-member
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dff1f,"Благодаря Ви, господин Моллов.
Има ли реплики? Няма.
Има ли  други желаещи народни представители да вземат думата?
Заповядайте, господин Кабил.",Председател Любен Корнезов,house-speaker
61042a817ba645282cb8515a,60d4cc58c4ced20a9c9dfdeb,"Благодаря, господин председател.
Уважаеми госпожи и господа, може би за тази зала дискусията по Програма САПАРД и по удължаването на Многогодишното споразумение с още една година не представлява особен интерес, но такава дискусия представлява голям интерес за всички онези потенциални бенефициенти в България, които биха могли да ползват средствата от Програма САПАРД. Защото, както многократно съм заявявал в тази зала, Програма САПАРД е една успешна предприсъединителна програма, по която бяха усвоени средства над 1 млрд. евро и бяха реализирани над 1000 проекта, при това изключително успешни, които вдигнаха нивото на българското земеделие и на българската хранителна промишленост. Стигнахме до състояние, когато имаме вече конкурентоспособни на европейските фирми български производители и това се дължи на успешното реализиране на Програма САПАРД.
Казвам това и в задочен спор или дискусия с колеги, които в тази зала многократно са изразявали позиция, че Програма САПАРД е една пробита програма, една програма, която е била дискредитирана във времето, защото е имало нарушения, които са установени както от българските власти, така и от европейските власти, от ОЛАФ и така нататък.
Уважаеми колеги, отново искам да напомня, че онези нарушения, които са установени по Програма САПАРД, които в никакъв случай не са толериране, но те са съизмерими като процент с нарушения в страни от Европейския съюз, които също са ползвали Програма САПАРД.
Ето защо аз смятам, че Програма САПАРД е една успешна програма, която, освен че възпита българските потенциални бенефициенти да спазват правилата, да са готови да поемат всички онези проверки, които европейските и българските власти правят, когато се реализират проекти с европейски пари. Надявам се, че тази програма възпита и българската администрация, която оперира с европейски средства, защото ние имаме едно доста добре обучено съсловие от български администратори в рамките на Разплащателната агенция, която управлява Програма САПАРД и в по-общ план в Държавен фонд &quot;Земеделие&quot;. Едно съсловие от администратори, които знаят как да оперират с подобни програми.
Днешното развитие на  Програма САПАРД е в Програмата за развитие на селските райони. Това е една програма, която ще даде по-нататъшно развитие на българското земеделие, ще даде много шансове на малки и големи производители и преработватели на суровини и хранителни продукти, ще даде шанс те да бъдат конкурентоспособни. Но наистина, за да бъде успешна Програмата за развитие на селските райони, като предпоставка трябва да бъдат гарантирани две неща.
На първо място, да бъде съхранено доверието на българските производители, които са потенциалните бенефициенти за усвояване на евросредства, в това, че европейските средства при правилно ползване могат да бъдат необходимото условие за издигане нивото на производство и че определените правила, които ни поставя Брюксел, би следвало да се спазват.
И от друга страна, би следвало с внимателен анализ на Програма САПАРД ние по-скоро да насърчаваме българските производители, а не да ги отблъскваме и демотивираме, като изтъкваме единствено онези недостатъци, които са били забелязани.
Уважаеми колеги, с влизането на България в Европейския съюз, България все още не е възприела всички практики на Европейския съюз и в известен смисъл Програма САПАРД е една програма, която е съсредоточила в себе си развитието на българското общество, в частност на българската администрация и на българските производители в посока на европеизация, в посока на усвояване на европейски норми на поведение и на ползване на европейските средства. Затова смятам, че Програма САПАРД е била изключително успешна и самият факт, че днес ние дискутираме едно удължаване на тази програма, показва и оценката на Брюксел за това, че всъщност тази програма трябва да бъде довършена докрай и средствата, които са били заделени за България  –  средства, които България първа от всички присъединяващи се страни започна да усвоява по Програма САПАРД.  И това трябва да се изтъква всеки път.
Тези средства ще бъдат усвоени докрай, защото днес, когато ние сме възприели европейските правила за ползване на евросредства в българското земеделие, когато знаем, че българските производители, съгласно тези правила, усвояват около 30% от онова, което получават западните фермери, фермерите в развитите европейски страни, то ясно е, че на всяко едно евро, което идва от Брюксел, би следвало да му бъде дадена възможност да бъде усвоено с оглед на развитието на българското земеделие.
Българското земеделие се нуждае от тези пари и затова ние с пълно съзнание и яснота от Парламентарната група на НДСВ ще подкрепим удължението на Многогодишното споразумение по Програма САПАРД, тъй като сме убедени, че днес повече от всякога българското земеделие и българската хранителна промишленост се нуждаят от тези пари по САПАРД, както и от парите по другите програми в областта на земеделието и хранителната промишленост. Благодаря.",Пламен Моллов,parl-member
