parl_session,person,speech,title,position
61042a817ba645282cb850d0,60d4cc58c4ced20a9c9dfec2,"Подлагам на гласуване наименованието на закона в редакция на комисията и Параграф единствен в окончателна редакция на комисията.
Моля, гласувайте тези два текста на комисията, подкрепящи по принцип текстовете на вносителите.
Гласували 166 народни представители: за 163, против 1, въздържали се 2.
Законът е приет и на второ четене.
Следващото гласуване е на Законопроекта за изменение и допълнение на Закона за публичното предлагане на ценни книжа на първо четене. Вносител е Министерският съвет.
Гласували 140 народни представители: за 128, против 1, въздържали се 11.
Законопроектът е приет на първо четене.
Преминаваме към гласуване на първо четене на Законопроекта за изменение и допълнение на Закона за измерванията. Вносител  е Министерският съвет.
Гласували 139 народни представители: за 112, против 18, въздържали се 9.
Законопроектът е приет на първо четене.
Уважаеми колеги, следващият законопроект, който предстои да гласуваме на първо четене, е Законопроектът за изпълнение на наказанията и задържане под стража. Вносител е Министерският съвет.
Гласували 130 народни представители: за 127, против 2, въздържал се 1.
Законопроектът е приет на първо четене.
Подлагам на гласуване на първо четене Законопроекта за изменение и допълнение на Закона за железопътния транспорт. Вносител е Министерският съвет.
Гласували 135 народни представители: за 112, против 3, въздържали се 20.
Законопроектът е приет на първо четене.
С това гласуванията за днешния ден приключват.

Продължаваме с приетата от нас програма за текущата седмица.
Предстои да пристъпим към разглеждане на точка седма:
ПЪРВО ЧЕТЕНЕ НА ЗАКОНОПРОЕКТА ЗА ИЗМЕНЕНИЕ И ДОПЪЛНЕНИЕ НА ЗАКОНА ЗА ПРЕДОТВРАТЯВАНЕ И РАЗКРИВАНЕ НА КОНФЛИКТ НА ИНТЕРЕСИ.
Вносители са Татяна Дончева и група народни представители.
Както си спомняте, вчера сутринта при гласуването на програмата решихме днес т. 1 от нашия дневен ред за деня да бъде разглеждането на този законопроект. Депозиран е доклад на Комисията по въпросите на държавната администрация.
Давам думата на председателя на комисията господин Методиев да представи доклада.",Председател Георги Пирински,house-speaker
61042a817ba645282cb850d0,60d4cc5ac4ced20a9c9e0363,"Благодаря, господин председател.
„Закон за изменение и допълнение на Закона за насърчаване на заетостта (обн., ДВ, бр. ...).”
Комисията подкрепя текста на вносителя и предлага следния текст за заглавие на законопроекта: „Закон за изменение на Закона за насърчаване на заетостта”.
Комисията подкрепя текста на вносителя за § 1 и предлага следната редакция:
„Параграф единствен. В чл. 4, ал. 3 думите „шестте месеца” се заменят с „трите месеца”.",Докладчик Хасан Адемов,rapporteur
61042a817ba645282cb850d0,60d4cc58c4ced20a9c9dfec2,"Моля, гласувайте процедурното предложение за преминаване към второ четене и гласуване на Законопроекта за изменение и допълнение на Закона за насърчаване на заетостта.
Гласували 159 народни представители: за 158, против 1, въздържали се няма.
Преминаваме към второ четене на Законопроекта за изменение и допълнение на Закона за насърчаване на заетостта.
Заповядайте, господин Адемов, да представите текста на законопроекта за второ четене.",Председател Георги Пирински,house-speaker
61042a817ba645282cb850d0,60d4cc5ac4ced20a9c9e0363,"Благодаря, господин председател.
Вчера при обсъждането на законопроекта на първо четене споделихме идеята след приемането на първо четене да направим процедурно предложение той да бъде приет и на второ четене.",Докладчик Хасан Адемов,rapporteur
61042a817ba645282cb850d0,60d4cc58c4ced20a9c9dfec2,"Имаме необходимия кворум.
Откривам днешното пленарно заседание.
Уважаеми колеги, предстои първоначално да осъществим няколко гласувания на първо четене на законопроекти и обсъждания във вчерашния ден.
Преди това ще направя следните съобщения.
Заявление от Николай Михайлов – народен представител:
„Уважаеми господин председател, на основание чл. 15, ал. 3 от Правилника за организацията и дейността на Народното събрание, Ви уведомявам за решението си да напусна Парламентарната група на Демократи за силна България. Работата си до края на мандата на Четиридесетото Народно събрание ще продължа като независим народен представител”.
Заявление със същия текст е депозирал народният представител Нено Димов, който уведомява за решението си да напусне Парламентарната група на ДСБ и да работи до края на мандата като независим народен представител.
Заявлението от народния представител Антонела Понева е със същия текст – напуска Парламентарната група на ДСБ, ще работи като независим народен представител.
Други съобщения няма.
Преминаваме към гласуване.
Първият акт, който подлагам на гласуване на първо четене, е Законопроектът за изменение и допълнение на Закона за насърчаване на заетостта с вносители народните представители Донка Михайлова, Христина Христова и Хасан Адемов, обсъден на вчерашното пленарно заседание.
Гласували 176 народни представители: за 173, против няма, въздържали се 3.
Законопроектът е приет на първо четене.
Преминаваме към гласуване на първо четене на Законопроекта за платежните услуги и платежните системи с вносител Министерският съвет, датата е 9 декември 2008 г.
Моля, гласувайте този законопроект.
Гласували 168 народни представители: за 156, против 2, въздържали се 10.
Законопроектът е приет на първо четене.
Има думата народният представител Хасан Адемов, вероятно по предходното гласуване на първо четене.",Председател Георги Пирински,house-speaker
61042a817ba645282cb850d0,60d4cc5ac4ced20a9c9e0342,"Уважаеми господин председателю, дами и господа! От името на вносителите искам да декларирам на пленарната зала, че никой от нас не оспорва нито необходимостта от такъв закон, нито философията му. Проблемът е в детайла, където винаги е заровен дяволът. И необходимостта от прецизиране се налага, защото прилагането на закона сочи очевидни и тежки абсурди. Тези дни например предстои да доузаконим обстоятелството, че двама съпрузи не могат да работят в едно училище, ако единият от тях е директор, без другият да напусне училището.
Давам този пример, защото смятам, че конфликтът на интереси трябва да ни избави от случаи на „батко” и „братко”, където и да се възпроизвеждат те, но същевременно прекаленият светец и Богу не е драг, както беше казал един бивш министър-председател: „В България всички сме братовчеди в крайна сметка”.
Липсата на прецизност при определени текстове от закона е довела на първи прочит дори до това декларациите, които са подписали не само народните представители, а всички хора, заемащи 25-те позиции по чл. 3, да бъдат в ситуация на потенциални нарушители на Наказателния кодекс, защото тяхната декларация завършва с текст: „нося наказателна отговорност по чл. 313 от Наказателния кодекс”.
Вчера получихме от двама от представителите на Комисията по въпросите на държавната администрация пространни обяснения как трябва да се тълкува законът в своята съвкупност. Законът хубаво ще се тълкува в своята съвкупност, но когато нещо не е написано във видни текстове, или е написано по обратен начин, той не може да се тълкува така, както желаем или както би било резонно.
При всички случаи от декларацията по чл. 12, т. 2 има т. 5, съгласно която всеки един от деклариращите, включително от стоящите в тази зала народни представители, „свързани с декларатора лица по смисъла на § 1, т. 1 от Допълнителната разпоредба на закона, дейността на които би довела до възникване на конфликт на интереси са”. Огромната част от тези, които досега са подали декларации, са отговорили „нямам”. Но параграфът, за който става дума, включва един изключително широк, по наша преценка необозрим кръг лица, дефиниран така: „Свързани лица” са съпрузите или лицата, които се намират във фактическо съжителство, роднините по права линия, по съребрена линия до четвърта степен включително – тоест до първи братовчеди, и роднините по сватовство до втора степен – тоест до братята и сестрите на другия съпруг,  както и физически, и юридически лица, с които лицето, заемащо публична длъжност, се намира в икономически или политически отношения, които пораждат основателни съмнения в неговата безпристрастност и обективност”.
В тази дефиниция и в онази графа, която прочетох, не е споменат частен интерес и няма и нужда да бъде споменавано нищо, защото формулирането на § 1, т. 1 е такова, че каквото и да посочите в него, винаги остава и нещо друго. Да не говорим, че никой не може да знае икономическите и политическите отношения на всичките си първи братовчеди и на роднините си по сватовство. Но и защо е нужно това?!
Регламентът е изключително рестриктивен, включително към общинските съветници, а те не са на постоянна месторабота. Те имат други професии, обикновено могат също да имат фирми, да се занимават с други дейности. Законът трябва да преследва действителен, а не хипотетичен конфликт на интереси, който някога може да възникне. В противен случай ние създаваме възможности всички тези 25 позиции да бъдат изключени от гражданския оборот.
Забраните, които се отнасят до членуването в управи на сдружения с нестопанска цел, са просто абсурдни. Да не говорим, че в закона няма разграничения кога тези сдружения са в частен и кога – в обществен интерес, кога работят с обществени средства, кога не работят с обществени средства. Вчера чух от един колега – противник на закона, как едва ли не, било недопустимо народни представители да имат по 4 стр. неправителствени организации, в които участват по някакъв начин. Извинете, но голямата част от тези 25 позиции на брой са свързани с обществени активности и това е толкова задължително, колкото и да си вършим служебните задължения.
Изходът от тази работа не е да се повтарят популистични неща и да се задълбочават, докато се докарат до житейски абсурди, а на първо време да коригираме няколко ключови въпроса: първо, декларирането с удължаването на срока; второ, допълнителни срокове за създаване на контролните институции.
Да, има 110 създадени комисии в общините, но те са 286. Упрекът, който получих вчера от колега, беше, че § 2 и 3 от законопроекта могат да се окажат излишни. Защо излишни? Защото по оригиналния закон тези части са влезли в сила от 1 октомври миналата година и два месеца общините и другите институции са имали време да правят такива комисии за конфликт на интереси.
Вярно е, че в нашия парламент почти не сме спазили законови срокове,  създадени от нас самите за конституиране на органи. И се приема, че и след това исканията са валидни. По същия начин се процедира, когато трябва да правим допълнително внасяне на законопроекти. Дори когато не е спазен крайният срок, се приема, че парламентът абсолютно резонно разглежда тези законопроекти. Но може би не е необходимо това да се прави като постоянна практика.
Повтарям още веднъж: ние държим да се спази и да има такъв закон и конфликтът на интереси да се направи достатъчно антикорупционнен като механизъм в нашето общество, но това не може да създава житейски абсурди. Поради това ви призовавам да подкрепите законопроекта. Нямаме възражения към онова, което каза председателят на комисията – той да се казва „Закон за изменение”.",Татяна Дончева,parl-member
61042a817ba645282cb850d0,60d4cc58c4ced20a9c9dfec2,"Благодаря, господин Методиев.
Госпожо Дончева, заповядайте за мотивите и становището на вносителя.
Заповядайте, имате думата.",Председател Георги Пирински,house-speaker
61042a817ba645282cb850d0,60d4cc58c4ced20a9c9dff19,"Много Ви благодаря, господин председателю!
„Законът предвижда високи глоби, включително наказателна отговорност за невярно деклариране на обстоятелства. Според вносителите точното приложение на този закон изисква удължаване на сроковете в посочените от законопроекта параграфи.
В хода на разискванията народните представители изразиха мнение, че подкрепят законопроекта с мотив, че това ще улесни процеса на подаване на декларации по чл. 12, т. 2 от Закона за предотвратяване и разкриване на конфликт на интереси.
Беше изразено и становище, че повече от 50% от лицата, които подават своите декларации пред подкомисията, вече са ги депозирали, и нищо не налага удължаването на тези срокове. Беше изказано и мнение, че подобно удължаване на сроковете би имало негативен отзвук както сред българското общество, така и сред нашите европейски партньори.
В хода на разискванията бяха направени следните конкретни предложения. Заглавието на законопроекта да бъде променено на „Законопроект за изменение на Закона за предотвратяване и разкриване на конфликт на интереси”, тъй като в текста няма никакво допълнение.
Второ, параграфите 1, 2 и 3 от Преходните разпоредби да бъдат оформени като § 1 съответно с точки 1, 2 и 3, тъй като са в една посока и това е правилният структурен подход.
Трето, да бъде създаден нов § 2 със следното съдържание:
„§ 2. Законът влиза в сила от деня на обнародването му в „Държавен вестник”.”
В резултат на направените разисквания Комисията по въпросите на държавната администрация предлага на Народното събрание да подкрепи на първо гласуване Законопроекта за изменение и допълнение на Закона за предотвратяване и разкриване на конфликт на интереси с направените поправки, внесен от Татяна Дончева и група народни представители на 23 януари 2009 г.
Становището на комисията е прието на 28 януари със 7 гласа „за”, 4 гласа „против” и 0 гласа „въздържали се”.” Благодаря.",Докладчик Веселин Методиев,rapporteur
61042a817ba645282cb850d0,60d4cc58c4ced20a9c9dfec2,"Предавам ви молба на господин Методиев да слушате онова, което казва.",Председател Георги Пирински,house-speaker
61042a817ba645282cb850d0,60d4cc58c4ced20a9c9dff19,"Уважаеми господин председателю, госпожи и господа народни представители!
„Комисията по въпросите на държавната администрация разгледа внесения законопроект на свое редовно заседание, проведено на 28 януари 2009 г. От името на вносителите законопроектът беше представен от госпожа Татяна Дончева, която подчерта, че според тях Законът за предотвратяване и разкриване на конфликт на интереси създава трудности в практическото прилагане и тълкуване на текстовете. (Шум.)
Забраните при изпълнение на публични длъжности, случаите на несъвместимост със заеманата публична длъжност, кръгът от свързани лица, чиито икономически и политически отношения следва да бъдат декларирани, създавали тези практически проблеми.” (Шум и реплики.)
Господин председателю, прощавайте, за първи път ми се случва, но се обръщам към Вас, много от колегите вчера на заседанието казаха, че не са знаели за какво става дума, когато са гласували, и затова трябвало  да се променя законът. Моля Ви, помолете ги да спазват тишина, за да могат да чуят за какво става дума!",Докладчик Веселин Методиев,rapporteur
