parl_session,person,speech,title,position
61042a817ba645282cb8509a,60d4cc57c4ced20a9c9dfcc5,Всеки ден излизат такива неща в медиите!,Иван Сотиров,parl-member
61042a817ba645282cb8509a,60d4cc5ac4ced20a9c9e0342,"Уважаеми господин председател, уважаеми дами и господа! Темата за заменки и апорти, които да облагодетелстват управляващите, винаги е била актуална, поне  откакто някои прогледнаха за „пазарната” икономика. Съгласете се, че управлението на една държава и законодателната дейност не може да се състоят от низ от мораториуми. Ние не сме в 1990 г. Дали мнозинството използва това право в интерес на народа и на държавата или злоупотребява с него в личен интерес, разбира се, опозицията е в правото си да изважда случаи, да ги дискутира и да атакува управляващите. Мисля, че сегашните управляващи, поне в последно време, имат политика в подкрепа на ограничаване на апортите и заменките в личен интерес. Това си личи и в Закона за общинската собственост, и в сегашните действия на Комисията по земеделието и горите.
Струва ми се обаче обидно за цялата държава на двадесетата година Народното събрание да е пълно с предложения за всевъзможни мораториуми. Ако ние не можем да се командваме при употребата на закона, при прилагането на закона по разумен начин, няма никакви мораториумни спасения. Затова ви моля да не правим никаква чрезвичайщина.
Има две деликатни точки в дневния ред – за паметниците на културата, чиято защита не може тук да бъде разтягана от никакви мораториуми. Не ни карайте да ви подозираме, че в името на други интереси се опитвате да пробутвате уж важен обществен проблем. Ние сме хора, които могат да се командват. Ако хванете някой държавен чиновник или даже от ранг на министър, заместник-министър, извадете го в медиите, употребете случая, както една опозиция би могла. Но да правим чрезвичайщини е несериозно!",Татяна Дончева,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,За обратно предложение има думата госпожа Дончева.,Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc57c4ced20a9c9dfcc5,"Уважаеми господин председател, уважаеми колеги! Вчера внесохме в деловодството искане, подписано от 34 народни представители – да бъде включена съобразно правомощията ви по чл. 40, ал. 5 от Правилника за организацията и дейността на Народното събрание като точка от дневния ред в днешното заседание обсъждане и приемане на решение за мораториум върху разпоредителни сделки (става въпрос за заменки и апорти на имоти държавна собственост) и мораториум върху промяна на предназначението на земи от горския  фонд до приемане на промени в двата закона – в Закона за държавната собственост и в Закона за горите.
Вчера поставихме въпроса, че по единия закон от десет месеца се бавят внесени предложения, не се разглеждат в комисията – явно няма воля този въпрос, който има изключителен обществен интерес, да бъде решен законодателно и да може през цялото лято да продължават замените и апортите. Явно някои хора от изпълнителната власт нямат волята да бъдат извършени такива промени. Явно в мнозинството в момента няма воля да бъдат извършени такива промени. Надявам се да я има. За мен явно има намерение парите, спрени по линия на Европейския съюз – тези 500 милиона, които не можаха да бъдат откраднати, да бъдат откраднати през тези месеци и да бъдат компенсирани от замени и апорти. Не можем да допуснем безконтролно да разпуснем парламента и безконтролно изпълнителната власт да продължи тези порочни практики.
Затова настоявам и се обръщам към господин Георги Пирински – тази точка да бъде включена в дневния ред и преди да излезем в отпуск, да приемем такова решение за мораториум, за да можем наесен спокойно да направим необходимите корекции в законите.",Иван Сотиров,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,"Имаме необходимия кворум. Откривам заседанието.
Колеги,  предстои ни да извършим поредица от гласувания по Законопроекта за изменение и допълнение на Закона за лекарствените продукти в хуманната медицина, който беше обсъждан вчера. Други гласувания няма. След това ще продължим с обсъждането на Законопроекта за културното наследство.
Преди това виждам господин Сотиров, който желае думата. Заповядайте.",Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,"Длъжен съм, господин Янев, да се вслушвам колкото във Вашия, толкова и в гласовете на колегите заместник-председатели.",Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfe73,"Господин председател, не се вслушвайте в такива гласове.",Яне Янев,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,"Заповядайте, господин Янев.
Колеги заместник-председатели изразяват мнение, че се злоупотребява с процедурата. Има такава интерпретация на поведението на колегите, но буквата повелява да им дам думата за процедура.",Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfe73,Искам процедура по начина на водене на заседанието.,Яне Янев,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,"Уважаеми колеги, предложението, което е подписано от господин Сотиров и други народни представители, е внесено на 30 юли 2008 г. в 17,00 ч. в деловодството. Не сте имали възможност да се запознаете с него, защото предстои то да бъде разпределено в днешния ден съгласно практиката на съответната комисия. Считам, че пленарната зала няма готовност да разглежда подобен акт в извънреден ред. Затова няма да приложа режима на ал. 5 на чл. 40.",Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfe73,"Защото предложението идва от българската опозиция. Защото българската опозиция по това, което съм проверил в деловодството на Народното събрание като законопроекти, мораториуми и проекти за решения, има лично спрени от Вас повече от 70-80 предложения. Това е тенденция, господин председател. Вие го правите с умисъл.
Затова считам, че тази порочна практика би било редно да бъде прекратена. От това, което внася цялата опозиция и за което пледираше колегата Сотиров, на практика според Вашите действия може да бъде разглеждано следващата година през м. февруари или м. март, както моето предложение по програма САПАРД – да се направи цялостна ревизия на Държавен фонд  „Земеделие”. То беше внесено преди две години и половина и подписано от 50 народни представители, но и до ден-днешен не е гледано. Тази практика е изключително вредна за българския парламентаризъм и показва, че правилникът се тълкува по целесъобразност – когато на управляващите им изнася - пускат предложение, а когато не им изнася, го спират.
Затова, господин председател, направете си труда да направите един цялостен разбор, една равносметка и ще се убедите, че това, което казвам, е точно така! Благодаря.",Яне Янев,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,Дотолкова мога.,Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfe73,"Аз искам да Ви кажа, че Вие за пореден път тълкувате Правилника за организацията и дейността на Народното събрание както дяволът евангелието.",Яне Янев,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,По Ваше мнение!,Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfe73,"Защото тези гласове работят срещу институцията, срещу репутацията на българския парламент.",Яне Янев,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,"Гласувайте отново това предложение.
Гласували 183 народни представители: за 94, против 70, въздържали се 19.
Предложението се приема. (Ръкопляскания в ДСБ.)
При това положение редакцията на § 51, господин Китов, навярно ще трябва да претърпи съответна промяна в чл. 221, който не фигурира в редакцията на комисията. Очевидно ще трябва да се добави в този параграф, който става § 39.",Председател Георги Пирински,house-speaker
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dff28,"Уважаеми господин председател, моля Ви да подложите на прегласуване направеното предложение от госпожа Масева и господин Чачев.
Искам да напомня на народните представители какво е това предложение. Това предложение е, макар и при либерализиран режим за откриване на аптеки, да има ограничения, които да не доведат до монополизъм на пазара в областта на търговията на дребно с фармацевтични продукти, а именно не повече от четири аптеки да могат да бъдат откривани. Подобен тип норми съществуват във всички европейски законодателства, в които има либерален режим. Тоест макар и режимът да е либерален, се предвиждат съответни ограничения, за да се създаде антимонополно законодателство. Предложението е коректно, съобразено е с европейската практика и смятаме, че ще бъде едно много по-добро решение за режима, по който ще се уреждат собствеността и управлението на аптеките в България. Затова ви моля да ни подкрепите при прегласуването.",Екатерина Михайлова,parl-member
61042a817ba645282cb8509a,60d4cc58c4ced20a9c9dfec2,"Гласувайте отново предложението на народния представител Лъчезар Иванов.
Гласували 176 народни представители: за 66, против 92, въздържали се 18.
Предложението не се приема.
Това гласуване следва да се счита, че е идентично и по отношение на предложението на народните представители Екатерина Михайлова и Димитър Камбуров.
Следва предложение на народните представители Елиана Масева и Евгени Чачев по § 51, неподкрепено от комисията.
Гласувайте предложението на двамата народни представители.
Гласували 166 народни представители: за 67, против 70, въздържали се 29.
Предложението не се приема.
Заповядайте, госпожо Михайлова, за прегласуване.",Председател Георги Пирински,house-speaker
