parl_session,person,speech,title,position
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dfec2,"Не е нужно да се гласува повторно съгласие.
Моля квесторите да поканят началника на Генералния щаб ген. Стойков да присъства в пленарната зала.
Добре е, господин Дъбов, да обявите кой от ръководството на Министерството на отбраната следва да участва в това заседание. Очевидно ще има и въпроси към вносителите на законопроекта.
И така, уважаеми колеги, кой желае думата?
Господин Славов, заповядайте за изказване.",Председател Георги Пирински,house-speaker
61042a817ba645282cb85146,60d4cc59c4ced20a9c9e016f,"Да, тук е.",Димитър Дъбов,parl-member
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dfec2,Той в Народното събрание ли е?,Председател Георги Пирински,house-speaker
61042a817ba645282cb85146,60d4cc59c4ced20a9c9e016f,"Уважаеми господин председател, колеги народни представители! Миналата седмица решихме ген. Стойков да присъства на заседанието. Не зная дали е необходимо втори път да бъде гласувано, или да го поканим в залата?",Димитър Дъбов,parl-member
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dfec2,"Имаме необходимия кворум. Откривам днешното пленарно заседание.
Уважаеми колеги, съгласно програмата, която приехме за тази седмица, следва да продължим с:
ПЪРВО ЧЕТЕНЕ НА ЗАКОНОПРОЕКТА ЗА ОТБРАНАТА И ВЪОРЪЖЕНИТЕ СИЛИ НА РЕПУБЛИКА БЪЛГАРИЯ, внесен от Министерския съвет на 12 декември 2008 г.
Първото четене вече започна на предходно заседание. Бяха представени докладите на Комисията по отбраната и на Комисията по вътрешна сигурност и обществен ред. Законопроектът беше представен от министъра на отбраната и започнаха самите разисквания.
Досега са се изказали двама народни представители – господата Христо Кирчев и Станчо Тодоров. Продължаваме с изказвания на първо четене.
Кой желае думата?
Господин Дъбов, заповядайте.",Председател Георги Пирински,house-speaker
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dfd9a,Благодаря ви за вниманието и очаквам да се направят действително конструктивни предложения.,Станимир Илчев,parl-member
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dff4d,"Моля ви! Моля ви, не влизайте в полемика!",Председател Юнал Лютфи,house-speaker
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dfd9a,"Благодаря, господин председател.
Парламентарната група на НДСВ ще подкрепи Законопроекта за отбраната и Въоръжените сили на първо четене, а както трябва да сме сигурни и на второто четене след, надявам се, три седмици по много причини. Едната от тях е историческа – винаги, и през първия, и през втория си мандат, НДСВ е носило особена отговорност към сектора за сигурност и специално към Министерството на отбраната и проблематиката, свързана с Българската армия, с Въоръжените сили.
Много внимателно следяхме движението на законопроекта през различните фази – до този момент, в който пленарната зала трябва да даде подкрепа на този законопроект и след три седмици той да се превърне в действащ закон.
Става дума наистина за закон с много по-голям обхват, отколкото предишния. Предишният беше обременен от над 40 поправки – някои от които създаваха колизии. Тогава се търсеше алтернатива чрез нови, следващи поправки. Предишният отразяваше едни други, за които сега казваме, че са архаични, регулации на взаимоотношения вътре в Министерството на отбраната и Въоръжените сили, и между тях и другите институции на българската държава.
Междувременно процесите на трансформация, на структурно изграждане на Въоръжените сили, на промени в тяхната дислокация налагаха отразяването им по нормативен път. Това също е постигнато в новия законопроект.
В същото време естествено той не може да бъде обявен за съвършен и за перфектен, затова почти всички бележки, които бяха направени до този момент, и критични изказвания, които вероятно също ще чуем днес, имат своето основание и своята логика.
Затова на последното си заседание преди внасянето на законопроекта в Деловодството на парламента, комисията реши да създаде временна работна група и ми възложи аз да я ръководя през тези три седмици, през които се очаква да постъпят множество предложения за допълнения, както и за изменения в текстовете на този законопроект. Някои от тях вече са факт и нямам предвид само предложението на колегата Пламен Славов. При мен пристигнаха два обемисти документа – единият е именно от военнопатриотичните съюзи, формирования на офицери и сержанти от резерва и граждани, които имат доста важен характер.
Второто предложение представлява също обемист документ от няколко страници от Асоциацията на цивилните служители в Министерството на отбраната. Той следва също да се разгледа много внимателно.
Има и предложения на омбудсмана на Републиката, което естествено е насочено към предлаганата от новия законопроект нова фигура на военния омбудсман. Там очевидно ще трябва да търсим едно взаимноприемливо или двустранно приемливо, но във всички  случаи, компромисно решение, тъй като основанията на омбусмана на Републиката също звучат добре аргументирано и сериозно.
Аз се надявам, че колегите, които ще работят в тази работна група, ще проявят и висок професионализъм, и отговорност, тъй като три седмици от календарна гледна точка са като че ли дълъг период, но практически това са не повече от 3-4 дни, през които работната група трябва да се събира и да обобщава тези предложения, които трябва да дообогатят и съдържателно да развият някои от параграфите на законопроекта.
Можем ли да приемем този законопроект за модерен? Мисля, че без колебание можем да го приемем за модерен Закон за отбраната, тъй като той отговаря на множество въпроси, които досега нямаха пълноценен отговор или от чийто отговор ние съзнателно се въздържахме по много причини.
На мен лично ми прави добро впечатление подходът да бъдат обхванати такива моменти от живота на Въоръжените сили, които като един сложен организъм не са за подценяване от гледна точка на перспективната на тяхното развитие. Така например, новият законопроект дава много добра визия за трите съсловни компонента на Въоръжените сили – за войниците, за сержантите и за офицерите; дава практическа възможност войниците да растат кариерно и да придобиват статут на сержанти, а част от сержантите да придобиват статут на офицери. Това е един гъвкав, еластичен регламент, който съдържа в себе си голям стимул за хората, които са избрали професията на военния.
Втори повод за положително отношение към този закон е новият механизъм, който се съдържа в него, за издигане на, според старата терминология, началник на Генералния щаб, а според новата – началник на отбраната. Разширен е  кръгът на лицата, които са потенциално подходящи, за които е потенциално възможно да се извърши номинирането им за оглавяване на щаба на отбраната като са включени освен командващите три вида войски и заместника на началника, а също така и командващия на съвместното оперативно командване, командващия на логистиката, представителя на България в структурите на НАТО. Така броят на тези потенциално възможни да стигнат до позицията началник на щаба лица става 7 и това във всички случаи съдържа възможност за по-оптимален, за по-ефективен избор.
Тук колегата Славов пространно се спря на онези социални проекти, които произтичат от закона след неговото приемане. Излишно е да припомняме, че цялостната социална стратегия на Министерството на отбраната ще получи много солиден фундамент за своето собствено реализиране, след като приемем закона. По този начин ще можем в следващите месеци и години да твърдим, че ако не сме направили всичко, то сме направили максималното за едно преобразяване на социалния статус на българския войник, сержант и офицер.
От тази гледна точка можем да си пожелаем вероятно оттук нататък една успешна работа, така че второто четене и приемането на закона да не отнеме повече време от това, което се съдържа между днешния ден и края на м. февруари – началото на м. март. Нарочно казвам това, за да намекна, че не биха били желателни опити да се иска допълнително увеличение на срока между първо и второ четене; не биха били приятни опити да се оспорват в степен на обструкция, на ключови текстове, които биха променили философията и обхвата на законопроекта.
В същото време съм съгласен, че въпросите, които биха били повдигнати около важни текстове в закона, трябва наистина спокойно и хладнокръвно да се обмислят.
Сигурен съм, че колегата Агов ще постави след малко точно такъв въпрос и ще разчитам на неговото съдействие да намерим изход. (Шум и реплики от ДСБ.)
Искам да кажа, че ако постави въпроса за статута на парламента във военновременна ситуация, ще бъда прав и няма защо да ме увиквате, господин Костов, освен ако не ревнувате знанията на господин Агов по този въпрос. (Реплики.)",Станимир Илчев,parl-member
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dff4d,"Благодаря Ви.
Колеги, има ли реплики? Няма.
Господин Илчев, имате думата за изказване.",Председател Юнал Лютфи,house-speaker
61042a817ba645282cb85146,60d4cc58c4ced20a9c9dff87,"Благодаря Ви, уважаеми господин председател.
Уважаеми колеги народни представители,  уважаеми господин началник на Генералния щаб! Аз и моите колеги от Парламентарната група на Коалиция за България ще подкрепим на първо четене Законопроекта за отбраната и въоръжените сили, внесен от Министерския съвет на Република България. Искам веднага да кажа, че мотивите, с които бяхме запознати в петък от министъра на отбраната и от доклада на Комисията по отбраната, обърнаха специално внимание на военнополитическите аспекти, на въпросите, свързани с националната сигурност на нашата държава, както и на други специфични въпроси от военен, професионален и политически характер.
Лично за мен предлаганият законопроект има голямо значение с начина, по който урежда въпроси, свързани със социалната политика, която ще реализира държавата, правителството и Министерството на отбраната по отношение на военнослужещите, служителите в Министерството на отбраната и техните семейства. Казвам това, защото аз съм народен представител от избирателен район, в който има големи поделения на Българската армия, включително най-голямото съединение каквото е 61-ва Стрямска механизирана бригада в Карлово. Искам веднага да заявя, че това са обективните предпоставки, които предполагат и показаха вече един изключително засилен обществен интерес именно към тези измерения на закона, свързани със социалната политика, която ще се реализира от държавата, правителството и Министерството на отбраната.
Това е напълно естествено, защото с изпълнението на воинските задължения, със службата във Въоръжените сили на Република България е свързана не само професионалната реализация на хиляди военнослужещи, но и тяхната житейска реализация, която е неразривно свързана с техните семейства, със съдбите на техните най-близки хора – съпруги и съпрузи, деца, родители. Затова намирам за напълно естествено изразеното, вече и реализирано намерение обсъждането на този закон да не остане само в средите на експертите, на специалистите, на професионалните военни, а неговият коментар да продължи от страна на широката общественост и от гражданското общество.
Между първо и второ четене е необходимо дискусията по всичко, което се предлага, да продължи. В този смисъл смятам, че и мненията, и становищата, каквито вече има от страна на военно-патриотичните съюзи и организации, какъвто е Съюзът на офицерите и сержантите от запаса и резерва, също трябва да бъдат взети предвид. Казвам това отново с оглед на спецификата на отделни избирателни райони, какъвто е Пловдивският, където освен хилядите военнослужещи има и хиляди офицери и сержанти от запаса и резерва, които също не са безразлични към това какъв закон ще приемем в окончателен вид, по какъв начин този закон ще отчете тяхната роля, място и значение в обществения живот на нашата страна и на нашето общество.
Смятам, че специално внимание заслужават новите социални аспекти на много по-широката, по-целенасочена и много по-ефективна според мен политика, която се предлага от правителството и от Министерството на отбраната. Смятам, че декларираното намерение за осигуряване на жилище по време на службата – служебно или наето за отдаване под наем при условия и по ред, определени с наредба на министъра на отбраната, като за военнослужещите от Министерството на отбраната настаняването в служебни жилища ще е безплатно, заслужава категорична подкрепа от наша страна.
Заедно с това адмирации заслужава и предложението да се предостави право за закупуване на жилище от фонда на Министерството на отбраната след 15 прослужени години в министерството – също по условия и ред, приети от Министерския съвет.
През последните няколко години, особено във връзка с изпращането на мисии зад граница, стана много актуален въпросът за необходимостта и възможността да се предоставя правото на военнослужещите и на техните семейства да ползват едноседмична безплатна почивка в почивните бази на Министерството на отбраната след завръщане от операция или мисия извън територията на страната. Това, което се предлага, е свързано с още по-добрата подготовка за изпълнение на мисията или операцията – 7-дневна безплатна спортна подготовка на военнослужещите преди заминаването им извън територията на страната.
Специално внимание се обръща на възможността военнослужещите, цивилните служители и техните семейства да ползват лечебните заведения, санаториалните и профилактичните заведения, почивната и спортната база. Специално внимание и грижа трябва да се полагат към пенсионираните военнослужещи и членовете на техните семейства и ветераните.
Подкрепа заслужава ангажиментът, който се поема от държавата, от правителството и от Министерството на отбраната – да се подпомагат изпаднали в тежко материално положение военнослужещи и цивилни служители от министерството и техните семейства.
Новите моменти, за които министърът на отбраната говори накратко по време на представянето на законопроекта пред нас в петък, са свързани с възможностите министърът на отбраната да създава центрове за индивидуално социално обслужване – детски градини и дневни центрове за деца, социални кухни, домове за пенсионирани военнослужещи, домове за ветерани, ведомствена спортна база и военни спортни клубове, както и други звена, посредством които ще се реализират социалните дейности в Министерството на отбраната.
Аз вече имах възможност за среща с военнослужещи от 61 Стрямска механизирана бригада, както и с военни от запаса и резерва в Карлово, да усетя тяхната положителна реакция по предложението, направено за лицата по чл. 69 от Кодекса за социално осигуряване – при участие в операции и мисии извън територията на страната с висока степен на риск, както и при участие в бойни действия или във военно време – една година действително изслужено време да се зачита за три години осигурителен стаж от трета категория, а при ниска степен на риск една година действително изслужено време да се зачита за две години осигурителен стаж от трета категория. Предвижда се Министерският съвет в 6-месечен срок от приемането на закона да определи критериите за степените на риск при участие в операции и мисии извън територията на страната по смисъла на текстовете от Кодекса за социално осигуряване.
Още нещо, което се посреща с голямо удовлетворение и много сериозна подкрепа, е предвиденото от Министерския съвет по предложение на министъра на отбраната и съгласувано с министъра на труда и социалната политика – внасяне в Народното събрание на Законопроект за изменение и допълнение на Кодекса за социално осигуряване, с който да се създаде военен пенсионен фонд за изплащане на добавки към пенсиите на военнослужещите.
В срещите и разговорите, които имах възможност да проведа по този законопроект в общини от Пловдивска област и по-специално в общините Карлово и Сопот, където са съсредоточени военнослужещи и техните семейства от 61 Стрямска механизирана бригада, имахме възможност да коментираме с представители на общинските администрации някои от новите моменти, които не просто са оформени като текстове в предлагания законопроект, но на практика вече започват да се реализират. Това е възможността от създаването на държавни детски градини, финансирани от бюджета на Министерството на отбраната, които ще са предназначени за отглеждане и възпитание на деца на военнослужещи и цивилни служители от Министерството на отбраната. Мнозина от нас знаят, че такава детска градина вече беше открита в Пловдив, в Карлово, а предстои да се открие и в Казанлък. Естествено е, че откриването на подобни детски заведения среща подкрепата и одобрението от страна на военнослужещи и техните семейства, както и от страна на общинските администрации. Важен е и изводът, че реализирането на подобни амбиции и намерения е естествено да става в синхрон с министъра на образованието и науката и с общинските администрации по места, защото ние трябва да прецизираме на второ четене текстовете по начин, който не би предизвикал противоречие от страна на установената практика и традиции в обучението, отглеждането и възпитанието на децата в предучилищна възраст. В текста на закона се предлага да бъдат освободени от таксите в детските градини децата на военнослужещите, които се обучават, възпитават и отглеждат в тези държавни детски градини, които се създават със заповед на министъра на отбраната, съгласувано с министъра на образованието и науката. Казвам това, защото по тези въпроси има много силна обществена чувствителност. Установената практика и традиции са свързани не само с възможността, но с правото и задължението на общинските съвети да определят размера на таксите за детските градини в общинските детски градини. Когато този въпрос се решава на територията на една община, където ще има държавни детски градини на Министерството на отбраната и общински детски градини, въпросът трябва да се решава по начин, който няма да предизвика напрежение между самите родители.
Искам още нещо да кажа, което аз лично ще направя като предложение за второ четене. Знаем, че през последните години военно-патриотичните съюзи и организации много настойчиво, в диалог с Министерството на отбраната, отстояваха възможността да разполагат с клубна база за техните дружества и общински съвети, която да им позволи да развиват пълноценна, целенасочена работа и дейност, не само сред широката общественост, но и най-вече сред младите хора – децата, учениците и младежите.
В този смисъл смятам, че е редно и уместно текста на чл. 324, ал. 2 да се прецизира по начин, по който ще задължи министъра на отбраната да предостави на съюзите за безвъзмездно ползване по предназначение помещения във военните клубове или други подходящи помещения или сгради, които са в управление на Министерството на отбраната.
В заключение искам да кажа, че действително за мен едно от най-силните неща, една от силните характеристики и черти на предлагания Закон за отбраната и Въоръжените сили е именно социалната политика – изключително целенасочена, широка, амбициозна, която след приемането на закона ще е в състояние да реализира държавата, правителството и Министерството на отбраната.
Смятам, че това също е един много важен аргумент, важна и сериозна причина, която би накарала народните представители да го подкрепят на първо четене. И аз ще го подкрепя, защото за военнослужещите и техните семейства социалната политика има много важно значение, много важно измерение. Повтарям, че службата във Въоръжените сили е не само предизвикателство, не само съдба за професионалните военни служители от Министерството на отбраната, тя е и една житейска, семейна съдба за всички, които са с тях, за техните семейства, затова и социалната политика има толкова голямо и важно значение за тях. Благодаря ви за вниманието.",Пламен Славов,parl-member
