parl_session,person,speech,title,position
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e036c,"Благодаря, уважаеми господин Нунев.
Откривам разискванията.
Изказвания? Не виждам.
Закривам разискванията и подлагам на гласуване Законопроект за изменение и допълнение на Закона за оръжията, боеприпасите, взривните вещества и пиротехническите изделия, № 702-01-46, внесен от Министерския съвет на 10 ноември 2017 г.
Гласували 143 народни представители: за 142, против няма, въздържал се 1.
Предложението е прието.

Преминаваме към следваща точка от нашия дневен ред:
ПЪРВО ГЛАСУВАНЕ НА ЗАКОНОПРОЕКТА ЗА ИЗМЕНЕНИЕ НА ЗАКОНА ЗА ИЗМЕРВАНИЯТА.
Вносител е Министерският съвет на 23 октомври 2017 г.
Доклад на Комисията по икономическа политика и туризъм.
Заповядайте, господин Кънев.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e03b0,"„ДОКЛАД
относно Законопроект за изменение и допълнение на Закона за оръжията, боеприпасите, взривните вещества и пиротехническите изделия, № 702-01-46, внесен от Министерския съвет на 10 ноември 2017 г.
На свое редовно заседание, проведено на 22 ноември 2017 г., Комисията по вътрешна сигурност и обществен ред разгледа и обсъди Законопроект за изменение и допълнение на Закона за оръжията, боеприпасите, взривните вещества и пиротехническите изделия (ЗОБВВПИ), № 702-01-46, внесен от Министерския съвет на 10 ноември 2017 г.
На заседанието присъстваха от Министерството на вътрешните работи: заместник-министър Красимир Ципов, Ирена Дамянова – началник отдел „Нормотворческа дейност и право на ЕС“ в Дирекция „Правно нормативна дейност“, и Иван Джерахов – инспектор в сектор КОС в Главна дирекция „Национална полиция“.
От името на вносителите Законопроектът бе представен от господин Ципов.
В изложението си отбеляза, че предложените промени в Закона за изменение и допълнение на Закона са във връзка с изпълнение на Решение № 496 на Министерския съвет от 2017 г. за изпълнение на Решение № 338/2017 г. за приемане на мерки за намаляване на административната тежест върху гражданите и бизнеса чрез премахване на изискванията за предоставяне на някои официални документи на хартиен носител. Предложенията в Законопроекта са инициирани с оглед възможността от сигурен достъп до актуална информация за всички издадени разрешения по Закона – от всяка точка за контакт с Единен автоматизиран регистър „Контрол на общоопасните средства“, както и изградената към него връзка с Автоматизираната информационна система „Български документи за самоличност“ (АИС БДС).
Очаква се с приемането на Законопроекта да се намали административната тежест върху гражданите и бизнеса, както и отпадане на изискването за получаване на разрешение за извършване на дейности по ЗОБВВПИ физическите и юридически лица да предоставят документи, които могат да се набавят по служебен път.
Със Законопроекта отпада изискването за представяне на следните документи:
1. единен идентификационен код, когато лицата са регистрирани по Търговския закон, или копие за вписване в съответния регистър по националното законодателство на съответната държава членка в легализиран превод на български език;
2. диплома за завършено висше образование на ръководителите на производство и документ за придобита специалност за персонала по чл. 14, ал.1, т. 4 – 7, свидетелство за съдимост и копие от трудовите договори на персонала;
3. документи, свързани с промяна в търговската регистрация;
4. копия от издадени разрешения;
5. удостоверение за вписване в съответния регистър по Закона за юридическите лица с нестопанска цел, съответно копие от акта за създаването.
Приемането на Законопроекта не води до необходимост от осигуряване на допълнителни финансови средства.
Със Законопроекта не се предвижда въвеждане на европейско законодателство и не се регулират правоотношения, свързани с прилагане правото на Европейския съюз, поради което не се налага и изготвянето на анализ за съответствие с правото на Европейския съюз.
Въз основа на проведеното обсъждане Комисията по вътрешна сигурност и обществен ред с единодушие с гласа 16 „за“, без „против“ и „въздържал се“ предлага на Народното събрание да приеме на първо гласуване Законопроект за изменение и допълнение на Закона за оръжията, боеприпасите, взривните вещества и пиротехническите изделия, № 702-01-46, внесен от Министерския съвет на 10 ноември 2017 г.“",Докладчик Пламен Нунев,rapporteur
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e036c,"Моля, режим на гласуване за така направената процедура.
Гласували 149 народни представители: за 144, против няма, въздържали се 5.
Предложението е прието.
Моля, поканете господин Ципов в залата.
Заповядайте, господин Нунев.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e03b0,"Благодаря, госпожо Председател.
Уважаеми колеги, правя процедурно предложение за допускане в залата на заместник-министъра на вътрешните работи  Красимир Ципов.",Докладчик Пламен Нунев,rapporteur
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e036c,"Добро утро, колеги!
Има кворум,  откривам заседанието. (Звъни.)
Продължаваме с Програмата за днес – четвърта точка, в случая първа:
ПЪРВО ГЛАСУВАНЕ НА ЗАКОНОПРОЕКТА ЗА ИЗМЕНЕНИЕ И ДОПЪЛНЕНИЕ НА ЗАКОНА ЗА ОРЪЖИЯТА, БОЕПРИПАСИТЕ, ВЗРИВНИТЕ ВЕЩЕСТВА И ПИРОТЕХНИЧЕСКИТЕ ИЗДЕЛИЯ.
Вносител е Министерският съвет на 10 ноември 2017 г.
Доклад на Комисията по вътрешна сигурност и обществен ред.
Заповядайте, господин Нунев.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e032f,"„ДОКЛАД
относно Законопроект за изменение и допълнение на Закона за техническите изисквания към продуктите, № 702-01-33, внесен от Министерския съвет на 23 октомври 2017 г.
На свое редовно заседание, проведено на 22 ноември 2017 г., Комисията по икономическа политика и туризъм разгледа Законопроекта за изменение и допълнение на Закона за техническите изисквания към продуктите.
Законопроектът, представен от заместник-министъра на икономиката Лъчезар Борисов, е част от пакета законопроекти за намаляване на административната тежест върху гражданите и бизнеса.
С него се дава възможност на икономическите оператори, при заявяване на административна услуга, да не предоставят съдебно удостоверение за актуално състояние, съответно актуално удостоверение за вписване в Търговския регистър, тъй като информацията е публично достъпна.
Предвижда се и отпадане на изискването за предоставяне на трудови договори на персонала, тъй като те подлежат на задължителна регистрация по Кодекса на труда и могат да бъдат получени от административните органи по служебен път.
Освен това се предлага да бъде уреден редът и начинът за предоставяне на административни услуги по електронен път.
Писмено становище по Законопроекта с предложения за „намаляване на сложността на нормативните разпоредби и премахване на част от съществуващите задължения“ с цел облекчаване на административната тежест е постъпило от Национален браншови съюз „Надзор и поддръжка на асансьори, подемници и ескалатори“.
След представяне и обсъждане на Законопроекта се проведе гласуване, което приключи при следните резултати: „за“ – 18, без „против“ и „въздържал се“ – 1.
Въз основа на гореизложеното Комисията по икономическа политика и туризъм предлага на Народното събрание да приеме на първо гласуване Законопроект за изменение и допълнение на Закона за техническите изисквания към продуктите, № 702-01-33, внесен от Министерския съвет на 23 октомври 2017 г.“",Докладчик Петър Кънев,rapporteur
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e036c,"Благодаря, господин Нунев.
Моля, режим на гласуване по така направената процедура.
Гласували 132 народни представители: за 124, против няма, въздържали се 8.
Предложението е прието.
Продължаваме с разискванията по Законопроекта за изменение на Закона за измерванията.
Имате ли изказвания? Не виждам.
Закривам разискванията.
Преминаваме към гласуване на Законопроект за изменение на Закона за измерванията, № 702-01-32, внесен от Министерския съвет на 23 октомври 2017 г.
Гласували 139 народни представители: за 137, против няма, въздържали се 2.
С това на първо четене е приет Законопроектът за изменение на Закона за измерванията, внесен от Министерския съвет.

Преминаваме към следваща точка от дневния ред:
ПЪРВО ГЛАСУВАНЕ НА ЗАКОНОПРОЕКТА ЗА ИЗМЕНЕНИЕ И ДОПЪЛНЕНИЕ НА ЗАКОНА ЗА ТЕХНИЧЕСКИТЕ ИЗИСКВАНИЯ КЪМ ПРОДУКТИТЕ.
Вносител е Министерският съвет на 23 октомври 2017 г.
Доклад на Комисията по икономическа политика и туризъм.
Заповядайте, господин Кънев.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e03b0,"Благодаря, госпожо Председател.
Уважаеми колеги, правя процедурно предложение срокът между първо и второ четене относно Законопроекта за изменение и допълнение на Закона за оръжията, боеприпасите, взривните вещества и пиротехническите изделия да бъде пет дни.",Пламен Нунев,parl-member
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e036c,"Благодаря, уважаеми господин Кънев.
Откривам разискванията.
Процедура – господин Нунев, заповядайте.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e032f,"
„ДОКЛАД
относно Законопроект за изменение на Закона за измерванията, № 702-01-32, внесен от Министерския съвет на 23 октомври 2017 г.
На свое редовно заседание, проведено на 22 ноември 2017 г., Комисията по икономическа политика и туризъм разгледа Законопроекта за изменение на Закона за измерванията.
Законопроектът, представен от заместник-министъра на икономиката Лъчезар Борисов, е част от пакета законопроекти за намаляване на административната тежест върху гражданите и бизнеса.
С него се предвижда частична отмяна на режима за одобряване на идентификационни знаци на лицата, които произвеждат или внасят бутилки. Този режим не е приложим за вносителите на бутилки и е в противоречие с хармонизираното европейско законодателство в областта. Това поражда необходимостта режимът да отпадне по отношение на вносителите.
Освен това се предлага и отмяна на уведомителния режим за дейността на лицата, които произвеждат или внасят предварително опаковани продукти.
След представяне и обсъждане на Законопроекта се проведе гласуване, което приключи при следните резултати: „за“ – 18 народни представители, без „против“ и „въздържали се“.
Въз основа на гореизложеното Комисията по икономическа политика и туризъм предлага на Народното събрание да приеме на първо гласуване Законопроект за изменение на Закона за измерванията, № 702-01-32, внесен от Министерския съвет на 23 октомври 2017 г.“",Докладчик Петър Кънев,rapporteur
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e036c,"Изказвания? Не виждам изказвания.
Подлагам на гласуване подкрепеното от Комисията наименование на Закона.
Гласували 145 народни представители: за 145, против и въздържали се няма.
Предложението е прието.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e032f,"Да се отбележи коя Комисия работи най-много.
Доклад относно Закон за изменение и допълнение на Закона за изпълнение на Регламент на Съвета (ЕО) № 1236/2005 относно търговията с някои стоки, които биха могли да бъдат използвани с цел прилагане на смъртно наказание, изтезания или други форми на жестоко, нечовешко или унизително отнасяне или наказание, № 702-01-17, внесен от Министерския съвет на 18 септември 2017 г., приет на първо гласуване на 19 октомври 2017 г.
„Закон за изменение и допълнение на Закона за изпълнение на Регламент на Съвета (ЕО) № 1236/2005 относно търговията с някои стоки, които биха могли да бъдат използвани с цел прилагане на смъртно наказание, изтезания или други форми на жестоко, нечовешко или унизително отнасяне или наказание“
Комисията подкрепя текста на вносителя за наименованието на Закона.",Докладчик Петър Кънев,rapporteur
61042a827ba645282cb8592e,60d4cc5ac4ced20a9c9e036c,Точно така.,Председател Цвета Караянчева,house-speaker
