parl_session,person,speech,title,position
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Моля, гласувайте отново направеното предложение.
Гласували  164 народни представители: за 83, против 14, въздържали се 67. (Ръкопляскания от КБ, ДСБ.)
Предложението се приема.
Госпожо Михайлова, заповядайте за процедура.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dff19,"Уважаеми господин председател, уважаеми колеги! Моята процедура естествено е за прегласуване. Ясно е, че това е много голям въпрос. Ясно е, че след три дни има избори и едното не се кара с другото. Нека наистина тези хора, които искат да чуят аргументите „за” и „против” по такива големи теми,  като инфраструктурата на страната, като отношенията с Русия, например, в областта на енергетиката, да чуят всички аргументи. Това е много важно и за самата неделя. Това е принос на Народното събрание към първите европейски избори. Защо да бягаме от това? Какъв е смисълът да се скрие, какъв е смисълът да се стои на тъмно? Какъв е смисълът за мнозинството опозицията да ги обвинява, че не искат прозрачност. (Шум и реплики.) Аз това не го разбирам истински! (Шум и реплики.) Защо позволявате три дни преди изборите да има такъв дебат като този в момента по процедура?
Много Ви моля, господин  председател, да прегласуваме. Обръщам се към колегите от мнозинството, нека да бъде излъчен този дебат по Българската национална телевизия и Българското национално радио.",Веселин Методиев,parl-member
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Благодаря Ви.
Има ли противно предложение? Няма.
Подлагам на гласуване направеното процедурно предложение.
Гласували  148 народни представители: за 61, против 4, въздържали се 83.
Предложението не се приема.
Господин Методиев, имате думата – навярно за прегласуване.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc5ac4ced20a9c9e02f6,"Уважаеми господин председател, уважаеми колеги! Поради високата степен на интерес и обществена значимост на темата, която ще разглеждаме тук, имам предложение този дебат да бъде предаван по Българската национална телевизия. Умолявам да подкрепите това предложение, тъй като темата е от изключително голямо значение за всички. Благодаря.",Лъчезар Иванов,parl-member
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Имаме необходимия кворум, откривам заседанието.
Преди всичко имаме гласуване от предишно обсъждане. Предмет на гласуване ще бъде проект за решение за даване на съгласие за сключване на финансов договор – спомняте си беше обсъждан във вчерашния пленарен ден.
Поставям на гласуване проект за Решение за даване на съгласие за сключване на финансов договор между Република България и Европейската инвестиционна банка за финансиране на Проект „България – “Транзитни пътища V” № 702-03-17, внесен от Министерския съвет на 3 май 2007 г.
Гласували  150 народни представители: за 132, против 9, въздържали се 9.
Решението е прието.
Уважаеми колеги, следва да продължим работата по приетия дневен ред с направеното изменение в подреждането на точките от програмата в началото на вчерашния ден. Както знаете, някои от вас, които бяха в пленарната зала вчера, също си спомнят, че прекъснахме заседанието в 13,30 ч. в хода на обсъждането на т. 22 от програмата за седмицата. Тя беше преномерирана, пренаредена и сега фигурира като т. 16 в преподредената седмична програма – Законопроект за ратифициране на Споразумението между правителството на Руската  федерация, правителството на Република България и правителството на Гръцката република за сътрудничество в строителството и експлоатацията на петролопровода „Бургас – Александруполис”. Не продължихме дискусията вчера, тъй като стигнахме до момента, в който трябваше да изслушаме представител на вносителя. Информиран съм, че министър Асен Гагаузов е в Народното събрание. Вярвам, че ще бъде и в пленарната зала всеки момент, така че ще можем да продължим с обсъждането.
Бяха представени докладите на трите комисии – на водещата Комисия по енергетиката, и на двете комисии, които бяха ангажирани, а именно Комисията по бюджет и финанси и Комисията по външна политика. Стигна се до момента на изслушване на становището на вносителя Министерския съвет.
Господин Иванов,  имате думата за процедура.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dff28,"Уважаеми колеги, странно е нежеланието ви да присъства министър-председателят в Народното събрание.",Екатерина Михайлова,parl-member
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Госпожо Михайлова, желаете прегласуване? Имате думата.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc59c4ced20a9c9e011f,Процедура!,Михаил Миков,parl-member
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Има процедурно предложение за покана до министър-председателя за участие в заседанието.
Моля, гласувайте.
Гласували 158 народни представители: за 51, против 35, въздържали се 72.
Не се приема процедурното предложение.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dff28,"Благодаря, господин председател.
Моята процедура всъщност е повторение на процедурата, която направих вчера – предложение пред Народното събрание, по което не можа да се стигне до решение, поради липсата на кворум, а именно да бъде поканен министър-председателят на България да присъства в този дебат, да вземе отношение, тъй като въпросите, които ще разискваме, са от изключително значение.
Добре е, че министър Гагаузов е тук. Това е добре. В ролята на вносител той може да ни предложи своите мотиви и мотивите на правителството. Но присъствието на министър-председателя ще даде съвсем друга тежест на дебата, още повече че след излизането в отпуск на ресорния министър по енергетиката и икономиката Румен Овчаров, министър-председателят Сергей Станишев заяви, че той поема сектор „Енергетика и икономика”, той ще наблюдава и ръководи тази сфера във времето на отпуск на министър Овчаров.
Ето защо подновявам процедурата, която направих във вчерашното заседание, а именно Народното събрание да вземе решение и да покани да присъства в обсъждането на този толкова важен въпрос министър-председателят на страната.",Екатерина Михайлова,parl-member
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Благодаря Ви.
Моля, гласувайте.
Гласували 158 народни представители: за 49, против 42, въздържали се 67.
Предложението не се приема.
Господин Мерджанов, заповядайте за процедура.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dff28,"Моето процедурно предложение е за прегласуване и се надявам мнозинството да разбере, че е добре министър-председателят да идва в парламента по толкова важни геополитически въпроси.",Екатерина Михайлова,parl-member
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Госпожо Михайлова, Вашето процедурно предложение!",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dff28,"Освен че криете Румен Овчаров, забъркан в корупционни скандали, явно искате да криете и министър-председателя. Ами тогава, просто давайте си оставките и да отиваме на нормални парламентарни избори (шум и реплики в залата), след като не смеете, хората, които са отговорни за това, което ще направи като решение днес парламентът, да присъстват в заседанието. Вие ги криете!",Екатерина Михайлова,parl-member
61042a817ba645282cb84f64,,Той има работа.,Реплика От Кб,external
61042a817ba645282cb84f64,,"Уважаеми господин председател, уважаеми дами и господа народни представители! Проектът за изграждане на петролопровод „Бургас-Александруполис” е един от приоритетните енергийни инфраструктурни проекти на Република България с регионално и европейско значение. Приетата от Министерския съвет концепция за участие на България в регионалните енергийни пазари и в енергийния пазар на Европейския съюз извежда като приоритет реализирането на проекти за нефтопроводи „Бургас-Александруполис” и „Бургас-Вльора”.
Нефтопровод през територията на България, който да заобикаля проливите, е особено важен за българската страна както от инвестиционна, така и от политическа гледна точка.
Проектът следва да бъде разглеждан като част от енергийната инфраструктура между България и Гърция. Нефтопроводът „Бургас-Александруполис” ще бъде с дължина от 280 км. Трасето ще преминава през територията на Република България - 155 км и Република Гърция – 125 км. Размерът на очакваната инвестиция за изграждането му е малко над 700 млн. щ. долара при капацитет на тръбата от 35 млн. т до 50 млн. т нефт годишно.
Началото на проекта е поставено през 1994 г. по инициатива на руските компании „Газпром”, „Лукойл”, „Роснефт” и „ТНК-BP”. На 8 април 2004 г. е прието решение на Министерския съвет за подкрепа на проекта за изграждане, поддръжка и експлоатация на тръбопровода за транспортиране на преработен нефт между Бургас и Александропулис. Съгласно т. 2 от същото решение министърът на регионалното развитие и благоустройството, а не министърът на енергетиката, е упълномощен да води преговорите от името на Република България, както и да подписва писма за подкрепа към проектните компании във връзка с реализацията на този проект. Координацията на действията е възложена на министъра на регионалното развитие и благоустройството.
На 12 април 2005 г. правителствата на Република България, Руската федерация и Република Гърция подписаха меморандум за сътрудничество по проекта. На 4 септември 2006 г. в Атина президентите на Република България, Руската федерация и премиерът на гръцката република обсъждат състоянието на проекта и подписват обща тристранна декларация за сътрудничество в областта на енергетиката. Със заповед от 11 декември 2006 г. на основание чл. 18, т. 17 от устройствения правилник на Министерския съвет и на неговата администрация е прието постановление и е определена междуведомствена работна група.
Уважаеми колеги, нарочно ви казвам подробности, защото знам, че ще говорите за други неща, а не по същество.
Следвайки даваните указания, съгласно протоколно решение и с оглед действащото законодателство, тази експертна работна група изготви становище по проекта за споразумение между правителствата на трите държави. Както знаете, това споразумение беше подписано в Атина и в момента ние сме предложили на вашето внимание неговата ратификацията.
Това, което предстои оттук нататък, е създаване на международната проектна компания с участието на трите страни. Тя ще възложи всички необходими процедури по изработването на ОВОС, изработването на работния проект, провеждането на тръжните процедури, осигуряването на финансирането на проекта и неговото завършване до края на 2010 г.
Накратко това са нещата, които аз като мотиви съм изложил, и предложението, което е направило правителството до Народното събрание за ратифициране на това споразумение. Благодаря за вниманието.",Министър Асен Гагаузов,external
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Господин Сотиров, дали бихте позволили на господин Гагаузов да вземе думата?
Заповядайте, господин министър, да представите становището на вносителя по предложения законопроект за ратификация.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc57c4ced20a9c9dfcc5,Да поканим и Красимир Георгиев!,Иван Сотиров,parl-member
61042a817ba645282cb84f64,60d4cc58c4ced20a9c9dfec2,"Има предложение за допускане на господин Рогачев.
Моля, гласувайте.
Гласували 131 народни представители: за 115, против 15, въздържал се 1.
Моля, поканете господин Рогачев.
Други процедурни предложения няма.",Председател Георги Пирински,house-speaker
61042a817ba645282cb84f64,60d4cc59c4ced20a9c9e0105,"Уважаеми господин председател, уважаеми колеги народни представители! Правя процедурно предложение в пленарната зала да бъде поканен заместник-министърът на регионалното развитие и благоустройството господин Калин Рогачев.",Атанас Мерджанов,parl-member
