parl_session,person,speech,title,position
61042a827ba645282cb858c6,60d4cc59c4ced20a9c9e02dc,Моля Ви за ред в залата.,Председател Димитър Главчев,house-speaker
61042a827ba645282cb858c6,60d4cc59c4ced20a9c9e00dc,"Уважаеми господин Председател, уважаеми колеги! (Оживление, шум.)",Иван Кирилов Иванов,parl-member
61042a827ba645282cb858c6,60d4cc59c4ced20a9c9e02dc,"Благодаря Ви, уважаема госпожо Караянчева.
От името на Парламентарната група на Реформаторския блок думата има народният представител Иван Иванов.",Председател Димитър Главчев,house-speaker
61042a827ba645282cb858c6,60d4cc5ac4ced20a9c9e036c,"Уважаеми господин Председател, уважаеми дами и господа народни представители, уважаеми гости!
Парламентарната група на ГЕРБ определя като недопустими за един политик и оскърбителни за националното достойнство на българите думите на Пьотр Толстой, изказани в национален ефир, Цитирам, че: „България ще бъде изкупена цялата“. Настояваме руският телевизионен журналист и депутат от партията „Единна Русия“ да се извини публично за провокативното си поведение. Възприемаме като несъвместимо с добрия дипломатически тон арогантното държание на всеки чуждестранен гражданин, независимо от неговия произход и обществен ранг, който злоупотребява с името и честта на българския народ.
България е страна – членка на Европейския съюз. Ние сме част от обединена Европа и имаме самочувствието на равностойна и равноправна държава със собствен суверенитет, който никой не може и не трябва да нарушава. Мнението на Толстой вреди на двустранните отношения между България и Русия. Вярваме, че партия „Единна Русия“ не стои зад неговите думи и я призоваваме да се разграничи незабавно от тях.
Парламентарната група на ГЕРБ категорично заявява, че България е една от най-старите европейски държави и единствената, която не е променила своето име от основаването си до днес. Успяхме да съхраним корените, ценностите и традициите си и да ги запазим за поколенията. Няма да позволим на никого да поставя под съмнение териториалната цялост на страната ни, да ни вменява комплекс за малоценност. Като член на Европейския съюз изповядваме принципите на справедливостта и солидарността и осъждаме остро всеки опит за насаждане на омраза и разцепление. България не може и няма да бъде заложник на чужди интереси!
Публично заявеното твърдение на Пьотр Толстой: “половината от крайбрежието вече купихме”, е откровено невярно и манипулативно и това е лесно проверимо. В тази връзка призоваваме новоизбрания руски депутат да се въздържа от скандални геополитически изказвания, които накърняват историческите чувства на българските граждани и противопоставят русофили срещу русофоби.
Свидетели бяхме на злополучното поругаване на европейското знаме на язовир „Копринка“ и питаме: БСП одобрява ли поредицата от събития, противопоставящи българите и разделящи ги на  обичащи Русия и привърженици на политиката на Европа? Може ли да обвържем омерзителното изказване на руския депутат с пренебрежителното отношение, демонстрирано от лидерите на българската левица към погазването на флаговете на Европейския съюз и НАТО?
Странно е, че кандидатът за президент Румен Радев отново мълчи. Не беше ли генералът, издигнат от БСП, много по-чувствителен по отношение на еърполисинга и не го ли наричаше „втори Ньой“? (Шум и реплики от БСП ЛБ.) Дали поне веднъж БСП лява България ще постави националния интерес на страната пред амбициите и обвързаностите си? Ще продължат ли Корнелия Нинова и нейните поддръжници да съскат срещу Европейския съюз и НАТО, насаждайки омраза сред българите, признателни на Русия? Гражданите на всяка суверенна държава имат правото да решават дали да членуват в Европейския съюз, или в НАТО. За България това е цивилизационен избор, прокаран с мнозинство. Той е валиден и до днес, и на всяка заплаха срещу демократичния вот на българите трябва да бъде даден решителен отпор.
Българската държава поддържа балансирани и равнопоставени отношения с Руската федерация. Българският народ е признателен и на руските, и на украинските, и на беларуските, и на финландските, и на румънските воини, които отдадоха своя живот за освобождаването ни от Османско робство. Но това не предполага териториална, икономическа или геополитическа зависимост, а популизмът е нарочна политическа практика, особено в условията на безпрецедентна, миграционна криза.
Накрая ще си позволя да завърша с една мисъл на прочутия граф Толстой – родственик на настоящия руски депутат, която гласи: „В изкуството най-важно е чувството за мярка“. Същото се отнася и за политиката.
Смирете се, господин Пьотр Толстой! (Ръкопляскания от ГЕРБ и РБ.)",Цвета Караянчева,parl-member
61042a827ba645282cb858c6,60d4cc59c4ced20a9c9e02dc,"Има кворум. (Звъни.) Откривам заседанието.
Предлагам на Вашето внимание Програма за работа на Народното събрание за 21 септември 2016 г.:
1. Първо гласуване на Законопроекта за предоставяне на помощ за изплащане на задължения на „Национална електрическа компания“ ЕАД. Вносител е Министерският съвет на 20 септември 2016 г.
2. Второ гласуване на Законопроекта за изменение и допълнение на Закона за Министерството на вътрешните работи. Вносител е Министерският съвет на 23 февруари 2016 г. Приет е на първо гласуване на 3 юни 2016 г.
3. Законопроект за ратифициране на Споразумението за нивото на обслужване между Европейската комисия, представена от генералния директор на Генерална дирекция „Здравеопазване и безопасност на храните“ Ксавие Пратс Монне, от една страна, и Република България, представена от директора на Института по тютюна и тютюневите изделия Мария Къшева, от друга страна, за съхранение на данни за тютюневите изделия, нови тютюневи изделия и растителни изделия за пушене и на Споразумението за нивото на обслужване между Европейската комисия, представена от генералния директор на Генерална дирекция „Здравеопазване и безопасност на храните“ Ксавие Пратс Монне, от една страна, и Република България, представена от министъра на икономиката Божидар Лукарски от друга страна, за съхранение на данни за електронните цигари и контейнерите за многократно пълнене. Вносител е Министерският съвет на 12 август 2016 г.
4. Законопроект за ратифициране на Двустранния договор между правителството на Република България и Секретариата на инициативата ЕВРИКА за участие в съвместната програма „Евростарс-2“. Вносител е Министерският съвет на 1 август 2016 г.
Моля да гласуваме проекта за програма.
Гласували 158 народни представители: за 133, против  3, въздържали се 22.
Програмата е приета.
Постъпили законопроекти и проекторешения от 14 септември 2016 г. до 20 септември 2016 г.
На 15 септември 2016 г. е постъпил Законопроект за ратифициране на договора за залог върху трежъри сметката между Република България, представлявана от министъра на икономиката, и Европейския инвестиционен фонд за изпълнението на Инициативата за малки и средни предприятия по Оперативна програма „Инициатива за малки и средни предприятия“ 2014 – 2020 г. Вносител е Министерският съвет. Водеща е Комисията по икономическа политика и туризъм. Разпределен е и на Комисията по бюджет и финанси, Комисията по правни въпроси, Комисията по европейските въпроси и контрол над европейските фондове.
На 16 септември 2016 г. е постъпил Законопроект за изменение и допълнение на Закона за защита на растенията. Вносители са Румен Йончев и група народни представители. Разпределен е на водещата Комисия по земеделието и храните. Съпътстващи са Комисията по околната среда и водите и Комисията по правни въпроси.
На 19 септември 2016 г. е постъпил Законопроект за тълкуване на чл. 3, ал. 3, т. 1 и т. 3б и т. 3а от Закона за приватизация и следприватизационен контрол. Вносители са Петър Славов, Мартин Димитров, Методи Андреев. Водеща комисия е Комисията по икономическата политика и туризъм. Съпътстваща е Комисията по правни въпроси.
На 19 септември 2016 г. е постъпил Законопроект за изменение и допълнение на Закона за запасите от нефт и нефтопродукти. Вносител е Министерският съвет. Водеща е Комисията по енергетика. Съпътстваща е Комисията по правни въпроси, Комисията по европейски въпроси и контрол над европейските фондове.
На 20 септември 2016 г. е постъпил Законопроект за предоставяне на помощ за изплащане на задължения на „Национална електрическа компания“ ЕАД. Вносител е Министерският съвет. Водеща е Комисията по бюджет и финанси. Съпътстваща е Комисията по енергетика.
На 20 септември 2016 г. е постъпил Законопроект за изменение и допълнение на Закона за опазване на околната среда. Предстои Законопроектът  да бъде разпределен.
Също на 20 септември 2016 г. е постъпил Законопроект за допълнение на Закона за политическите партии. Вносител е народният представител Велизар Енчев. Разпределен е на Комисията по правни въпроси.
На 15 декември 2016 г. с писмо на министър-председателя на Република България в Народното събрание е постъпил Доклад за касовото изпълнение на Консолидираната фискална програма за полугодието на 2016 г., приет с Решение № 776 на Министерския съвет от 2016 г. С писмо от председателя на Народното събрание Докладът е представен на Комисията по бюджет и финанси. Същият е на разположение на народните представители в Библиотеката на Народното събрание.
На 16 септември 2016 г. с писмо от председателя на Комисията по европейските въпроси и контрол на европейските фондове е постъпил междинен доклад на Комисията относно приключването на програмите, съфинансирани със средства на Европейския съюз и на страните от Европейското икономическо пространство през програмен период 2007 – 2013 г., както и постигнатия напредък по програмен период 2014 – 2020 г. Съгласно писмото Докладът е в електронен вид и се намира в раздел „Документи“ на интернет страницата на Комисията по европейските въпроси и контрол на европейските фондове. Писмото е изпратено на електронната поща на всички народни представители, а тези, които желаят, могат да се запознаят с Доклада и на хартиен носител в Библиотеката на Народното събрание.
От името на Парламентарната група на Политическа партия ГЕРБ думата има заместник-председателят, народният представител Цвета Караянчева.",Председател Димитър Главчев,house-speaker
61042a827ba645282cb858c6,60d4cc5ac4ced20a9c9e02ed,"Има ли решение на българския парламент за това? Защо не питате в Брюксел как така се обезщетиха техните земеделски производители за загубите, а нашите – не? Защо не проявихте характер да извоювате за България това обезщетение, за нашия национален интерес, за нашата икономика?!
Вашият министър на земеделието каза, че сме загубили 500 милиона от това. Къде бяхте тогава, бе, патриоти и родолюбци, да защитите българското и родното?!
Питахте ли народа, от чието име говорите, когато Вашият премиер каза, че е за това да паднат визите за турските граждани за Европа, без Турция да е изпълнила условията за това? По чия воля го направихте – на парламента ли, на народа ли?
Питахте ли народа, когато излязохте да се хвалите, че носите над 100 милиона – пощенският гълъб е донесъл? Питахте ли го дали е съгласен Европа да ни даде тези пари, за да строим нови бежански лагери, за да се превърнем в буферна зона тук, за да не отидат бежанците в Европа? За това питахте ли народа?
Ще ми говорите тук от името на родолюбието и на защитата на националния интерес! Къде е националният интерес тук?! (Шум и реплики от ГЕРБ.)
Докато Вие управлявате, светът така ще се отнася към нас – пренебрежително, с началници, които Ви командват! (Шум и реплики от ГЕРБ.)",Корнелия Нинова,parl-member
61042a827ba645282cb858c6,60d4cc59c4ced20a9c9e02dc,Моля Ви за ред в залата.,Председател Димитър Главчев,house-speaker
61042a827ba645282cb858c6,60d4cc5ac4ced20a9c9e02ed,"Господин Председател, дами и господа народни представители! Не мислим, че трибуната на българското Народно събрание е мястото, където трябва да обсъждаме изказването на „руския депутат“, така наречен, недостатъчно сериозно за това сериозно място, но ни предизвикахте с лъжите, които изрекохте!
Българската социалистическа партия и кандидатът за президент ген. Румен Радев първи взеха отношение по това изказване публично и можете да го видите навсякъде! Това, че не сте го прочели, е Ваша работа. Или това, че сте го прочели и излъгахте, вече е манипулация, която няма да оставим просто без отговор.
Това, което правите днес обаче, е още едно доказателство защо светът гледа на България по този начин, защо от Изток някой иска да купува, а от Запад някой иска да ни прави буферна зона за бежанци. Защото управляващите в България са хора без характер, без позиция по националните интереси и когато и както им изнася, където са началниците, натам се кланят.
Говорите тук от името на народа. Уважаеми управляващи, питахте ли народа, когато си вдигнахте ръката за санкциите срещу Русия?! (Шум и реплики от ГЕРБ.) Питахте ли земеделските производители колко загубиха?! (Шум и реплики от ГЕРБ.) От чие име го направихте?! (Шум и реплики от ГЕРБ.)",Корнелия Нинова,parl-member
61042a827ba645282cb858c6,60d4cc59c4ced20a9c9e02dc,"Благодаря Ви, уважаеми господин Иванов.
От името на Парламентарната група на БСП лява България – госпожа Нинова, председател на групата. (Съскане от ГЕРБ.)",Председател Димитър Главчев,house-speaker
61042a827ba645282cb858c6,60d4cc59c4ced20a9c9e00dc,"Преди три дни руският депутат Пьотр Толстой направи грозно, арогантно и предизвикателно изказване, засягащо достойнството и националната сигурност на Република България!
На въпрос: дали ще води доброжелателна политика спрямо България, той дословно отговори: „Да, просто ще я купим цялата. Половината от Крайбрежието вече купихме“, уважаеми колеги от ляво.
Подобно изказване представлява пряка намеса във вътрешните работи на нашата държава, уронва националния ни суверенитет, накърнява достойнството ни като нация, като член на европейската и евроатлантическата общност!
Преди десетина години, когато България стана член на Европейския съюз, тогавашният посланик на Москва в Брюксел също толкова арогантно заяви, че България ще бъде „троянският кон“ на Русия в Европейския съюз. В рамките на този период руските политици и държавници нерядко си позволяваха словесни нападки по отношение на нашата страна, отнасящи се до нейния избор да бъде независима, европейски ориентирана и демократична държава.
Думите на депутата Толстой не са просто политическа провокация, политическа лудост на непремерената фраза или израз на отчайваща политическа неграмотност! Когато един от зловещите вещери на великоруската пропаганда се държи като имперски чиновник по отношение на един независим и горд народ и държава, ние можем да сме напълно сигурни, че става въпрос за политическа тактика, приета от най-високата позиция в руската държавна машина, в контекста на водената от Москва глобална хибридна война срещу демокрацията и свободата в световен мащаб.
Опитът България да бъде превърната „в пленена държава на великоруските държавни интереси“ не е от вчера. Някога Раковски ни предупреждаваше, че, цитирам: „Руското правителство, което досега лъскаше нашите добродушни българи с всякакви лукави и лъжовни обещания, днес вече открива булото си и явно показва убийствената и злобната си политика към тях. То е наумило и труди се с всички лукави и безчестни средства да разори и опустоши милото ни отечество България!“.
Нима тези думи, уважаеми колеги български народни представители, не са верни и днес, след като чухме изказването на депутата Толстой, че руснаците искат да изкупят земята ни?!
Ние знаем обаче, че думите на именития ни възрожденец няма да трогнат онези, които само преди десетина дни се събраха ентусиазирано на язовир „Копринка“ – около Казанлък, за да развеят руското знаме с имперски ореол, вместо българското, и да стъпчат флага на Европейския съюз! Тези мними патриоти няма да бъдат чути и от техните политически ментори, чиито примитивни и атавистични политически инстинкти се свеждат до опити да завлекат отечеството в московската геополитическа орбита, докато се кичат с кухи фрази, като „национален интерес“, „Голям шлем“, уважаеми колеги от ляво, „братска дружба“, „славянска солидарност“!
Ние от Реформаторския блок разбираме добре думите на Захари Стоянов, че „Русия, освен лукавщини, безбожно е употребявала за оръдие и православната вяра, и ползвала по набожните и простодушни българи, които са гледали на нея като на един спасител“. Тази простодушна вяра, изглежда, поддържа целенасочено руския мит в българския национален дух.
С цялото ни уважение към освободителните действия на руски, украински, румънски и финландски войски, ние съзнаваме, че много често и целенасочено с естествената признателност на българския народ се е и се злоупотребява и сега от ястребите на проруската и проимперска политика!
Ние, народните представители от Парламентарната група на Реформаторския блок, настояваме българските институции в лицето на правителството и Министерството на външните работи да поискат официалната позиция на Кремъл и на Руското посолство в София по повод изказването на споменатия товарищ Толстой!
Настояваме българските институции и служби да разследват и да информират българското общество и държава за всички съмнителни бизнес проекти в областта на енергетиката, недвижимите имоти, горивата, банковото и инвестиционното дело, комуникациите при придобиване на български национални активи, подкрепяни от български народни представители, държавни служители, публични и медийни фигури, и служители на българските специални служби!
Уважаеми дами и господа, цитирам: „Като народ ние можем да се гордеем, че всичките ни народни деятели и патриоти – Раковски, Каравелов, Левски, Ботев, Ангел Кънчев, Панайот Волов, Бенковски и други, са били против официална Русия. Те не са апелирали към нея, защото са знаели, че нейният камшик повече боли“. Това отново са думи на споменатия вече Захари Стоянов.
Ние помним, че националният поет Христо Ботев ни завеща, че „Русия – тази мнима защитница на славянството, е употребявала още по-радикални средства, за да изтрие от лицето на земята българските поселения“.
Затова сега ние, депутатите от Реформаторския блок, не настояваме за извинение от руските отговорни институции. Знаем, че евразийската арогантност дори в полето на дипломацията е цинична и себична. Квалифицираме като посегателство срещу българската национална сигурност, демократичния ред и националното ни достойнство поредното руско арогантно депутатско изявление и настояваме българските институции да поемат отговорност, да разследват и алармират обществото своевременно за всеки опит българският национален интерес да бъде предаден или продаден! Благодаря Ви. (Реплики между народните представители Цвета Караянчева и Атанас Мерджанов. Ръкопляскания от РБ.)",Иван Кирилов Иванов,parl-member
