parl_session,person,speech,title,position
61042a817ba645282cb85036,60d4cc58c4ced20a9c9dfec2,"Моля, гласувайте отново този проект за решение.
Гласували 187 народни представители: за 71, против 89, въздържали се 27.
Не се приема отново този проект за решение.
Сега подлагам на гласуване проекта за решение за създаване на Временна парламентарна анкетна комисия за изясняване на случая „Куйович” с вносители Михаил Миков и група народни представители от 31 януари 2008 г.
Гласували 174 народни представители: за 146, против 28, въздържали се няма.
Решението е прието.
Преминаваме към гласуване на проект за Решение за създаване на Временна комисия за изясняване условията, обстоятелствата и начина на сключване на сделката за концесия на автомагистрала „Тракия” с вносители Волен Сидеров и група народни представители. Текстът на проекта е прочетен в пленарната зала.",Председател Георги Пирински,house-speaker
61042a817ba645282cb85036,60d4cc59c4ced20a9c9e02d1,"Затова нека да подкрепим този проект, защото е необходимо да се извърши тази задълбочена проверка. Благодаря ви.",Атанас Атанасов,parl-member
61042a817ba645282cb85036,60d4cc57c4ced20a9c9dfd01,"Ето, това е лошо.",Филип Димитров,parl-member
61042a817ba645282cb85036,60d4cc59c4ced20a9c9e02d1,"Благодаря Ви, господин председателю.
Уважаеми дами и господа, предлагам да прегласуваме проекта за решение и много ви моля да го подкрепите. Виждам, че има голямо число „въздържали се”.
Миналата седмица дискутирахме тук, в пленарната зала, двата проекта за решение. Искам отново да насоча вниманието ви за това каква е разликата. Проектът за решение, който предлага опозицията, е с много по-широк предмет и обхват на проверката – не само да се занимаваме с това кой е издал два паспорта или един паспорт, а да извършим проверка в дейността на Министерството на вътрешните работи по отношение на цялостната работа на службите за противодействие на производството и разпространението на синтетична дрога. Защото това е един изключително сериозен проблем.
Вчера в Комисията по вътрешна сигурност и обществен ред получихме и разгледахме два доклада – единият е на Министерството на вътрешните работи, а другият – на новата агенция, и там има много интересни факти. Те ще останат непроверени, защото и вчера във Вътрешната комисия мнозинството отказа да гласува да бъдат изслушани всички лица, които са били на ръководни длъжности към него момент.
За какво става дума? Според доклада на Министерството на вътрешните работи към 2007 г. в България нямало производство на синтетична дрога!? Това е един пълен абсурд, изключителна заблуда и това нещо ще остане непроверено!",Атанас Атанасов,parl-member
61042a817ba645282cb85036,60d4cc58c4ced20a9c9dfec2,"Уважаеми колеги, имаме необходимия кворум. Откривам днешното заседание.
Преди да пристъпим към гласуванията ще направя две свързани съобщения.
Има писмо до председателя на Народното събрание от съпредседателите на Парламентарната група на Български народен съюз от 6 февруари 2008 г., 16,30 ч., със следното съдържание:
„Уважаеми господин председател, молим да бъде вписан в специалния регистър на Народното събрание господин Павел Михайлов Чернев като член на Парламентарната група на БНС, за който групата взе решение на свое заседание”.
Приложен е протокол на парламентарната група от 6 февруари 2008 г.
Второто писмо от тримата съпредседатели е, че на основание чл. 13, ал. 3 от Правилника за организацията и дейността на Народното събрание по решение на парламентарната група в състава й е включен народният представител Павел Михайлов Чернев и групата се представлява от 14 народни представители, както съобщават съпредседателите, за което прилагат необходимите документи.
Това е за ваше сведение, колеги.
Преминаваме към гласуванията, които следва да извършим днес.
Първото гласуване е по два проекта за решение за създаване на Временна парламентарна анкетна комисия по случая „Куйович”. Ще подложа на гласуване двете проекторешения по реда на тяхното постъпване.
Първо, поставям на гласуване проекта за решение с вносител Йордан Бакалов и група народни представители от 15 януари 2008 г. Проектът за решение е за създаване на Временна парламентарна анкетна комисия за парламентарно проучване на дейността на Министерството на вътрешните работи по отношение на организираната престъпност, свързана с производството и трафика на наркотици, в т.ч. и специално на случая с лицето Будимир Куйович. Текстът на проекта за решение е прочетен в пленарната зала.
Моля, гласувайте проекта с вносител Йордан Бакалов и група народни представители.
Гласували 193 народни представители: за 72, против 68, въздържали се 53.
Проектът за решение не се приема.
Има думата за прегласуване господин Атанас Атанасов.",Председател Георги Пирински,house-speaker
61042a817ba645282cb85036,60d4cc59c4ced20a9c9e01a7,"Ако от други сделки страната загуби милиард – милиард и половина евро, изчислено е, че от тази сделка страната и българските граждани ще изгубят около 15 млрд. евро за целия концесионен период. Няма причини, поради които да отказвате да бъде съставена анкетна комисия, освен ако причината за това е, че сте много гузни. Знаете, че сделката е и лоша, и незаконосъобразна, и нищожна съобразно действащите в България закони.
Ние обаче ви заявяваме, че каквото и решение да вземем днес, започваме нашата много голяма борба срещу магистрала „Тракия”.
Мисля, че в тази насока са настроени всички опозиционни парламентарни групи. Ние от „Атака” заявяваме, че няма да оставим този въпрос така. Във всички случаи ще продължим да работим за връщането на магистрала „Тракия” в патримониума на българската държава. Защото това е престъпна сделка, както самият председател на БСП Сергей Станишев го каза, заяви това при сключване на сделката през 2005 г., а нищо оттогава не се е променило, за да гласувате сделката по този начин, за да отказвате нашето искане, да приемате сделката и сега да не направите нищо против нея.",Павел Шопов,parl-member
61042a817ba645282cb85036,60d4cc58c4ced20a9c9dfec2,Моля за тишина!,Председател Георги Пирински,house-speaker
61042a817ba645282cb85036,60d4cc59c4ced20a9c9e01a7,"Благодаря, господин председателю.
Уважаеми колеги, най-настоятелно ви молим да прегласувате това решение. Няма нищо лошо в това да се създаде комисия, която да провери условията, начина и обстоятелствата, при които е сключена една много важна за страната сделка, сделка, която ще тегне над България и ще има отношение към българските граждани 35 години напред. (Шум и реплики.)",Павел Шопов,parl-member
61042a817ba645282cb85036,60d4cc58c4ced20a9c9dfec2,"Гласували 173 народни представители: за 52, против 62, въздържали се 59.
Този проект не се приема.
Има желание за прегласуване.
Имате думата, господин Шопов.",Председател Георги Пирински,house-speaker
61042a817ba645282cb85036,60d4cc59c4ced20a9c9e00d1,Да гласуваме поименния състав на комисията.,Ангел Найденов,parl-member
