parl_session,person,speech,title,position
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Благодаря.
Заповядайте, господин Янев, от името на парламентарна група. (Реплики в мнозинството.)",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dff13,"Вие трябва да се изправите срещу хората, трябва да ги посрещнете, трябва да влезете в диалог с тях, трябва да проявите социална чувствителност, трябва да им обясните защо не изпълнявате предизборните си ангажименти. И те може би ще ви разберат.
Аз ви предложих нещо много просто онзи ден – излиза министър-председателят пред тях и казва: „В десетте ангажимента аз излъгах. Няма да има средна заплата за учителите, равна на заплатите в бюджетната сфера. Аз излъгах – няма да има 5% за образование. Излъгах, за да стана министър-председател”. Както унгарския си колега, да излезе и да го каже. Хората ще го разберат и ще кажат: „Ето го, този излъга. Вярно, призна си!”, и ще си идат. (Шум и реплики в мнозинството.) Какво правите в момента? Какви са тези безпрецедентни мерки за сигурност?
И още един аргумент. Идва наш колега от Европейския съюз. Какъв спомен ще отнесе за нас, тези, които сме се събрали тук да го слушаме - някакви страхливи хора са се заградили отвсякъде, заградили площадите с железа, оградили се с полиция? И той идва тук да ни говори. Какво ще ни говори този човек?
Не разбирате ли в каква абсурдна ситуация вкарвате цялото Народно събрание? Заради вашия страх, заради вашата арогантност, трябва тук и опозицията да се черви и да чувства неудобство!
Трябва да имате предвид, че все пак това Народно събрание не може по този начин да бяга от своята отговорност, криейки се зад железни огради.
Призовавам ви, господин председател, поставете въпроса на гласуване – иска ли Народното събрание да бъде оградено с железа. И да се изброим тук да видим кои искат да се заграждат с железа, кои искат да гледат народа през решетки и кои не искат. Моля Ви, и ако има мнозинство, да махате решетките и да посрещаме хората. Ето, всички ние сме тук с вас. (Реплики в КБ.) Благодаря ви. (Ръкопляскания от ДСБ.)",Иван Костов,parl-member
61042a807ba645282cb84edc,,Какво искате да кажете?,Реплика От Кб,external
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dff13,"Уважаеми господин председател, колеги народни представители! Вземам думата от името на Демократи за силна България да протестирам срещу заграждането на парламента. Аргументите ми са, че през последните десет години тези площади не помнят такива безпрецедентни мерки за сигурност. Това се случва, само когато управлява Българската социалистическа партия за съжаление. (Ръкопляскания в опозицията.)
Проблемът не е на сигурност. От кого се пазите? От най-интелигентната част от българското общество, от българските учители. Какво ще ви направят учителите? (Реплики в КБ.) Аз се удивлявам!
Проблемът е политически. Ако вие имате проблем с учителите, трябва да осъзнаете, че това не е проблем на вашата сигурност, а е проблем политически. Ако е проблем политически и Народното събрание не може да го решава, да вика тук отговорните министри, да вика министър-председателя, да вика хората, които ни вкарват в този конфликт.",Иван Костов,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Имаме необходимия кворум, откривам пленарното заседание.
От името на парламентарна група желае думата господин Иван Костов, а също и господин Янев.
Заемете местата си, колеги. Има заявени две изказвания от името на парламентарна група. Моля ви, да ги проследите внимателно.
Заповядайте.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc59c4ced20a9c9e011f,"Благодаря Ви.
Уважаеми господин председател, уважаеми дами и господа! Ние, от Коалиция от България призоваваме опозицията, която в миналото участва в палежи на парламента (викове от ДСБ: „Е-е-е!”), водачът на тези палежи Иван Костов да има малко по-отговорно отношение към днешната ситуация.
Да, днес има един синдикален процес, който за съжаление, е инспириран от такива като вас (викове от опозицията: „Е-е-е!” и „Не е вярно!”), които със същите тези синдикални лидери четири години при доста по-ниски заплати успявахте да намерите добрите разговори, за да държите същия статус на учителите, който е и днес. И днес, когато правителството търси решения, когато се сяда на масата на преговорите, за вас е изключително удобно да се търси нова ескалация и това, което е синдикален процес; това, което е протест за развитие на българското образование, да ескалира в политически протест, включително със записаното в искането за протестни действия ограждане на парламента с жива верига.
Уважаеми дами и господа, живата верига и блокирането на легитимно избрани български институции не е патент на демокрацията!",Михаил Миков,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Благодаря Ви.
Има ли други желаещи?
Господин Миков, заповядайте.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc57c4ced20a9c9dfc4c,"Уважаеми господин председател, уважаеми колеги! Аз се присъединявам към преждеговорившите мои колеги и действително настоявам Вие, като председател на Народното събрание, защото явно това не е станало без Ваше знание, да подложите на гласуване и ние самите чрез нашия вот да изразим своята воля дали искаме да бъдем заградени с такива огради или не искаме. Благодаря ви.",Мирослав Мурджов,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Заповядайте, господин Мурджов, от името на парламентарна група.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfe73,"Уважаеми господин председател, уважаеми колеги! Обяснима е вашата реакция. Но ако я съпоставим с тази през 1996 и 1997 г., реагирахте по същия начин. И тогава бяхте и глухи, и слепи. И тогава си мислехте, че сте непоклатими. И тогава си мислехте, че можете да правите експерименти с българския народ. Но в крайна сметка гражданското чувство надделя, хората се консолидираха и пометоха това управление, което тогава докара държавата до банкрут. Вие също сте на път да докарате държавата до банкрут. На път сте! На път сте с неадекватните си действия и с това, което всеки ден прави вашият Министерски съвет.
Затова от името на Парламентарната група на Обединените демократични сили аз настоявам час по-скоро парламентът да реши и да махне тези заграждения. (Реплики в мнозинството.)
Това, господин председател, е Ваша работа. Ако трябва, да извикате министърът на вътрешните работи да дойде и да докладва кой е разпоредил парламентът да е заграден, сякаш в него има зверове. (Смях в ДСБ, шум и реплики в мнозинството.)
Аз смятам, че тук, господин председател, няма зверове, а има народни представители, които са загрижени за съдбата на българските учители, на лесничеите, лесовъдите и стражарите, и искат те да спрат да живеят при тези мизерни условия - искат да им обърнат внимание и в крайна сметка ще предприемат съответни действия.
Затова, господин председател, още веднъж Ви моля наистина да обясните пред българския парламент кой точно е разпоредил да бъдат сложени тези ограждения тази сутрин, след което Народното събрание да гласува. Няма по-висш орган от Народното събрание и ако тук в пленарната зала има консенсус да бъдат премахнати огражденията, нито министър на вътрешните работи, нито който и да било може да прави експерименти.
И последното, което искам да ви кажа, уважаеми дами и господа от управляващото мнозинство, които така бурно скачате на това, което ние казваме. Ако продължат реакциите от страна на правителството, които неглижират протестите и на учители, и на горски работници, от другата седмица протестите ще станат още по-масови и ще бъдат подкрепени и от други съсловия. И ние от опозицията няма повече да стоим тук при вас и да легитимираме вашето управление, което, пак казвам, води държавата към банкрут. Благодаря ви. (Ръкопляскания от ДСБ.)",Яне Янев,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Има ли други желаещи? Няма.
Уважаеми колеги народни представители! На 9 октомври т.г., завчера, получих писмо от единния стачен комитет с молба за среща с мен и със съобщение, че ще бъдат организирани протести днес, включително и жива верига около парламента. Вчера отговорих на стачния комитет, че поначало парламентът не е уместно да бъде посредник в спора между учителските синдикати и правителството. Същевременно, разбира се, парламентът не може да бъде настрани от търсенето на възможни принципни решения на спора, че намерението да се организира жива верига е извънзаконово средство, защото законът предвижда, че когато се нарушават правата на другите граждани, непротестиращите, и когато има заплаха за обществения ред, не бива да се дават разрешения за такива протести. В случая живата верига не само попада под тези две квалификации, а и под третата, която се намира в закона – създаването на заплаха за конституционните институции на страната, за самото функциониране на страната. В писмото заявих и съобщих, в случай, че се прибегне до такива форми на протест, естествено е, че не може да има среща с председателя на Народното събрание и никакъв нормален разговор. До края на деня вчера не получих никакъв отговор. Същевременно вчера постъпиха поредица от информации, че днес ще протестират и пред Народното събрание не само учителите, а още 4-5 групи граждани, свързани с проблемите около “Натура”, горските работници и още 2-3 протестни митинга, при това в пряко съприкосновение един с друг, без никакви гаранции, че тези протести няма да ескалират до недопустими действия.
Тук не става дума за ограничаване правото на протест и на учителите, и на другите групи, но всички вие много добре знаете, че тези протести много често се използват от съвършено безотговорни, абсолютно деструктивно настроени елементи, които в процеса на протеста, както беше и в случая преди едно десетилетие, го ескалират до недопустими покушения срещу самия парламент.
Поех отговорността да дам съгласие за тези бариери около парламента днес, със съзнанието, че съм длъжен да гарантирам неприкосновеността на парламентарната сграда, изправен пред достатъчно ясно заявените намерения за масови, недостатъчно организирани и носещи потенциал на опасна ескалация протести.
Отново се обръщам и към протестиращите от тази трибуна, отново заявявам готовност за разговор, но без този вид протести около парламента. Междупрочем представители на парламента се занимават по същество с тези проблеми повече от десет дни. Вие знаете, че в Комисията по образованието и науката върви процес на обсъждане на възможните реални решения, че представители на комисията и председателят на комисията участват в консултациите в различни формати, така че парламентът не се е абстрахирал от тези проблеми. Но съгласете се, че наш дълг преди всичко е да поддържаме нормалното функциониране на парламентарните процедури, на парламентарната демокрация. Аз поемам цялата отговорност на действията, които досега съм предприел и ще се старая да предприема в бъдеще именно на тази основа. Това е, което мога да споделя с вас.
Господин Георгиев?",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc59c4ced20a9c9e01a7,"Благодаря Ви, господин председателю.
Заграждането на парламента, което всички видяхме тази сутрин, е един знак. Той е много сериозен знак за това, че управляващото мнозинство на Четиридесетото Народно събрание и Четиридесетото Народно събрание са в такава криза, че са пред своя разпад. И този разпад е почнал.
Тук, в тази зала, има доста хора, които са отдавна в политиката. И всички – от лявата страна, от центъра и от дясната страна, ще потвърдят, че тогава, когато се сложат загражденията около парламента, нещо става. До този момент около Четиридесетото Народно събрание нито веднъж не бяха сложени заграждения – от 1997 г. досега. Но от днес с тези заграждения управляващите признаха едно, управляващите признаха, че има много тежък, много съществен, много значим обществен проблем. С тези заграждения управляващите и председателят Георги Пирински направиха нещо, от което до този момент се страхуваха и по всякакъв начин го отместваха от общественото внимание – да внесат проблема в Четиридесетото Народно събрание и в парламента. До този момент, пак повтарям, те панически страняха, всячески се опитваха да държат проблема пред правителството, пред президентството, на няколкостотин метра оттук, но не и около, не и в Народното събрание. С други думи, господин Пирински, Вие днес със загражденията внесохте проблема учителски заплати, учителска стачка тук, между нас. И ние днес трябва да започнем да го обсъждаме, защото Вие го поставихте на дневен ред. От две седмици ние, от цялата опозиция – и ДСБ, и “Атака”, и ОДС, и БНС, и отделни независими депутати искаме в парламента да дойде министър-председателят и да отговори на точно поставени и определени му въпроси, които са актуални. Това се избягваше, това се отместваше. Но повече това не може да се отмества, защото парламентът е обкръжен. И да не дойдат хора, и да направят тази жива верига, от която вие толкова се притеснявате и плашите, парламентът е обкръжен, защото, господин Пирински, Вие просто го обкръжихте със самите заграждения. И тези заграждения сами ще привлекат хора около тях. Как ще го наречете вие, това е друг въпрос.
Господин Пирински, вчера Вие на Председателския съвет изложихте тезата, че нямало такава регламентирана форма на протест – “жива верига”. А кои са регламентираните демократични форми на протест?! Нормално е, да, тук ми се подсказва – митинги, шествия. Ние от “Атака” на няколко пъти сме искали живи вериги около парламента, което не ни се разреши, включително и от кмета Бойко Борисов, който също участва заедно с управляващите в забраната да направим такава жива верига. Но живата верига около парламента е една нормална форма на протест, такава, каквато в цял свят може да бъде проведена, каквато е провеждана многократно в годините на българската демокрация. Тя може да бъде проведена днес. Но имайте предвид всички, че след живата верига днес следва една по-драстична форма и тя също може да бъде приложена. Тази форма, запомнете, се нарича обсаден митинг на парламента. Защото от едното следва другото. След като обкръжихте парламента със заграждения, ще следва жива верига от учители, а към тези учители ще се присъединят и други граждани, ще се присъединят и други протестиращи за заплати, за какво ли още не, защото има за какво да се протестира.
Добре е, че Вие, господин Пирински, с тези заграждения поставихте проблема учителски заплати и учителска стачка. Това е нещо, за което трябва да ви признаем заслугата и да Ви благодарим тук, пред нас, пред депутатите и пред Народното събрание. Днес и утре са работни дни на парламента. Ако се наложи, може да се свика едно извънредно заседание. Ние предлагаме това да стане в събота или неделя, въпреки може би напрегнатата програма на много хора от мнозинството. Но тук трябва да дойде министър-председателят, който да поеме своята отговорност и най-после да се изпълни това искане, което ние от опозицията от толкова време всички заедно правим – той да дойде тук. Това ще бъде начинът да се предотвратят – вярвайте ми, този съвет е особено ценен за вас, възприемете го – това ще бъде отдушник, начин да се тушира общественото напрежение, а не да поставяте заграждения пред хората, които законно, нормално, естествено и демократично идват да протестират пред най-високото място, пред което трябва да го правят, а това е българското Народно събрание. (Шум и реплики.)",Павел Шопов,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Господин Павел Шопов, заповядайте.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc59c4ced20a9c9e011f,"Живата верига, чупенето, паленето, разбиването, палежът на парламента е патент на тези, които днес са в дъното на залата (ръкопляскания от КБ), които навремето влязоха в тази зала, запалвайки българския парламент, а постепенно избирателите ги изпратиха на по-задните банки.
Това, че вие днес ескалирате напрежението, това, че го използвате за политически цели, няма да ви върне доверието на избирателите. Доверието на избирателите ще можете да върнете с ясни платформи, с търсене на решения на реалните проблеми на избирателите, а не с този подход, при който с цената на всичко влизате в институциите не с избори, а с палежи.
Уважаеми дами и господа, призовавам представителите на опозицията към отговорност и въздържание в тази наистина сложна ситуация, в която и правителството, и синдикатите търсят решения и то не на моментни въпроси, търсят решение за българското образование, които не са намерени 17 години. И е малко смешно, странно и чудно тези, които също са участвали във формирането на такъв статус на българския учител, на такова състояние на българското образование, днес да използват това за своите тясно политически цели. Благодаря ви за вниманието. (Ръкопляскания от КБ и част от ДПС.)",Михаил Миков,parl-member
61042a807ba645282cb84edc,,Напротив!,Реплика От Залата,external
61042a807ba645282cb84edc,60d4cc57c4ced20a9c9dfc98,Две изречения искам да кажа.,Георги Георгиев,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Няма такава процедура за реплика, съжалявам.
Преминаваме към програмата за днешния ден. Моля да заемете мястото си. (Шум и реплики в залата. Народният представител Георги Георгиев идва към трибуната.)
Нямам намерение да поставям на гласуване Вашето предложение – това е моя отговорност.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc57c4ced20a9c9dfc98,За реплика.,Георги Георгиев,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Господин Георгиев, нямате право на изказване.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc57c4ced20a9c9dfc98,За изказване.,Георги Георгиев,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Моля Ви, заемете мястото си. Правилникът ми повелява да осигурявам сигурността на сградата.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc57c4ced20a9c9dfc98,"Но никой не Ви е делегирал правата, без да се пита в парламента, да се вземат решения.",Георги Георгиев,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,"Правилникът не Ви позволява да вземете думата. Моля Ви, заемете мястото си.",Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc57c4ced20a9c9dfc98,Вие сте пръв между равните.,Георги Георгиев,parl-member
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dfec2,Нямате право да го направите. Моля Ви да заемете мястото си.,Председател Георги Пирински,house-speaker
61042a807ba645282cb84edc,60d4cc58c4ced20a9c9dff15,"Уважаеми господин председател, уважаеми дами и господа народни представители! Предлагам да бъде допуснат в пленарната зала господин Атанас Кънчев – заместник-министър на финансите.",Докладчик Румен Овчаров,rapporteur
