parl_session,person,speech,title,position
61042a827ba645282cb858f2,60d4cc5ac4ced20a9c9e036c,"Благодаря, уважаеми господин Цонков.
Реплики към изказването на господин Цонков? Не виждам.
Други изказвания?
Заповядайте, господин Милев.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb858f2,60d4cc59c4ced20a9c9e01dd,"Уважаема госпожо Председател, уважаеми колеги народни представители! Ние от „БСП за България“ подкрепяме ветото на президента, защото смятаме, че мотивите, които е изказал при връщането на така предложения Законопроект за изменение и допълнение на Закона за отбраната и въоръжените сили, са напълно аргументирани и верни.
В тази връзка бих искал да се спра на двата основни мотива, които изтъква и президентът. Единият е свързан с постоянния секретар. Както знаем, той съчетава в себе си гражданско-военната експертиза и изразява тази длъжност, този въведен модел на интегриране между Генералния щаб и Министерството на отбраната. В този смисъл виждаме и уникалността на позицията на постоянния секретар и не смятам, че е необходимо в така балансирания статут и функции на постоянния секретар да се правят изменения.
Въведените в Законопроекта нови изисквания всъщност се добавят от Единния класификатор за длъжностите. Това цели единствено да ограничи редица категории лица и по този начин да дискриминира и ограничи тези, които биха искали да участват в такава конкурсна процедура.
Когато говорим за постоянния секретар, Законът е направен неслучайно по този начин и статутът му е уреден в Закона за отбраната, за да може да бъде той най-подходящият и когато бъде избран, да може да изразява както мнението на гражданската, така и на военната експертиза пред министъра. Когато не се справя с тази негова функция, той може да бъде освободен. Ето защо в Закона за отбраната и въоръжените сили са изредени и случаите, при които той може да бъде освободен.
Разбира се, има и още нещо, което бих казал в тази посока. Ще Ви цитирам промяната, която се предвижда в т. 3, ал. 2, където се поставя изискване да е изтекъл едногодишният срок на изпитание. С въвеждането на подобно изискване по-скоро се ограничават възможностите за избор, а оттам и за качеството на подбор на най-подходящия за подобна длъжност. С други думи, Законът в този си вариант е по-демократичен и дава повече възможност за избор на най-висок професионалист. В тази връзка са и мотивите на президента, които той е изказал.
Ето защо смятам, че промените по-скоро не водят до усъвършенстване и до подобряване на статута и правомощията на постоянния секретар, а точно обратното.
Второто, което ми се струва дори и по-важно, заради което президентът връща така представения Законопроект, е след приключване на процедурата по удостояване на висшия команден състав с висши офицерски звания те да бъдат представени пред Комисията по отбрана.
Уважаеми колеги, това е излишна процедура. Това е смесване на властите. В Конституцията точно е казано, че президентът е върховен главнокомандващ. Естествено, Министерският съвет има определени правомощия и  процедурата неслучайно е така балансирана и разписана - да може по предложение на министъра на отбраната, решение на Министерски съвет да бъдат представени тези кандидатури и издаден указ от президента. В този смисъл смятам, че подобни процедури по-скоро създават колизия и смущения във вече утвърдената процедура за удостояване с висши офицерски звания на висшия военен команден състав.
Нещо повече, тук ми се струва, че има възможност и за политическо влияние, което смятам, че не е правилно, говорейки за Министерство на отбраната, където знаем, че имаме деполитизация.
На следващо място, основен аргумент, който бих искал да изтъкна в тази посока, той по-скоро е по-съществен от това, което казах, а именно, че в Министерството на отбраната имаме една ясно изразена субординация. Знаете, че основният принцип е на единоначалието и чрез подобна процедура ние по-скоро нарушаваме принципите на организация, на функциониране, на управление в Министерството на отбраната. Затова смятам, че в този смисъл процедурата е едно вмешателство в управлението на Министерството на отбраната и в сектора за сигурност, говорейки за висшия команден състав.
Ето защо ние подкрепяме ветото на президента и смятаме, че неговите аргументи са мотивирани, основателни и ще го подкрепим. Благодаря.",Николай Цонков,parl-member
61042a827ba645282cb858f2,60d4cc5ac4ced20a9c9e036c,"Благодаря Ви, уважаеми господин Попов.
Колеги, откривам разискванията.
Изказвания?
Заповядайте.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb858f2,60d4cc59c4ced20a9c9e026d,"Уважаеми господин Председател, уважаеми дами и господа народни представители! Ще Ви запозная с:
„ДОКЛАД
на Комисията по отбрана относно Указ № 198  от 6 октомври 2017 г. на президента на Република България за връщане за ново обсъждане на Закона за изменение и допълнение на Закона за отбраната и въоръжените сили на Република България, приет от Народното събрание  на 27 септември 2017 г., и мотивите към него
На свое заседание, проведено на 12 октомври 2017 г., Комисията по отбрана обсъди Указ № 198 от 6 октомври 2017 г. на президента на Република България.
На заседанието присъстваха 19 народни представители.
Председателят на Комисията докладва Указа на президента и мотивите към него.
На основание чл. 101, ал. 2 от Конституцията президентът връща за ново обсъждане в Народното събрание Закона за изменение и допълнение на Закона за отбраната и въоръжените сили на Република България, като оспорва разпоредбите на § 1 и § 3.
В мотивите по § 1 се изразява становището, че с изменението на чл. 79 от Закона за отбраната и въоръжените сили на Република България се въвеждат нови завишени и кумулативно приложими изисквания за заемане на длъжността „Постоянен секретар на отбраната“ като най-висш държавен служител в Министерството на отбраната.
Заявява се, че с предложената редакция на чл. 79 вносителят няма да постигне поставената цел да бъдат преодолени съществуващите неясноти и непълноти в действащата законова уредба. Изтъква се аргументът, че завишените изисквания към фигурата на постоянния секретар на отбраната създават условия за дискриминация спрямо редица категории лица, пожелали да кандидатстват за длъжността и че новите изисквания не са гаранция за по-висок професионализъм.
В мотивите по отношение на § 3, с който се въвежда представяне на удостоените с висше военно звание офицери в Комисията по отбрана от министъра на отбраната или определен от него заместник-министър се развива схващането за нарушаване от законодателя на конституционната процедура за удостояване с висши военни звания. Изтъква се, че по този начин се създава нова, отделна фаза на процедурата, развивана пред един помощен орган на Народното събрание, какъвто е Комисията по отбрана с участието на министъра на отбраната или определен от него заместник-министър.
По-нататък в мотивите се посочва, че с представянето в Комисията по отбрана ще бъде нарушен балансът между органите за ръководство на отбраната, тоест между президента и Министерския съвет, което по своята същност е споделена компетентност по взаимодействие между два конституционно определени органа на държавата с оглед изключително значимите публични функции, осъществявани от висшия команден състав на Въоръжените сили.
В заключение на мотивите се отбелязва, че разпоредбата е неясна, трудно се разпознава вложеният в нея смисъл, създава усещането, че е самоцелна, както и че крие риск от политизация на висшия команден състав.
В изказването си след представяне на мотивите председателят на Комисията по отбрана Константин Попов отбеляза, че разпоредбата на чл. 79 въвежда ясни правила, които са в съответствие с предвидените и в настоящия момент минимални изисквания за ранг и професионален опит в Класификатора за длъжностите в администрацията, предвид че постоянният секретар на отбраната е най-висшият държавен служител в Министерството на обраната.
В Класификатора в ред 2, 2а и 3 ръководно ниво 2 са записани длъжностите „Главен секретар в министерство“, „Административен секретар на МВР“ и „Постоянен секретар на отбраната в МО“ с еднакви минимални изисквания за заемане на длъжността: образователна степен – магистър, ранг – IV старши, и професионален опит – 8 години, като професионалният опит се преценява с оглед функциите на длъжността. Председателят подчерта, че изискванията не са завишени, защото са същите като тези за главен секретар на Министерския съвет, дори са с една степен по-високи,  като за Министерския съвет са: ранг – III старши и професионален опит 9 години.
Изискването на чл. 79, ал. 2, т. 2 кандидатът да е изпълнявал ръководна длъжност най-малко за една година и в Министерството на отбраната е свързано с необходимостта да се познава спецификата на длъжността на постоянния секретар на отбраната по определените му правомощия в чл. 81 от Закона за отбраната и въоръжените сили на Република България. В този смисъл разпоредбата е гаранция за наличие на по-висок професионализъм и не може да се тълкува като ограничение. Тя е регламентирано минимално условие за обективен избор на достатъчно подготвени личности.
Не се създават и условия за дискриминация спрямо редица категории лица, както се твърди в мотивите, защото въвеждането на правна норма, която изравнява изискванията за заемане на определена длъжност в различните структури на държавната администрация не е дискриминация.
Изразените в мотивите опасения, че със заложената в § 3 норма за представяне на висшия команден състав в Комисията по отбрана се създава нова фаза в процедурата за удостояване с висши военни звания, не са основателни, тъй като офицерите ще се представят в комисията след приключване на конституционно установената процедура по удостояване с висше военно звание с издаването на Указа на президента на Републиката. Представянето не е и намеса в правомощията на органите за ръководство на отбраната, определена в мотивите като споделена компетентност между президента като върховен главнокомандващ и правителството с функциите му по общото ръководство на въоръжените сили, защото не може да повлияе върху вече направения избор. Не произтича и акт на Народното събрание, водещ до промяна на статуса или състоянието на висшия военен състав, и не се вменяват задължения.
Представянето в Комисията по отбрана на удостоените с висше военно звание офицери след издаването на указ на президента е дължим акт на особено отношение от страна на Народното събрание към висшия команден състав, оправдано е от гледна точка на поемането на бъдещите отговорности и удовлетворява липсващата до момента потребност за контакт между депутатите от управляващото мнозинство и опозицията – членове на Комисията по отбрана, произведените и назначени с указ на президента на основни командни длъжности.
Представянето не е провокирано от факта на издадения указ, както се изразява мнение в мотивите, а от функциите на Комисията по отбрана като специализиран орган на Народното събрание да участва във формирането и да съдейства за провеждането на отбранителната политика на Република България.
Твърдението в мотивите, че въведената норма не допринася за утвърждаване на правовата държава, не е коректно. Следва да се има предвид, че не само представянето, а дори и изслушването на висшия команден състав е законодателно въведена практика под различна форма в други държави и пред специализираните органи на законодателните органи.
В заключение народният представител отбеляза, че мотивите за връщане на Закона за ново обсъждане в Народното събрание не могат да бъдат приети за основателни, както и че същите не са достатъчно правно аргументирани.
В проведените разисквания народният представител от парламентарната група на БСП Таско Ерменков защити мотивите на президента, като изтъкна, че с предложенията по § 1 всъщност е потърсено оправдание за действията на министъра на отбраната по назначаването на нов постоянен секретар на отбраната и смяната на назначения от служебното правителство.
Той също така подчерта, че с въвеждането на новите предложения по § 3 за представяне на висшите офицери в Комисията по отбрана наистина се създава нова фаза, която е в единство и продължение на акта на президента по удостояване с висши военни звания и посочи, че Комисията е в правото си и има пълномощия винаги и при необходимост, когато поиска, да изслушва висшите офицери от Българската армия.
Към изказаното мнение се присъедини и народният представител от парламентарната група на БСП Кольо Милев, който отбеляза, че всички действия по удостояването са част от една процедура, включително и такива, които съществуват като мероприятия, известни са в обществото, но не са конституционно закрепени и не вижда защо представянето в Комисията да не се счита като продължение на процедурата.
В изказванията си народните представители Пламен Манушев, Борис Вангелов, Емил Христов, Симеон Симеонов, Христо Гаджев и Милен Михов категорично отхвърлиха твърденията на народните представители Таско Ерменков и Кольо Милев и определиха изказаните от тях становища за неиздържани и неверни по същество.
В изказването си заместник-председателят на Комисията по отбрана и народен представител от парламентарната група на ГЕРБ Владимир Тошев не се съгласи както с мотивите по § 1, така и с твърденията по отношение пълномощията на Комисията по отбрана винаги и когато пожелае да извиква и заслушва висшия команден състав.
Народният представител Пламен Манушев посочи, че Комисията по отбрана е колективен орган. В този смисъл с въвеждането на нормата по § 3 се издига не само престижът на Висшия военен състав, но се защитава авторитетът на Комисията и всички нейни членове. Въвежда се добра практика, която чрез проявата на парламентарно отношение към висшия състав вменява и по-голяма отговорност на членовете на Комисията.
Народният представител Емил Христов подчерта, че представянето на висшия състав в Комисията по отбрана не може да крие риск от политизиране, както е посочено в мотивите, защото в Комисията са представени всички парламентарни групи от парламентарно представените политически сили. При съществуващите гаранции в българското законодателство рискът от политизиране обективно е по-вероятно да бъде намерен на някой от етапите на съществуващата процедура, но е абсурдно да се търси, след като тя вече е приключила.
Народният представител Борис Вангелов от парламентарната група на „Обединени патриоти“ изтъкна наличието на противоречие в мотивите по същество. От една страна, във втория абзац на § 3 е записано, че представянето се извършва, след като е „изпълнен фактическият състав на удостояването с висше военно звание“, което по смисъла на текста означава приключване на процедурата. От друга, в текста на първия абзац е посочено, че с представянето „по този начин законодателят създава нова фаза в процедурата за удостояване с висши военни звания“.
След приключване на разискванията и проведено гласуване Комисията по отбрана прие следното становище:
Предлага на Народното събрание да приеме повторно Закона за изменение и допълнение на Закона за отбраната и въоръжените сили на Република България, приет от Народното събрание на 27 септември 2017 г.
Становището е прието с 12 гласа „за“, 7 гласа „против“ и без гласове „въздържал се“.“",Докладчик Константин Попов,rapporteur
61042a827ba645282cb858f2,60d4cc59c4ced20a9c9e02dc,"Добро утро, уважаеми колеги!
Има кворум, откривам заседанието. (Звъни.)
Уважаеми народни представители, на основание чл. 53, ал. 5 от Правилника за организацията и дейността на Народното събрание предлагам да бъдат включени в седмичната Програма за работа на Народното събрание следните допълнителни точки:
Второ гласуване на Законопроекта за изменение и допълнение на Закона за местните данъци и такси. Вносител е Министерският съвет, на 14 юли 2017 г., приет на първо гласуване на 13 септември 2017 г.
Доклад за изпълнението на Закона за експортния контрол на продукти, свързани с отбраната, и на изделия и технологии с двойна употреба през 2016 г. от Междуведомствения съвет по отбранителна индустрия и сигурност на доставките към Министерския съвет. Вносител е Министерският съвет, на 29 септември 2017 г.
Първо гласуване на Законопроект за изменение и допълнение на Закона за подпомагане на земеделските производители. Вносители са Димитър Гечев и група народни представители, на 20 септември 2017 г.
Предлагаме това да бъде точка първа за петък – 20 октомври 2017 г.
Моля, гласувайте.
Гласували 191 народни представители: за 129, против 1, въздържали се 61.
Предложението е прието.
Уважаеми народни представители, в пленарното заседание, проведено през вчерашния ден 18 октомври 2017 г., преди поставянето на първо гласуване на Законопроекта за изменение и допълнение на Данъчно-осигурителния процесуален кодекс с вносител Министерският съвет, на 2 октомври 2017 г. е представен текстът на Решение № 567 на Министерския съвет от 2017 г., с което се одобрява Проектът на закона и се предлага Народното събрание да го разгледа и приеме. След прочитането му е проведено гласуване. След запознаване със стенограмата от пленарното заседание остават съмнения относно приемането на Законопроекта на първо гласуване.
Във връзка с това подлагам на първо гласуване Законопроект за изменение и допълнение на Данъчно-осигурителния процесуален кодекс, № 702-01-23, внесен от Министерския съвет на 2 октомври 2017 г., който беше разгледан вчера.
Моля, гласувайте.
Гласували 192 народни представители: за 119, против няма, въздържали се 73.
Законопроектът е приет на първо гласуване.

Преминаваме към днешната първа точка съгласно дневния ред:
НОВО ОБСЪЖДАНЕ НА ЗАКОНА ЗА ИЗМЕНЕНИЕ И ДОПЪЛНЕНИЕ НА ЗАКОНА ЗА ОТБРАНАТА И ВЪОРЪЖЕНИТЕ СИЛИ НА РЕПУБЛИКА БЪЛГАРИЯ, приет от Народното събрание на 27 септември 2017 г., върнат за ново обсъждане с Указ № 198 от 9 октомври 2017 г. на президента на Републиката по чл. 101 от Конституцията на Република България.
С Доклада на Комисията по отбрана ще Ви запознае председателят на Комисията  народният представител Константин Попов.",Председател Димитър Главчев,house-speaker
61042a827ba645282cb858f2,60d4cc59c4ced20a9c9e01f6,"Уважаема госпожо Председател, уважаеми дами и господа народни представители.",Таско Ерменков,parl-member
61042a827ba645282cb858f2,60d4cc5ac4ced20a9c9e036c,"Благодаря, уважаеми господин Борисов.
Реплики към изказването на господин Борисов?
Заповядайте, господин Ерменков.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb858f2,60d4cc59c4ced20a9c9e0238,"Уважаема госпожо Председател, уважаеми колеги, много внимателно прочетох мотивите.
На първо място ми направи впечатление едно огромно противоречие в самите мотиви. По отношение на § 3, цитирам, в мотивите е записано: „С приетия Закон се предвижда удостоените с висше военно звание офицери да се представят в Комисията по отбрана на Народното събрание.“ По този начин законодателят създава нова фаза в процедурата за удостояване с висше военно звание.
В следващия абзац по-надолу самите съставители на мотивите са се самоопровергали, като са казали, че: „представянето пред Комисията по отбрана, след като е изпълнен фактическият състав на удостояването с висше военно звание, създава усещането“, и така нататък.
Тоест, веднъж се казва, че се създава нова фаза в производството на Висшия команден състав, а веднага след това се казва, че това не е така и че с указа на президента производството е приключило. Тоест представянето пред Комисията няма нищо общо с това производство, напротив, то наистина цели Висшият команден състав да бъде уважен от най-висшия орган в България – Народното събрание – практика, която наистина би могла да се утвърди и занапред да бъде спазвана от всички парламенти.
По отношение на § 1 – за статута на главния секретар, не виждам от какво се притесняват колегите, че статутът на главния секретар ще бъде закрепен в Закона за отбраната и там са изброени критериите, на които трябва да отговаря и начинът на неговото назначаване и освобождаване. Единствено, ако колегите от БСП смятат, че могат да бъдат вечна опозиция, само тогава могат да имат някакви притеснения за това, че е закрепен статутът на главния секретар на Министерството на отбраната в Закона за отбраната.
Поради тази причина няма как да подкрепим мотивите и ще гласуваме отново за Закона. Благодаря. (Ръкопляскания.)",Борис Вангелов,parl-member
61042a827ba645282cb858f2,60d4cc5ac4ced20a9c9e036c,"Благодаря, уважаеми господин Милев.
Реплики към изказването на господин Милев? Не виждам реплики.
Други изказвания?
Заповядайте.",Председател Цвета Караянчева,house-speaker
61042a827ba645282cb858f2,60d4cc5ac4ced20a9c9e030e,"Уважаема госпожо Председател, уважаеми колеги! Аз също искам да потвърдя моите думи в Комисията по отбрана и да кажа, че може би председателят на Комисията е подведен от колеги народни представители да се внесат тези изменения в Закона за отбраната.
Тук преди малко се споменаха мотивите на президента за връщане на Закона за второ обсъждане. Ние подкрепяме тези мотиви, защото, както се спомена за главния секретар, повишавайки изискванията, на които трябва да отговаря постоянният секретар на отбраната, едва ли не накрая трябва да му напишем името. Макар че имаше спекулации за назначаването на постоянен секретар по време на служебното правителство и след това, при направените проверки се оказа, че и двамата са назначени по съответния правилен и целесъобразен начин. Надявам се, че никой от нас не се съмнява, че министърът на отбраната е този, който може да подбере, бих казал, и да назначи по всяко време постоянен секретар на отбраната, който да подкрепя кабинета.
Тази процедура, която се предвижда в момента, е много по-тежка и дискриминационна и може би тук някой от колегите, дори висши офицери, няма да отговорят на тези изисквания, ако се наложи да бъдат приложени.
Аз дори изразявам съмнение, че каквато и комисия да се подбира за постоянния секретар, и 20 души да кандидатстват, каква е логиката, че ще се избере най-подходящият и от тези 20 комисията няма да предложи най-неподходящата длъжност, най-неподходящата личност? Отговорността впрочем винаги я носи министърът на отбраната, който утвърждава, и министър-председателят, който назначава.
По отношение на генералите, и сега има процедура, по която всеки член на Комисията по отбрана чрез председателя на Комисията или самият председател може да инициира изслушване, дори, както беше предвидено от първия път, или представяне чрез парламентарния контрол – да се извика който и да е генерал или висш офицер на такава длъжност да бъде изслушан в Комисията.
С това лутане по време на заседанията на Комисията от първоначалните текстове, които бяха предложени, с изслушванията, с довежданията, след това с компромиса, който беше направен по представянето, се стигна до извода, че тези предложения са нецелесъобразни. Именно затова аз не ги подкрепям. Подкрепяйки мотивите на президента, ние, нашата парламентарна група ще отхвърлим предложените изменения. Благодаря Ви.",Кольо Милев,parl-member
